"SCHID","Y","GENDER","ST011Q06","ST011Q07","ST013Q01","ST034Q01","MISCED","HISCED","MMINS","BELONG","HOMEPOS","ESCS","SC048Q01","SC048Q02","SC048Q03","SC061Q07","CLSIZE","treat","V1","CNTSTUID"
12400015,537.228,1,1,2,5,3,6,6,220,0.0248,1.3526,1.5737,32.3734807242041,20,20,1,33,0,1,12400977
12400015,571.988,1,1,1,5,3,5,6,240,-0.3381,1.379,1.5214,32.3800118474412,20,20,1,33,0,1,12405427
12400015,553.504,1,1,2,3,3,6,6,200,-0.3381,0.8998,1.3039,32.3862355088139,20,20,1,33,0,1,12406754
12400015,539.342,1,1,1,3,3,5,5,150,-0.3381,0.7278,0.7076,32.3942753251519,20,20,1,33,0,1,12408031
12400015,455.42,1,1,2,2,2,4,4,200,-1.8909,-0.0547,-0.6482,32.3644019915144,20,20,1,33,0,1,12409901
12400015,466.351,1,1,2,5,1,4,4,275,-1.3612,-0.1632,-0.5848,32.3908383705556,20,20,1,33,0,1,12414127
12400015,478.683,1,1,1,5,3,5,5,220,-0.3381,0.5596,0.4805,32.3912820444839,20,20,1,33,0,1,12415672
12400015,405.756,1,1,2,5,3,5,5,240,-0.7577,1.5917,1.1078,32.3770461196296,20,20,1,33,0,1,12416025
12400015,578.482,1,1,2,5,3,6,6,180,-0.082,1.1272,1.3255,32.3852557584057,20,20,1,33,0,1,12418021
12400015,561.914,1,1,2,3,4,6,6,180,2.5915,1.2219,1.009,32.3849401751641,20,20,1,33,0,1,12418209
12400015,405.389,1,1,2,2,3,4,6,200,-0.3381,0.6649,0.701,32.3605962918418,20,20,1,33,0,1,12422653
12400015,499.945,1,1,1,3,4,6,6,180,2.5915,2.1294,1.6525,32.3783664699681,20,20,1,33,0,1,12423098
12400015,541.927,1,1,1,3,3,5,5,420,-0.5753,1.2954,0.7303,32.3694523641155,20,20,1,33,0,1,12423862
12400015,523.565,1,1,1,1,2,4,4,225,-0.5917,0.5907,-0.0391,32.3732925794749,20,20,1,33,0,1,12424160
12400015,490.811,1,1,1,4,3,6,6,180,-0.3381,1.4637,0.726,32.3569028795687,20,20,1,33,0,1,12426447
12400015,530.287,2,1,2,3,2,5,5,220,-0.983,1.2661,0.7402,32.3914526067207,20,20,1,33,0,1,12405133
12400015,554.927,2,1,1,5,1,5,5,220,-0.5856,0.1624,-0.1407,32.3852328270896,20,20,1,33,0,1,12406304
12400015,406.074,2,1,2,1,4,5,5,180,0.75,-1.2287,0.2159,32.3865885613369,20,20,1,33,0,1,12406458
12400015,545.235,2,1,1,5,4,6,6,300,-0.0752,1.8815,1.9127,32.3720338437957,20,20,1,33,0,1,12407383
12400015,470.95,2,1,1,6,4,5,5,385,0.2774,2.4831,1.704,32.3974063184857,20,20,1,33,0,1,12409537
12400015,511.146,2,1,0.906657839339318,3,4,4,4,180,1.0269,0.9445,0.3389,32.3758866440292,20,20,1,33,0,1,12410427
12400015,627.873,2,1,2,2,3,5,5,300,-0.5064,-1.3541,-0.1194,32.3777443038949,20,20,1,33,0,1,12410600
12400015,523.387,2,1,1,3,4,4,4,300,0.3171,0.9131,-0.2925,32.3806696326019,20,20,1,33,0,1,12418243
12400015,644.504,2,1,2,5,1,4,4,240,-3.1297,1.0296,0.2462,32.3689316997463,20,20,1,33,0,1,12418765
12400015,674.625,2,1,2,4,3,5,5,240,-0.1985,0.7889,0.6268,32.3871087157984,20,20,1,33,0,1,12419721
12400015,477.579,2,1,2,1,4,4,6,220,-0.0621,0.7362,1.0591,32.3798463378146,20,20,1,33,0,1,12420317
12400015,539.997,2,1,2,3,3,5,5,220,-0.5064,0.9043,0.0699,32.3939741356889,20,20,1,33,0,1,12420922
12400015,389.206,2,1,2,1,2,6,6,240,-1.072,-1.078,0.4738,32.3790409183267,20,20,1,33,0,1,12423136
12400015,546.11,2,1,1,2,1,5,5,180,-2.4078,0.9057,0.5664,32.3863762174131,20,20,1,33,0,1,12424472
12400015,437.576,2,1,1,4,3,6,6,240,-0.3381,1.704,0.649,32.3699960960276,20,20,1,33,0,1,12425765
12400015,561.26,2,1,2,2,4,6,6,470.261151356475,2.5915,1.6885,1.2838,32.3857519991169,20,20,1,33,0,1,12426688
12400016,518.723,1,1,2,3,3,6,6,225,-0.6239,1.069,1.0562,100,25,22.7700171073775,2,28,1,1,12402665
12400016,461.359,1,1,1,4,4,6,6,300,2.5915,-0.5023,0.5407,100,25,22.7580327266582,2,28,1,1,12410228
12400016,465.207,1,1,2,1,3,6,6,300,-0.0099,-0.3718,0.7333,100,25,22.7692104784561,2,28,1,1,12417278
12400016,607.03,1,1,1,3,4,6,6,300,1.0269,-0.1413,0.756,100,25,22.7657669057673,2,28,1,1,12430561
12400016,504.359,1,1,2,4,3,6,6,360,0.3791,0.4801,1.0257,100,25,22.7736965126685,2,28,1,1,12405744
12400016,515.148,1,1,2,5,3,4,4,300,-0.3381,1.1682,-0.2608,100,25,22.7705883761012,2,28,1,1,12406268
12400016,549.579,1,1,2,2,3,4,5,240,-0.1613,0.1517,0.7439,100,25,22.762956550826,2,28,1,1,12409471
12400016,548.094,1,1,2,3,4,6,6,300,0.9357,-0.8423,0.7464,100,25,22.7636184822009,2,28,1,1,12412598
12400016,580.299,1,1,1,4,3,6,6,360,0.5311,0.8394,1.2198,100,25,22.7596822612245,2,28,1,1,12416657
12400016,636.027,1,1,1,4,4,6,6,240,0.4597,1.0463,1.3578,100,25,22.7679139378837,2,28,1,1,12424644
12400016,517.035,1,1,2,2,3,5,5,360,-0.3381,0.4778,0.1612,100,25,22.7725933923746,2,28,1,1,12427885
12400016,578.417,2,1,1,5,4,6,6,360,0.6642,0.4899,1.112,100,25,22.7602288737295,2,28,1,1,12401899
12400016,572.344,2,1,2,4,4,6,6,240,0.2774,1.1488,1.2715,100,25,22.7496739050219,2,28,1,1,12404324
12400016,497.527,2,1,1,6,4,6,6,240,1.0269,3.4162,2.2907,100,25,22.7490577257338,2,28,1,1,12404576
12400016,520.292,2,1,1,2,4,4,4,240,0.3602,0.2393,-0.6021,100,25,22.7583799887812,2,28,1,1,12408392
12400016,568.613,2,1,1,3,3,4,4,240,-0.4725,1.8054,0.0561,100,25,22.7671467935133,2,28,1,1,12417499
12400016,531.883,2,1,1,4,3,6,6,300,-0.4725,0.9469,1.1973,100,25,22.7549150155517,2,28,1,1,12419198
