"SCHID","Y","GENDER","ST011Q06","ST011Q07","ST013Q01","ST034Q01","MISCED","HISCED","MMINS","BELONG","HOMEPOS","ESCS","SC048Q01","SC048Q02","SC048Q03","SC061Q07","CLSIZE","treat","V1","W_FSTUWT","W_FSTURWT1","W_FSTURWT2","W_FSTURWT3","W_FSTURWT4","W_FSTURWT5","W_FSTURWT6","W_FSTURWT7","W_FSTURWT8","W_FSTURWT9","W_FSTURWT10","W_FSTURWT11","W_FSTURWT12","W_FSTURWT13","W_FSTURWT14","W_FSTURWT15","W_FSTURWT16","W_FSTURWT17","W_FSTURWT18","W_FSTURWT19","W_FSTURWT20","W_FSTURWT21","W_FSTURWT22","W_FSTURWT23","W_FSTURWT24","W_FSTURWT25","W_FSTURWT26","W_FSTURWT27","W_FSTURWT28","W_FSTURWT29","W_FSTURWT30","W_FSTURWT31","W_FSTURWT32","W_FSTURWT33","W_FSTURWT34","W_FSTURWT35","W_FSTURWT36","W_FSTURWT37","W_FSTURWT38","W_FSTURWT39","W_FSTURWT40","W_FSTURWT41","W_FSTURWT42","W_FSTURWT43","W_FSTURWT44","W_FSTURWT45","W_FSTURWT46","W_FSTURWT47","W_FSTURWT48","W_FSTURWT49","W_FSTURWT50","W_FSTURWT51","W_FSTURWT52","W_FSTURWT53","W_FSTURWT54","W_FSTURWT55","W_FSTURWT56","W_FSTURWT57","W_FSTURWT58","W_FSTURWT59","W_FSTURWT60","W_FSTURWT61","W_FSTURWT62","W_FSTURWT63","W_FSTURWT64","W_FSTURWT65","W_FSTURWT66","W_FSTURWT67","W_FSTURWT68","W_FSTURWT69","W_FSTURWT70","W_FSTURWT71","W_FSTURWT72","W_FSTURWT73","W_FSTURWT74","W_FSTURWT75","W_FSTURWT76","W_FSTURWT77","W_FSTURWT78","W_FSTURWT79","W_FSTURWT80","PV1MATH","PV2MATH","PV3MATH","PV4MATH","PV5MATH","PV6MATH","PV7MATH","PV8MATH","PV9MATH","PV10MATH","CNTSTUID"
12400016,517.035,1,1,2,2,3,5,5,360,-0.3381,0.4778,0.1612,100,25,22.8215618735475,2,28,1,1,28.90565,50.56187,48.4103,45.11147,13.01649,13.01649,13.86539,14.17351,46.0137,13.1618,49.4627,12.64565,48.95075,46.43437,47.40175,50.01489,12.64565,12.89857,50.01489,13.86539,13.1618,13.43601,12.89857,14.49563,47.93094,46.0137,46.95276,50.01489,13.57038,45.50568,14.33174,45.50568,13.86539,13.43601,13.1618,13.01649,43.75546,50.56187,13.01649,48.95075,47.40175,14.02018,14.02018,12.75616,47.93094,46.0137,51.12634,50.01489,13.01649,45.50568,13.72188,43.75546,13.28766,13.43601,13.72188,13.57038,45.50568,46.43437,13.57038,48.95075,47.40175,48.4103,44.61341,51.12634,13.01649,13.01649,12.75616,14.17351,47.93094,13.1618,51.711,13.1618,51.12634,46.43437,45.50568,47.93094,12.16846,14.02018,47.93094,13.86539,13.1618,517.035,506.729,556.179,518.985,529.564,502.367,541.512,511.058,533.984,500.098,12427885
12400016,578.417,2,1,1,5,4,6,6,360,0.6642,0.4899,1.112,100,25,22.7946726930062,2,28,1,1,31.77041,54.45459,48.41657,45.66984,15.46926,14.43143,15.37261,16.6572,43.28652,16.58983,46.5311,15.93925,48.95709,50.00932,51.05118,50.63395,15.02854,15.15885,47.05057,16.47812,15.46821,14.89656,15.32911,17.03578,47.93715,49.55626,50.56762,50.63395,17.10483,42.80861,18.06449,42.80861,16.47812,14.89656,14.59254,15.29743,43.76113,51.1877,16.40667,48.95709,47.98847,15.54423,16.66208,14.99148,47.93715,49.55626,55.06252,50.63395,16.40667,42.80861,17.29579,41.16212,15.79153,14.89656,15.2135,15.94839,45.51158,47.00911,17.10483,48.95709,47.98847,52.13737,44.61919,51.75915,15.46926,14.43143,14.14281,16.6572,45.09012,16.58983,48.64615,16.58983,51.13296,50.00932,49.00913,48.5242,14.46143,16.47701,45.09012,16.47812,15.46821,578.417,569.298,568.296,604.115,591.141,546.451,590.71,549.289,594.521,559.379,12401899
12400016,572.344,2,1,2,4,4,6,6,240,0.2774,1.1488,1.2715,100,25,22.7960412421323,2,28,1,1,31.77041,54.45459,48.41657,45.66984,15.46926,14.43143,15.37261,16.6572,43.28652,16.58983,46.5311,15.93925,48.95709,50.00932,51.05118,50.63395,15.02854,15.15885,47.05057,16.47812,15.46821,14.89656,15.32911,17.03578,47.93715,49.55626,50.56762,50.63395,17.10483,42.80861,18.06449,42.80861,16.47812,14.89656,14.59254,15.29743,43.76113,51.1877,16.40667,48.95709,47.98847,15.54423,16.66208,14.99148,47.93715,49.55626,55.06252,50.63395,16.40667,42.80861,17.29579,41.16212,15.79153,14.89656,15.2135,15.94839,45.51158,47.00911,17.10483,48.95709,47.98847,52.13737,44.61919,51.75915,15.46926,14.43143,14.14281,16.6572,45.09012,16.58983,48.64615,16.58983,51.13296,50.00932,49.00913,48.5242,14.46143,16.47701,45.09012,16.47812,15.46821,572.344,547.832,583.785,560.664,553.181,574.281,540.387,564.974,552.602,617.229,12404324
12400016,497.527,2,1,1,6,4,6,6,240,1.0269,3.4162,2.2907,100,25,22.7891667748032,2,28,1,1,31.77041,54.45459,48.41657,45.66984,15.46926,14.43143,15.37261,16.6572,43.28652,16.58983,46.5311,15.93925,48.95709,50.00932,51.05118,50.63395,15.02854,15.15885,47.05057,16.47812,15.46821,14.89656,15.32911,17.03578,47.93715,49.55626,50.56762,50.63395,17.10483,42.80861,18.06449,42.80861,16.47812,14.89656,14.59254,15.29743,43.76113,51.1877,16.40667,48.95709,47.98847,15.54423,16.66208,14.99148,47.93715,49.55626,55.06252,50.63395,16.40667,42.80861,17.29579,41.16212,15.79153,14.89656,15.2135,15.94839,45.51158,47.00911,17.10483,48.95709,47.98847,52.13737,44.61919,51.75915,15.46926,14.43143,14.14281,16.6572,45.09012,16.58983,48.64615,16.58983,51.13296,50.00932,49.00913,48.5242,14.46143,16.47701,45.09012,16.47812,15.46821,497.527,497.658,518.467,569.052,479.335,571.244,473.006,524.464,557.971,533.578,12404576
12400016,520.292,2,1,1,2,4,4,4,240,0.3602,0.2393,-0.6021,100,25,22.7949067743074,2,28,1,1,31.77041,54.45459,48.41657,45.66984,15.46926,14.43143,15.37261,16.6572,43.28652,16.58983,46.5311,15.93925,48.95709,50.00932,51.05118,50.63395,15.02854,15.15885,47.05057,16.47812,15.46821,14.89656,15.32911,17.03578,47.93715,49.55626,50.56762,50.63395,17.10483,42.80861,18.06449,42.80861,16.47812,14.89656,14.59254,15.29743,43.76113,51.1877,16.40667,48.95709,47.98847,15.54423,16.66208,14.99148,47.93715,49.55626,55.06252,50.63395,16.40667,42.80861,17.29579,41.16212,15.79153,14.89656,15.2135,15.94839,45.51158,47.00911,17.10483,48.95709,47.98847,52.13737,44.61919,51.75915,15.46926,14.43143,14.14281,16.6572,45.09012,16.58983,48.64615,16.58983,51.13296,50.00932,49.00913,48.5242,14.46143,16.47701,45.09012,16.47812,15.46821,520.292,543.708,557.348,537.988,524.836,533.204,527.601,511.623,462.741,534.853,12408392
12400016,568.613,2,1,1,3,3,4,4,240,-0.4725,1.8054,0.0561,100,25,22.7922964705943,2,28,1,1,31.77041,54.45459,48.41657,45.66984,15.46926,14.43143,15.37261,16.6572,43.28652,16.58983,46.5311,15.93925,48.95709,50.00932,51.05118,50.63395,15.02854,15.15885,47.05057,16.47812,15.46821,14.89656,15.32911,17.03578,47.93715,49.55626,50.56762,50.63395,17.10483,42.80861,18.06449,42.80861,16.47812,14.89656,14.59254,15.29743,43.76113,51.1877,16.40667,48.95709,47.98847,15.54423,16.66208,14.99148,47.93715,49.55626,55.06252,50.63395,16.40667,42.80861,17.29579,41.16212,15.79153,14.89656,15.2135,15.94839,45.51158,47.00911,17.10483,48.95709,47.98847,52.13737,44.61919,51.75915,15.46926,14.43143,14.14281,16.6572,45.09012,16.58983,48.64615,16.58983,51.13296,50.00932,49.00913,48.5242,14.46143,16.47701,45.09012,16.47812,15.46821,568.613,566.082,577.104,579.963,587.806,536.934,590.206,589.368,605.491,601.766,12417499
12400016,531.883,2,1,1,4,3,6,6,300,-0.4725,0.9469,1.1973,100,25,22.7877327730883,2,28,1,1,31.77041,54.45459,48.41657,45.66984,15.46926,14.43143,15.37261,16.6572,43.28652,16.58983,46.5311,15.93925,48.95709,50.00932,51.05118,50.63395,15.02854,15.15885,47.05057,16.47812,15.46821,14.89656,15.32911,17.03578,47.93715,49.55626,50.56762,50.63395,17.10483,42.80861,18.06449,42.80861,16.47812,14.89656,14.59254,15.29743,43.76113,51.1877,16.40667,48.95709,47.98847,15.54423,16.66208,14.99148,47.93715,49.55626,55.06252,50.63395,16.40667,42.80861,17.29579,41.16212,15.79153,14.89656,15.2135,15.94839,45.51158,47.00911,17.10483,48.95709,47.98847,52.13737,44.61919,51.75915,15.46926,14.43143,14.14281,16.6572,45.09012,16.58983,48.64615,16.58983,51.13296,50.00932,49.00913,48.5242,14.46143,16.47701,45.09012,16.47812,15.46821,531.883,537.782,595.298,521.212,612.102,605.91,617.528,627.753,574.133,529.243,12419198
12400016,591.504,2,1,2,5,3,6,6,300,-0.3381,0.0846,1.025,100,25,22.7996009432538,2,28,1,1,31.77041,54.45459,48.41657,45.66984,15.46926,14.43143,15.37261,16.6572,43.28652,16.58983,46.5311,15.93925,48.95709,50.00932,51.05118,50.63395,15.02854,15.15885,47.05057,16.47812,15.46821,14.89656,15.32911,17.03578,47.93715,49.55626,50.56762,50.63395,17.10483,42.80861,18.06449,42.80861,16.47812,14.89656,14.59254,15.29743,43.76113,51.1877,16.40667,48.95709,47.98847,15.54423,16.66208,14.99148,47.93715,49.55626,55.06252,50.63395,16.40667,42.80861,17.29579,41.16212,15.79153,14.89656,15.2135,15.94839,45.51158,47.00911,17.10483,48.95709,47.98847,52.13737,44.61919,51.75915,15.46926,14.43143,14.14281,16.6572,45.09012,16.58983,48.64615,16.58983,51.13296,50.00932,49.00913,48.5242,14.46143,16.47701,45.09012,16.47812,15.46821,591.504,608.569,621.166,640.965,597.709,589.919,640.697,547.311,600.495,634.41,12422690
12400016,403.077,2,0.955509713015047,1.3859661111787,1,2,4,4,300,-0.983,-1.3047,-1.0869,100,25,22.7971766430199,2,28,1,1,31.77041,54.45459,48.41657,45.66984,15.46926,14.43143,15.37261,16.6572,43.28652,16.58983,46.5311,15.93925,48.95709,50.00932,51.05118,50.63395,15.02854,15.15885,47.05057,16.47812,15.46821,14.89656,15.32911,17.03578,47.93715,49.55626,50.56762,50.63395,17.10483,42.80861,18.06449,42.80861,16.47812,14.89656,14.59254,15.29743,43.76113,51.1877,16.40667,48.95709,47.98847,15.54423,16.66208,14.99148,47.93715,49.55626,55.06252,50.63395,16.40667,42.80861,17.29579,41.16212,15.79153,14.89656,15.2135,15.94839,45.51158,47.00911,17.10483,48.95709,47.98847,52.13737,44.61919,51.75915,15.46926,14.43143,14.14281,16.6572,45.09012,16.58983,48.64615,16.58983,51.13296,50.00932,49.00913,48.5242,14.46143,16.47701,45.09012,16.47812,15.46821,403.077,376.961,419.671,549.866,364.531,428.151,352.683,402.622,382.163,555.025,12425365
12400016,502.079,2,1,1,3,3,5,6,240,-0.4725,1.6784,1.4661,100,25,22.7910306361676,2,28,1,1,31.77041,54.45459,48.41657,45.66984,15.46926,14.43143,15.37261,16.6572,43.28652,16.58983,46.5311,15.93925,48.95709,50.00932,51.05118,50.63395,15.02854,15.15885,47.05057,16.47812,15.46821,14.89656,15.32911,17.03578,47.93715,49.55626,50.56762,50.63395,17.10483,42.80861,18.06449,42.80861,16.47812,14.89656,14.59254,15.29743,43.76113,51.1877,16.40667,48.95709,47.98847,15.54423,16.66208,14.99148,47.93715,49.55626,55.06252,50.63395,16.40667,42.80861,17.29579,41.16212,15.79153,14.89656,15.2135,15.94839,45.51158,47.00911,17.10483,48.95709,47.98847,52.13737,44.61919,51.75915,15.46926,14.43143,14.14281,16.6572,45.09012,16.58983,48.64615,16.58983,51.13296,50.00932,49.00913,48.5242,14.46143,16.47701,45.09012,16.47812,15.46821,502.079,407.947,406.645,440.459,402.969,394.99,485.208,513.258,493.666,468.697,12430664
