"SCHID","Y","GENDER","ST011Q06","ST011Q07","ST013Q01","ST034Q01","MISCED","HISCED","MMINS","BELONG","HOMEPOS","ESCS","SC048Q01","SC048Q02","SC048Q03","SC061Q07","CLSIZE","treat","V1","W_FSTUWT","W_FSTURWT1","W_FSTURWT2","W_FSTURWT3","W_FSTURWT4","W_FSTURWT5","W_FSTURWT6","W_FSTURWT7","W_FSTURWT8","W_FSTURWT9","W_FSTURWT10","W_FSTURWT11","W_FSTURWT12","W_FSTURWT13","W_FSTURWT14","W_FSTURWT15","W_FSTURWT16","W_FSTURWT17","W_FSTURWT18","W_FSTURWT19","W_FSTURWT20","W_FSTURWT21","W_FSTURWT22","W_FSTURWT23","W_FSTURWT24","W_FSTURWT25","W_FSTURWT26","W_FSTURWT27","W_FSTURWT28","W_FSTURWT29","W_FSTURWT30","W_FSTURWT31","W_FSTURWT32","W_FSTURWT33","W_FSTURWT34","W_FSTURWT35","W_FSTURWT36","W_FSTURWT37","W_FSTURWT38","W_FSTURWT39","W_FSTURWT40","W_FSTURWT41","W_FSTURWT42","W_FSTURWT43","W_FSTURWT44","W_FSTURWT45","W_FSTURWT46","W_FSTURWT47","W_FSTURWT48","W_FSTURWT49","W_FSTURWT50","W_FSTURWT51","W_FSTURWT52","W_FSTURWT53","W_FSTURWT54","W_FSTURWT55","W_FSTURWT56","W_FSTURWT57","W_FSTURWT58","W_FSTURWT59","W_FSTURWT60","W_FSTURWT61","W_FSTURWT62","W_FSTURWT63","W_FSTURWT64","W_FSTURWT65","W_FSTURWT66","W_FSTURWT67","W_FSTURWT68","W_FSTURWT69","W_FSTURWT70","W_FSTURWT71","W_FSTURWT72","W_FSTURWT73","W_FSTURWT74","W_FSTURWT75","W_FSTURWT76","W_FSTURWT77","W_FSTURWT78","W_FSTURWT79","W_FSTURWT80","PV1MATH","PV2MATH","PV3MATH","PV4MATH","PV5MATH","PV6MATH","PV7MATH","PV8MATH","PV9MATH","PV10MATH","CNTSTUID"
84000001,504.407,2,1,1,5,2,6,6,200,0.0048,2.4301,1.7031,8,17,19,2,18,1,1,680.967,947.46,909.6539,315.8563,356.8478,1113.554,870.7737,345.0671,415.8846,376.1853,324.3065,882.4283,394.2752,941.0742,453.6949,889.8522,1041.016,897.3505,998.0823,381.2076,366.0335,337.1211,347.887,887.3754,928.0686,396.1978,334.4738,969.4411,1172.614,1060.679,858.0897,338.1292,1000.71,367.3053,1127.219,317.8527,370.4099,320.9408,391.3733,1073.738,954.154,1192.208,1105.951,357.1268,336.2884,969.4503,868.2421,327.0165,363.7677,402.3504,369.8715,846.1972,317.245,802.1108,389.1566,885.6436,1062.264,892.4302,1013.006,408.8122,477.277,426.3968,451.8194,1005.909,888.2451,345.8789,329.4997,921.0977,1023.117,1131.633,960.403,319.3503,846.1381,298.8675,992.7864,314.7804,379.9221,317.5412,404.7333,1148.53,1164.102,504.407,532.185,497.182,484.388,490.429,477.892,500.691,467.653,510.324,483.67,84004855
84000001,481.011,2,1,1,3,4,4,5,225,0.3171,0.0511,0.2337,8,17,19,2,18,1,1,680.967,947.46,909.6539,315.8563,356.8478,1113.554,870.7737,345.0671,415.8846,376.1853,324.3065,882.4283,394.2752,941.0742,453.6949,889.8522,1041.016,897.3505,998.0823,381.2076,366.0335,337.1211,347.887,887.3754,928.0686,396.1978,334.4738,969.4411,1172.614,1060.679,858.0897,338.1292,1000.71,367.3053,1127.219,317.8527,370.4099,320.9408,391.3733,1073.738,954.154,1192.208,1105.951,357.1268,336.2884,969.4503,868.2421,327.0165,363.7677,402.3504,369.8715,846.1972,317.245,802.1108,389.1566,885.6436,1062.264,892.4302,1013.006,408.8122,477.277,426.3968,451.8194,1005.909,888.2451,345.8789,329.4997,921.0977,1023.117,1131.633,960.403,319.3503,846.1381,298.8675,992.7864,314.7804,379.9221,317.5412,404.7333,1148.53,1164.102,481.011,501.229,479.517,465.044,489.45,468.788,466.801,480.655,462.319,464.961,84004903
84000001,565.37,2,1,2,3,2,6,6,250,-1.1407,0.006,0.7089,8,17,19,2,18,1,1,680.967,947.46,909.6539,315.8563,356.8478,1113.554,870.7737,345.0671,415.8846,376.1853,324.3065,882.4283,394.2752,941.0742,453.6949,889.8522,1041.016,897.3505,998.0823,381.2076,366.0335,337.1211,347.887,887.3754,928.0686,396.1978,334.4738,969.4411,1172.614,1060.679,858.0897,338.1292,1000.71,367.3053,1127.219,317.8527,370.4099,320.9408,391.3733,1073.738,954.154,1192.208,1105.951,357.1268,336.2884,969.4503,868.2421,327.0165,363.7677,402.3504,369.8715,846.1972,317.245,802.1108,389.1566,885.6436,1062.264,892.4302,1013.006,408.8122,477.277,426.3968,451.8194,1005.909,888.2451,345.8789,329.4997,921.0977,1023.117,1131.633,960.403,319.3503,846.1381,298.8675,992.7864,314.7804,379.9221,317.5412,404.7333,1148.53,1164.102,565.37,607.551,547.351,555.331,564.87,575.527,609.776,553.803,573.801,545.824,84004934
84000001,636.169,2,1,2,5,3,6,6,225,0.2947,0.9703,1.1873,8,17,19,2,18,1,1,680.967,947.46,909.6539,315.8563,356.8478,1113.554,870.7737,345.0671,415.8846,376.1853,324.3065,882.4283,394.2752,941.0742,453.6949,889.8522,1041.016,897.3505,998.0823,381.2076,366.0335,337.1211,347.887,887.3754,928.0686,396.1978,334.4738,969.4411,1172.614,1060.679,858.0897,338.1292,1000.71,367.3053,1127.219,317.8527,370.4099,320.9408,391.3733,1073.738,954.154,1192.208,1105.951,357.1268,336.2884,969.4503,868.2421,327.0165,363.7677,402.3504,369.8715,846.1972,317.245,802.1108,389.1566,885.6436,1062.264,892.4302,1013.006,408.8122,477.277,426.3968,451.8194,1005.909,888.2451,345.8789,329.4997,921.0977,1023.117,1131.633,960.403,319.3503,846.1381,298.8675,992.7864,314.7804,379.9221,317.5412,404.7333,1148.53,1164.102,636.169,624.261,601.061,603.893,650.232,642.75,579.237,618.679,631.32,616.797,84005244
84000001,349.382,2,1,2,4,4,6,6,315,1.5611,0.7499,1.0856,8,17,19,2,18,1,1,680.967,947.46,909.6539,315.8563,356.8478,1113.554,870.7737,345.0671,415.8846,376.1853,324.3065,882.4283,394.2752,941.0742,453.6949,889.8522,1041.016,897.3505,998.0823,381.2076,366.0335,337.1211,347.887,887.3754,928.0686,396.1978,334.4738,969.4411,1172.614,1060.679,858.0897,338.1292,1000.71,367.3053,1127.219,317.8527,370.4099,320.9408,391.3733,1073.738,954.154,1192.208,1105.951,357.1268,336.2884,969.4503,868.2421,327.0165,363.7677,402.3504,369.8715,846.1972,317.245,802.1108,389.1566,885.6436,1062.264,892.4302,1013.006,408.8122,477.277,426.3968,451.8194,1005.909,888.2451,345.8789,329.4997,921.0977,1023.117,1131.633,960.403,319.3503,846.1381,298.8675,992.7864,314.7804,379.9221,317.5412,404.7333,1148.53,1164.102,349.382,395.758,415.371,427.654,407.941,387.693,458.885,439.145,337.174,384.802,84005289
84000001,540.197,2,1,2,1,3,6,6,250,0.7333,0.2717,0.8066,8,17,19,2,18,1,1,680.967,947.46,909.6539,315.8563,356.8478,1113.554,870.7737,345.0671,415.8846,376.1853,324.3065,882.4283,394.2752,941.0742,453.6949,889.8522,1041.016,897.3505,998.0823,381.2076,366.0335,337.1211,347.887,887.3754,928.0686,396.1978,334.4738,969.4411,1172.614,1060.679,858.0897,338.1292,1000.71,367.3053,1127.219,317.8527,370.4099,320.9408,391.3733,1073.738,954.154,1192.208,1105.951,357.1268,336.2884,969.4503,868.2421,327.0165,363.7677,402.3504,369.8715,846.1972,317.245,802.1108,389.1566,885.6436,1062.264,892.4302,1013.006,408.8122,477.277,426.3968,451.8194,1005.909,888.2451,345.8789,329.4997,921.0977,1023.117,1131.633,960.403,319.3503,846.1381,298.8675,992.7864,314.7804,379.9221,317.5412,404.7333,1148.53,1164.102,540.197,575.637,552.342,564.037,551.076,559.234,525.133,595.581,531.961,574.042,84006009
84000001,544.635,2,1,1,6,3,4,6,225,-0.3381,1.2584,0.7972,8,17,19,2,18,1,1,680.967,947.46,909.6539,315.8563,356.8478,1113.554,870.7737,345.0671,415.8846,376.1853,324.3065,882.4283,394.2752,941.0742,453.6949,889.8522,1041.016,897.3505,998.0823,381.2076,366.0335,337.1211,347.887,887.3754,928.0686,396.1978,334.4738,969.4411,1172.614,1060.679,858.0897,338.1292,1000.71,367.3053,1127.219,317.8527,370.4099,320.9408,391.3733,1073.738,954.154,1192.208,1105.951,357.1268,336.2884,969.4503,868.2421,327.0165,363.7677,402.3504,369.8715,846.1972,317.245,802.1108,389.1566,885.6436,1062.264,892.4302,1013.006,408.8122,477.277,426.3968,451.8194,1005.909,888.2451,345.8789,329.4997,921.0977,1023.117,1131.633,960.403,319.3503,846.1381,298.8675,992.7864,314.7804,379.9221,317.5412,404.7333,1148.53,1164.102,544.635,542.385,581.355,510.914,535.611,499.082,529.767,522.922,515.381,522.366,84006899
84000001,747.374,2,1,1,5,3,6,6,225,0.2947,2.4143,1.8006,8,17,19,2,18,1,1,680.967,947.46,909.6539,315.8563,356.8478,1113.554,870.7737,345.0671,415.8846,376.1853,324.3065,882.4283,394.2752,941.0742,453.6949,889.8522,1041.016,897.3505,998.0823,381.2076,366.0335,337.1211,347.887,887.3754,928.0686,396.1978,334.4738,969.4411,1172.614,1060.679,858.0897,338.1292,1000.71,367.3053,1127.219,317.8527,370.4099,320.9408,391.3733,1073.738,954.154,1192.208,1105.951,357.1268,336.2884,969.4503,868.2421,327.0165,363.7677,402.3504,369.8715,846.1972,317.245,802.1108,389.1566,885.6436,1062.264,892.4302,1013.006,408.8122,477.277,426.3968,451.8194,1005.909,888.2451,345.8789,329.4997,921.0977,1023.117,1131.633,960.403,319.3503,846.1381,298.8675,992.7864,314.7804,379.9221,317.5412,404.7333,1148.53,1164.102,747.374,696.997,661.523,641.617,679.269,706.615,664.782,681.582,696.948,659.855,84006905
84000001,623.209,2,1,2,5,4,6,6,225,0.6642,0.3783,0.9491,8,17,19,2,18,1,1,680.967,947.46,909.6539,315.8563,356.8478,1113.554,870.7737,345.0671,415.8846,376.1853,324.3065,882.4283,394.2752,941.0742,453.6949,889.8522,1041.016,897.3505,998.0823,381.2076,366.0335,337.1211,347.887,887.3754,928.0686,396.1978,334.4738,969.4411,1172.614,1060.679,858.0897,338.1292,1000.71,367.3053,1127.219,317.8527,370.4099,320.9408,391.3733,1073.738,954.154,1192.208,1105.951,357.1268,336.2884,969.4503,868.2421,327.0165,363.7677,402.3504,369.8715,846.1972,317.245,802.1108,389.1566,885.6436,1062.264,892.4302,1013.006,408.8122,477.277,426.3968,451.8194,1005.909,888.2451,345.8789,329.4997,921.0977,1023.117,1131.633,960.403,319.3503,846.1381,298.8675,992.7864,314.7804,379.9221,317.5412,404.7333,1148.53,1164.102,623.209,510.617,521.68,533.758,510.748,552.1,467.493,543.725,493.923,516.881,84007772
84000001,437.347,2,1,2,4,3,4,4,225,-0.3381,0.468,-0.828,8,17,19,2,18,1,1,680.967,947.46,909.6539,315.8563,356.8478,1113.554,870.7737,345.0671,415.8846,376.1853,324.3065,882.4283,394.2752,941.0742,453.6949,889.8522,1041.016,897.3505,998.0823,381.2076,366.0335,337.1211,347.887,887.3754,928.0686,396.1978,334.4738,969.4411,1172.614,1060.679,858.0897,338.1292,1000.71,367.3053,1127.219,317.8527,370.4099,320.9408,391.3733,1073.738,954.154,1192.208,1105.951,357.1268,336.2884,969.4503,868.2421,327.0165,363.7677,402.3504,369.8715,846.1972,317.245,802.1108,389.1566,885.6436,1062.264,892.4302,1013.006,408.8122,477.277,426.3968,451.8194,1005.909,888.2451,345.8789,329.4997,921.0977,1023.117,1131.633,960.403,319.3503,846.1381,298.8675,992.7864,314.7804,379.9221,317.5412,404.7333,1148.53,1164.102,437.347,522.722,474.52,500.531,469.929,503.254,445.679,472.577,455.598,480.558,84008395
