"SCHID","Y","GENDER","ST011Q06","ST011Q07","ST013Q01","ST034Q01","MISCED","HISCED","MMINS","BELONG","HOMEPOS","ESCS","SC048Q01","SC048Q02","SC048Q03","SC061Q07","CLSIZE","treat","V1","W_FSTUWT","W_FSTURWT1","W_FSTURWT2","W_FSTURWT3","W_FSTURWT4","W_FSTURWT5","W_FSTURWT6","W_FSTURWT7","W_FSTURWT8","W_FSTURWT9","W_FSTURWT10","W_FSTURWT11","W_FSTURWT12","W_FSTURWT13","W_FSTURWT14","W_FSTURWT15","W_FSTURWT16","W_FSTURWT17","W_FSTURWT18","W_FSTURWT19","W_FSTURWT20","W_FSTURWT21","W_FSTURWT22","W_FSTURWT23","W_FSTURWT24","W_FSTURWT25","W_FSTURWT26","W_FSTURWT27","W_FSTURWT28","W_FSTURWT29","W_FSTURWT30","W_FSTURWT31","W_FSTURWT32","W_FSTURWT33","W_FSTURWT34","W_FSTURWT35","W_FSTURWT36","W_FSTURWT37","W_FSTURWT38","W_FSTURWT39","W_FSTURWT40","W_FSTURWT41","W_FSTURWT42","W_FSTURWT43","W_FSTURWT44","W_FSTURWT45","W_FSTURWT46","W_FSTURWT47","W_FSTURWT48","W_FSTURWT49","W_FSTURWT50","W_FSTURWT51","W_FSTURWT52","W_FSTURWT53","W_FSTURWT54","W_FSTURWT55","W_FSTURWT56","W_FSTURWT57","W_FSTURWT58","W_FSTURWT59","W_FSTURWT60","W_FSTURWT61","W_FSTURWT62","W_FSTURWT63","W_FSTURWT64","W_FSTURWT65","W_FSTURWT66","W_FSTURWT67","W_FSTURWT68","W_FSTURWT69","W_FSTURWT70","W_FSTURWT71","W_FSTURWT72","W_FSTURWT73","W_FSTURWT74","W_FSTURWT75","W_FSTURWT76","W_FSTURWT77","W_FSTURWT78","W_FSTURWT79","W_FSTURWT80","PV1MATH","PV2MATH","PV3MATH","PV4MATH","PV5MATH","PV6MATH","PV7MATH","PV8MATH","PV9MATH","PV10MATH","CNTSTUID"
12400106,644.258,1,1,1,2,2,6,6,140,-1.1798,1.5705,1.5504,25,8,4,1,28,1,1,22.95792,11.28796,11.28796,11.28796,34.28099,34.66307,11.60987,34.30373,34.66307,11.60987,11.30338,34.28099,34.66307,34.68932,34.68932,11.60987,34.30373,11.58785,34.30373,11.58785,11.30338,11.28796,11.28796,11.28796,34.28099,34.66307,11.60987,34.30373,34.66307,11.60987,11.30338,34.28099,34.66307,34.68932,34.68932,11.60987,34.30373,11.58785,34.30373,11.58785,11.30338,11.28796,11.28796,11.28796,34.28099,34.66307,11.60987,34.30373,34.66307,11.60987,11.30338,34.28099,34.66307,34.68932,34.68932,11.60987,34.30373,11.58785,34.30373,11.58785,11.30338,11.28796,11.28796,11.28796,34.28099,34.66307,11.60987,34.30373,34.66307,11.60987,11.30338,34.28099,34.66307,34.68932,34.68932,11.60987,34.30373,11.58785,34.30373,11.58785,11.30338,644.258,561.224,622.974,597.806,599.768,586.011,646.049,651.519,580.321,631.672,12413506
12400106,607.736,1,1,2,3,3,5,5,225,0.1802,-0.2164,-0.0113,25,8,4,1,28,1,1,22.95792,11.28796,11.28796,11.28796,34.28099,34.66307,11.60987,34.30373,34.66307,11.60987,11.30338,34.28099,34.66307,34.68932,34.68932,11.60987,34.30373,11.58785,34.30373,11.58785,11.30338,11.28796,11.28796,11.28796,34.28099,34.66307,11.60987,34.30373,34.66307,11.60987,11.30338,34.28099,34.66307,34.68932,34.68932,11.60987,34.30373,11.58785,34.30373,11.58785,11.30338,11.28796,11.28796,11.28796,34.28099,34.66307,11.60987,34.30373,34.66307,11.60987,11.30338,34.28099,34.66307,34.68932,34.68932,11.60987,34.30373,11.58785,34.30373,11.58785,11.30338,11.28796,11.28796,11.28796,34.28099,34.66307,11.60987,34.30373,34.66307,11.60987,11.30338,34.28099,34.66307,34.68932,34.68932,11.60987,34.30373,11.58785,34.30373,11.58785,11.30338,607.736,585.802,544.096,520.245,556.812,583.974,566.423,594.955,582.172,531.677,12416313
12400106,692.012,1,1,1,6,4,6,6,225,0.6642,1.6223,1.5488,25,8,4,1,28,1,1,22.95792,11.28796,11.28796,11.28796,34.28099,34.66307,11.60987,34.30373,34.66307,11.60987,11.30338,34.28099,34.66307,34.68932,34.68932,11.60987,34.30373,11.58785,34.30373,11.58785,11.30338,11.28796,11.28796,11.28796,34.28099,34.66307,11.60987,34.30373,34.66307,11.60987,11.30338,34.28099,34.66307,34.68932,34.68932,11.60987,34.30373,11.58785,34.30373,11.58785,11.30338,11.28796,11.28796,11.28796,34.28099,34.66307,11.60987,34.30373,34.66307,11.60987,11.30338,34.28099,34.66307,34.68932,34.68932,11.60987,34.30373,11.58785,34.30373,11.58785,11.30338,11.28796,11.28796,11.28796,34.28099,34.66307,11.60987,34.30373,34.66307,11.60987,11.30338,34.28099,34.66307,34.68932,34.68932,11.60987,34.30373,11.58785,34.30373,11.58785,11.30338,692.012,650.758,668.712,664.071,657.111,601.921,637.551,685.848,576.211,641.262,12418876
12400106,635.758,1,1,2,4,4,6,6,150,0.3171,0.0025,0.3956,25,8,4,1,28,1,1,22.95792,11.28796,11.28796,11.28796,34.28099,34.66307,11.60987,34.30373,34.66307,11.60987,11.30338,34.28099,34.66307,34.68932,34.68932,11.60987,34.30373,11.58785,34.30373,11.58785,11.30338,11.28796,11.28796,11.28796,34.28099,34.66307,11.60987,34.30373,34.66307,11.60987,11.30338,34.28099,34.66307,34.68932,34.68932,11.60987,34.30373,11.58785,34.30373,11.58785,11.30338,11.28796,11.28796,11.28796,34.28099,34.66307,11.60987,34.30373,34.66307,11.60987,11.30338,34.28099,34.66307,34.68932,34.68932,11.60987,34.30373,11.58785,34.30373,11.58785,11.30338,11.28796,11.28796,11.28796,34.28099,34.66307,11.60987,34.30373,34.66307,11.60987,11.30338,34.28099,34.66307,34.68932,34.68932,11.60987,34.30373,11.58785,34.30373,11.58785,11.30338,635.758,539.85,604.231,579.16,604.534,578.476,602.745,620.544,541.477,600.478,12426234
12400106,480.624,1,1,1,5,3,5,6,225,-0.3381,2.3734,1.9282,25,8,4,1,28,1,1,22.95792,11.28796,11.28796,11.28796,34.28099,34.66307,11.60987,34.30373,34.66307,11.60987,11.30338,34.28099,34.66307,34.68932,34.68932,11.60987,34.30373,11.58785,34.30373,11.58785,11.30338,11.28796,11.28796,11.28796,34.28099,34.66307,11.60987,34.30373,34.66307,11.60987,11.30338,34.28099,34.66307,34.68932,34.68932,11.60987,34.30373,11.58785,34.30373,11.58785,11.30338,11.28796,11.28796,11.28796,34.28099,34.66307,11.60987,34.30373,34.66307,11.60987,11.30338,34.28099,34.66307,34.68932,34.68932,11.60987,34.30373,11.58785,34.30373,11.58785,11.30338,11.28796,11.28796,11.28796,34.28099,34.66307,11.60987,34.30373,34.66307,11.60987,11.30338,34.28099,34.66307,34.68932,34.68932,11.60987,34.30373,11.58785,34.30373,11.58785,11.30338,480.624,583.086,550.221,467.336,618.054,503.179,535.081,524.626,485.812,500.528,12428255
12400106,576.148,1,1,1,3,3,6,6,225,-0.3381,0.8223,0.8622,25,8,4,1,28,1,1,22.95792,11.28796,11.28796,11.28796,34.28099,34.66307,11.60987,34.30373,34.66307,11.60987,11.30338,34.28099,34.66307,34.68932,34.68932,11.60987,34.30373,11.58785,34.30373,11.58785,11.30338,11.28796,11.28796,11.28796,34.28099,34.66307,11.60987,34.30373,34.66307,11.60987,11.30338,34.28099,34.66307,34.68932,34.68932,11.60987,34.30373,11.58785,34.30373,11.58785,11.30338,11.28796,11.28796,11.28796,34.28099,34.66307,11.60987,34.30373,34.66307,11.60987,11.30338,34.28099,34.66307,34.68932,34.68932,11.60987,34.30373,11.58785,34.30373,11.58785,11.30338,11.28796,11.28796,11.28796,34.28099,34.66307,11.60987,34.30373,34.66307,11.60987,11.30338,34.28099,34.66307,34.68932,34.68932,11.60987,34.30373,11.58785,34.30373,11.58785,11.30338,576.148,529.925,511.348,548.045,590.712,505.944,575.481,615.201,535.577,522.647,12428397
12400106,637.305,1,1,2,2,4,6,6,150,-0.2387,-0.1875,0.4704,25,8,4,1,28,1,1,22.95792,11.28796,11.28796,11.28796,34.28099,34.66307,11.60987,34.30373,34.66307,11.60987,11.30338,34.28099,34.66307,34.68932,34.68932,11.60987,34.30373,11.58785,34.30373,11.58785,11.30338,11.28796,11.28796,11.28796,34.28099,34.66307,11.60987,34.30373,34.66307,11.60987,11.30338,34.28099,34.66307,34.68932,34.68932,11.60987,34.30373,11.58785,34.30373,11.58785,11.30338,11.28796,11.28796,11.28796,34.28099,34.66307,11.60987,34.30373,34.66307,11.60987,11.30338,34.28099,34.66307,34.68932,34.68932,11.60987,34.30373,11.58785,34.30373,11.58785,11.30338,11.28796,11.28796,11.28796,34.28099,34.66307,11.60987,34.30373,34.66307,11.60987,11.30338,34.28099,34.66307,34.68932,34.68932,11.60987,34.30373,11.58785,34.30373,11.58785,11.30338,637.305,641.024,596.865,648.643,663.137,640.969,764.045,667.52,618.872,582.566,12428576
12400106,631.084,1,1,1,6,2,6,6,150,-1.2333,1.6289,1.1173,25,8,4,1,28,1,1,22.95792,11.28796,11.28796,11.28796,34.28099,34.66307,11.60987,34.30373,34.66307,11.60987,11.30338,34.28099,34.66307,34.68932,34.68932,11.60987,34.30373,11.58785,34.30373,11.58785,11.30338,11.28796,11.28796,11.28796,34.28099,34.66307,11.60987,34.30373,34.66307,11.60987,11.30338,34.28099,34.66307,34.68932,34.68932,11.60987,34.30373,11.58785,34.30373,11.58785,11.30338,11.28796,11.28796,11.28796,34.28099,34.66307,11.60987,34.30373,34.66307,11.60987,11.30338,34.28099,34.66307,34.68932,34.68932,11.60987,34.30373,11.58785,34.30373,11.58785,11.30338,11.28796,11.28796,11.28796,34.28099,34.66307,11.60987,34.30373,34.66307,11.60987,11.30338,34.28099,34.66307,34.68932,34.68932,11.60987,34.30373,11.58785,34.30373,11.58785,11.30338,631.084,592.688,615.658,603.016,625.685,623.21,602.443,579.546,603.397,594.187,12430140
12400106,482.09,1,1,2,3,3,6,6,225,0.7555,0.5458,1.0085,25,8,4,1,28,1,1,22.95792,11.28796,11.28796,11.28796,34.28099,34.66307,11.60987,34.30373,34.66307,11.60987,11.30338,34.28099,34.66307,34.68932,34.68932,11.60987,34.30373,11.58785,34.30373,11.58785,11.30338,11.28796,11.28796,11.28796,34.28099,34.66307,11.60987,34.30373,34.66307,11.60987,11.30338,34.28099,34.66307,34.68932,34.68932,11.60987,34.30373,11.58785,34.30373,11.58785,11.30338,11.28796,11.28796,11.28796,34.28099,34.66307,11.60987,34.30373,34.66307,11.60987,11.30338,34.28099,34.66307,34.68932,34.68932,11.60987,34.30373,11.58785,34.30373,11.58785,11.30338,11.28796,11.28796,11.28796,34.28099,34.66307,11.60987,34.30373,34.66307,11.60987,11.30338,34.28099,34.66307,34.68932,34.68932,11.60987,34.30373,11.58785,34.30373,11.58785,11.30338,482.09,439.821,516.998,452.553,450.055,389.037,452.479,525.372,433.267,382.402,12430593
12400106,580.488,2,1,2,6,3,5,5,225,0.0248,0.3827,-0.2664,25,8,4,1,28,1,1,23.0614,11.5307,11.5307,11.5307,34.5921,34.5921,11.5307,34.5921,34.5921,11.5307,11.5307,34.5921,34.5921,34.5921,34.5921,11.5307,34.5921,11.5307,34.5921,11.5307,11.5307,11.5307,11.5307,11.5307,34.5921,34.5921,11.5307,34.5921,34.5921,11.5307,11.5307,34.5921,34.5921,34.5921,34.5921,11.5307,34.5921,11.5307,34.5921,11.5307,11.5307,11.5307,11.5307,11.5307,34.5921,34.5921,11.5307,34.5921,34.5921,11.5307,11.5307,34.5921,34.5921,34.5921,34.5921,11.5307,34.5921,11.5307,34.5921,11.5307,11.5307,11.5307,11.5307,11.5307,34.5921,34.5921,11.5307,34.5921,34.5921,11.5307,11.5307,34.5921,34.5921,34.5921,34.5921,11.5307,34.5921,11.5307,34.5921,11.5307,11.5307,580.488,497.959,544.022,525.845,571.642,567.698,514.338,554.582,487.776,554.733,12401061
