"SC048Q01","RATCMP2","treat","Female","ST013Q01","ST034Q01","BELONG","ST121Q01","ST118Q04","ST011Q06","ST011Q07","MISCED","HISCED","HOMEPOS","ESCS","W_FSTUWT","STRATUM","CNTSTUID","SCHID"
2.781689741,0.127552831,1,0,1.839717038,1.175637335,1.172133707,-0.564163487,-1.625473906,-0.163774303,-1.265465085,0.873786663,0.750325924,3.050029434,2.197580999,1.875311529,22,4576,16
-0.593605384,0.127552831,0,0,0.422342259,1.175637335,2.740317227,-0.564163487,-0.519379,-0.163774303,-1.265465085,0.873786663,0.750325924,2.156889736,1.255321752,0.249723697,39,2026,17
-0.593605384,0.127552831,0,1,0.422342259,1.175637335,1.172133707,-0.564163487,-0.519379,-0.163774303,-1.265465085,0.873786663,0.750325924,0.762695378,1.126505331,0.272861685,39,4241,17
-0.850421318,0.127552831,0,1,1.131029648,0.002042159,-0.195992654,-0.564163487,-0.519379,-0.163774303,0.825530246,0.873786663,0.750325924,1.185106867,1.310354854,1.151272359,50,356,19
-0.850421318,0.127552831,0,1,1.839717038,0.002042159,0.060693911,-0.564163487,0.586715906,-0.163774303,0.825530246,0.873786663,0.750325924,1.389270707,1.248259982,1.151272359,50,4225,19
-0.850421318,0.127552831,0,1,1.839717038,-1.171553016,-1.291496033,-0.564163487,1.692810812,-0.163774303,-1.265465085,0.873786663,0.750325924,2.199757974,1.777162188,1.151272359,50,6026,19
-0.850421318,0.127552831,0,0,-0.286345131,0.002042159,-0.195992654,-0.564163487,0.586715906,-0.163774303,0.825530246,0.873786663,0.750325924,0.919467712,1.19480969,0.98236664,50,26058,19
0.213530407,0.127552831,0,1,-0.286345131,-2.345148191,-2.306816182,-0.564163487,1.692810812,-0.163774303,-1.265465085,0.873786663,0.750325924,0.79507786,1.190913541,1.200628953,44,9167,21
1.314170121,0.127552831,0,1,1.131029648,1.175637335,0.406283632,-0.564163487,-1.625473906,-0.163774303,0.003700613,0.873786663,0.750325924,2.0604619,1.741731584,1.110478219,50,746,22
-0.187733524,0.127552831,0,0,1.131029648,-1.171553016,-1.062973827,-0.564163487,0.586715906,-0.163774303,-1.265465085,-0.01000314,0.750325924,0.952364202,1.410437178,1.216198501,50,27627,23
2.121305912,0.127552831,0,1,1.131029648,0.002042159,-0.195992654,-0.564163487,-0.519379,-0.163774303,-1.265465085,0.873786663,0.750325924,1.985827989,1.784710976,1.40183778,50,17132,26
2.121305912,0.127552831,0,1,1.131029648,0.002042159,-0.452679218,1.095547163,-0.519379,-0.163774303,-1.265465085,0.873786663,0.750325924,2.109703833,1.561899964,1.40183778,50,21083,26
-0.813733327,0.127552831,0,1,1.839717038,0.002042159,-0.460196396,-0.564163487,-1.625473906,-0.163774303,-1.265465085,0.873786663,0.750325924,1.95097827,1.341889309,0.203222237,14,4716,27
-1.827634352,0.127552831,0,0,1.131029648,0.002042159,-0.542384207,-0.564163487,0.586715906,-0.163774303,-1.265465085,-0.01000314,-0.28271487,1.31155275,1.144038,0.215800298,39,4157,28
-1.827634352,0.127552831,0,1,-0.99503252,1.175637335,0.460708,-0.564163487,0.586715906,-0.163774303,0.825530246,0.873786663,0.750325924,0.602530593,1.081943128,0.252504458,39,12541,28
-1.827634352,0.127552831,0,1,1.839717038,-2.345148191,-1.485038304,-0.564163487,-0.519379,-0.163774303,-1.265465085,0.873786663,0.750325924,1.969071339,1.752324239,0.252504458,39,18248,28
-1.827634352,0.127552831,0,0,-0.286345131,0.002042159,-0.616553695,-0.564163487,-1.625473906,-0.163774303,-1.265465085,0.873786663,0.750325924,2.51515307,1.914501435,0.215800298,39,19201,28
-1.827634352,0.127552831,0,1,1.131029648,-1.171553016,-0.842369716,-0.564163487,-0.519379,-0.163774303,0.825530246,-0.893792943,0.750325924,1.348252896,1.406541029,0.252504458,39,24209,28
-0.520229403,0.127552831,0,0,0.422342259,1.175637335,-0.281087106,1.095547163,-1.625473906,-0.163774303,-1.265465085,0.873786663,0.750325924,0.944140079,1.306215196,0.431426466,39,30146,29
-0.190037489,0.127552831,0,1,1.839717038,0.002042159,-0.195992654,-0.564163487,0.586715906,-0.163774303,-1.265465085,0.873786663,0.750325924,2.299681062,1.644571373,0.228656375,32,20965,30
2.414809836,0.127552831,0,0,0.422342259,0.002042159,-0.195992654,-0.564163487,-0.519379,-0.163774303,-1.265465085,0.873786663,0.750325924,2.335353193,2.112961517,0.247379735,28,24060,31
2.414809836,0.127552831,0,1,1.839717038,0.002042159,-0.462501664,-0.564163487,0.586715906,-0.163774303,-1.265465085,0.873786663,0.750325924,2.084106252,1.550698536,0.294074212,28,26919,31
-0.153349498,0.127552831,0,1,1.131029648,1.175637335,1.269957248,-0.564163487,1.692810812,-0.163774303,-1.265465085,0.873786663,0.750325924,0.984643883,1.376589385,0.221057831,39,15686,32
-0.153349498,0.127552831,0,0,1.839717038,0.002042159,-0.518629925,1.095547163,0.586715906,-0.163774303,-1.265465085,0.873786663,0.750325924,1.403765723,1.430770205,0.183460003,39,20328,32
0.955650664,0.127552831,1,0,1.131029648,1.175637335,1.650627132,-0.564163487,1.692810812,-0.163774303,-1.265465085,-0.893792943,0.750325924,2.579404027,1.376711139,1.598884024,50,6195,35
0.955650664,0.127552831,1,0,1.839717038,-1.171553016,-1.00644465,-0.564163487,-0.519379,-0.163774303,-1.265465085,0.873786663,0.750325924,1.048997641,1.553133629,1.598884024,50,8460,35
0.955650664,0.127552831,1,0,1.839717038,1.175637335,0.08063949,-0.564163487,-0.519379,-0.163774303,-1.265465085,0.873786663,0.750325924,4.911765153,3.184037186,1.598884024,50,8926,35
0.955650664,0.127552831,1,1,0.422342259,-2.345148191,-0.834752309,-0.564163487,-1.625473906,-0.163774303,-1.265465085,0.873786663,0.750325924,1.267039687,1.346028967,1.831135733,50,9819,35
0.955650664,0.127552831,1,0,1.131029648,0.002042159,-0.511112747,-0.564163487,0.586715906,-0.163774303,-1.265465085,0.873786663,0.750325924,0.620109655,1.366361994,1.598884024,50,10042,35
0.955650664,0.127552831,1,1,-0.286345131,0.002042159,-0.364678124,1.095547163,-0.519379,-0.163774303,-1.265465085,0.873786663,0.750325924,0.978167386,1.522207948,1.020269048,50,13944,35
0.955650664,0.127552831,1,1,1.131029648,0.002042159,-0.195992654,-0.564163487,-0.519379,-0.163774303,-1.265465085,0.873786663,0.750325924,1.203097135,1.267862481,1.831135733,50,15248,35
0.955650664,0.127552831,1,0,1.839717038,0.002042159,-0.195992654,-0.564163487,-0.519379,-0.163774303,-1.265465085,0.873786663,0.750325924,0.938177591,1.379024478,1.598884024,50,20790,35
0.955650664,0.127552831,1,1,-0.286345131,-1.171553016,-0.108793391,-0.564163487,-1.625473906,-0.163774303,-1.265465085,0.873786663,0.750325924,1.623349792,1.519164082,1.831135733,50,24797,35
0.955650664,0.127552831,1,1,0.422342259,-1.171553016,-0.583177425,-0.564163487,-0.519379,-0.163774303,-1.265465085,0.873786663,0.750325924,1.436970617,1.621316234,1.831135733,50,30038,35
1.130730169,0.127552831,0,0,0.422342259,0.002042159,-0.364678124,-0.564163487,0.586715906,-0.163774303,0.825530246,0.873786663,0.750325924,0.891402894,1.484464006,1.052618787,50,23791,36
0.947290216,0.127552831,0,0,1.839717038,-0.001248465,-0.004103964,1.095547163,-0.519379,-0.163774303,0.825530246,0.873786663,0.750325924,1.154883217,1.548872216,0.206629865,28,12340,37
0.947290216,0.127552831,0,1,1.839717038,0.002042159,-0.195992654,-0.564163487,-0.519379,-0.163774303,-1.265465085,0.873786663,0.750325924,1.709703078,1.3625876,0.224137269,28,16811,37
-0.777045337,0.127552831,0,0,1.131029648,0.002042159,-0.689720892,2.755257812,-1.625473906,-0.163774303,-1.265465085,0.873786663,0.750325924,1.700039734,1.868478177,0.847386091,44,1318,38
-0.777045337,0.127552831,0,0,1.131029648,0.002042159,-0.518629925,-0.564163487,1.692810812,-0.163774303,-1.265465085,0.873786663,0.750325924,0.912477208,1.292335166,0.798848791,44,5257,38
-0.777045337,0.127552831,0,1,1.131029648,0.002042159,-0.725101742,-0.564163487,-1.625473906,-0.163774303,0.825530246,-0.01000314,-0.28271487,1.245040159,1.115182148,0.822040494,44,16683,38
-0.777045337,0.127552831,0,1,1.131029648,0.002042159,-0.195992654,-0.564163487,0.586715906,-0.163774303,-1.265465085,-0.893792943,0.750325924,1.892998207,1.467540109,0.822040494,44,27041,38
-0.593605384,0.127552831,0,1,1.839717038,0.002042159,0.167738523,-0.564163487,-0.519379,-0.163774303,-1.265465085,-0.01000314,0.750325924,3.605980111,2.187962382,0.233493637,32,13550,40
-0.703669356,0.127552831,0,1,1.131029648,1.175637335,2.740317227,-0.564163487,-1.625473906,-0.163774303,0.825530246,0.873786663,0.750325924,1.541005766,1.440145313,2.005185064,24,3452,41
2.047929931,0.127552831,0,1,0.422342259,1.175637335,0.08063949,-0.564163487,0.586715906,-0.163774303,-1.265465085,0.873786663,0.750325924,1.147481507,1.394609073,0.084150051,52,2167,42
2.047929931,0.127552831,0,1,1.839717038,1.175637335,2.740317227,-0.564163487,-0.519379,-0.163774303,-1.265465085,0.873786663,0.750325924,1.055988145,1.556177496,0.084150051,52,27927,42
-0.850421318,0.127552831,0,0,0.422342259,0.002042159,-0.364678124,-0.564163487,-0.519379,-0.163774303,-1.265465085,0.873786663,0.750325924,1.235582419,1.634343982,0.375497807,4,30894,44
-0.043285527,0.127552831,0,1,0.422342259,-2.345148191,-2.993986462,-0.564163487,1.692810812,-0.163774303,-1.265465085,-0.893792943,0.750325924,2.160076583,1.558612589,2.805610465,24,979,46
-0.006597536,0.127552831,0,0,0.422342259,0.002042159,0.438256695,-0.564163487,-0.519379,-0.163774303,-1.265465085,0.873786663,0.750325924,1.738384705,1.651876652,0.426411533,19,16694,51
-0.336789451,0.127552831,0,1,-0.286345131,-1.171553016,-0.556817188,-0.564163487,-0.519379,-0.163774303,-1.265465085,0.873786663,0.750325924,0.963775172,1.314738022,0.303742833,32,24827,52
-0.410165432,0.127552831,0,1,1.131029648,0.002042159,0.658058974,-0.564163487,1.692810812,-0.163774303,-1.265465085,-0.01000314,-0.28271487,2.047508907,1.338601933,1.425999296,44,614,54
-0.703669356,0.127552831,0,0,1.131029648,1.175637335,0.808602989,-0.564163487,-1.625473906,-0.163774303,-1.265465085,0.873786663,0.750325924,1.886316107,1.716284862,2.636213642,24,3575,55
-0.703669356,0.127552831,0,1,1.839717038,0.002042159,0.120731105,-0.564163487,0.586715906,-0.163774303,-1.265465085,0.873786663,0.750325924,1.957865973,1.571275072,3.846475209,24,5463,55
-0.703669356,0.127552831,0,0,0.422342259,0.002042159,0.167738523,-0.564163487,-0.519379,-0.163774303,-1.265465085,0.873786663,0.750325924,1.618415319,1.42358668,3.323804829,24,10815,55
-0.703669356,0.127552831,0,0,1.839717038,1.175637335,2.740317227,-0.564163487,-1.625473906,-0.163774303,-1.265465085,0.873786663,0.750325924,1.392663157,1.65236367,2.636213642,24,13482,55
-0.703669356,0.127552831,0,0,0.422342259,0.002042159,-0.47232411,1.095547163,-0.519379,-0.163774303,0.825530246,0.873786663,0.750325924,1.831111685,1.516120215,2.636213642,24,17984,55
-0.703669356,0.127552831,0,1,-0.286345131,0.002042159,-0.43373593,-0.564163487,-0.519379,-0.163774303,0.825530246,-0.893792943,0.750325924,1.490838619,1.321069264,3.846475209,24,20516,55
-0.703669356,0.127552831,0,0,1.839717038,0.002042159,-0.195992654,-0.564163487,0.586715906,-0.163774303,-1.265465085,0.873786663,0.750325924,4.911765153,2.88208565,2.636213642,24,20545,55
-0.703669356,0.127552831,0,1,-0.99503252,1.175637335,0.460708,1.095547163,-1.625473906,-0.163774303,-1.265465085,0.873786663,0.750325924,1.807981341,1.455729908,3.846475209,24,21502,55
-0.703669356,0.127552831,0,0,0.422342259,0.002042159,-0.195992654,-0.564163487,-0.519379,-0.163774303,-1.265465085,0.873786663,0.750325924,0.897776589,1.487264363,2.636213642,24,23962,55
-0.703669356,0.127552831,0,1,0.422342259,-2.345148191,-2.270433041,-0.564163487,1.692810812,-0.163774303,-1.265465085,0.873786663,0.750325924,3.260464167,2.188571155,3.846475209,24,24303,55
0.030090454,0.127552831,0,1,0.422342259,1.175637335,2.740317227,-0.564163487,-0.519379,-0.163774303,0.825530246,0.873786663,0.750325924,0.752929233,1.373910782,0.644088299,10,10612,56
0.030090454,0.127552831,0,0,0.422342259,0.002042159,0.834161393,-0.564163487,-0.519379,-0.163774303,-1.265465085,0.873786663,0.750325924,2.300297871,1.695221308,0.629842726,10,11366,56
0.213530407,0.127552831,0,1,1.131029648,0.002042159,0.200513419,-0.564163487,-1.625473906,-0.163774303,-1.265465085,0.873786663,0.750325924,0.673669252,1.213559906,1.475253184,50,1534,59
0.213530407,0.127552831,0,1,-0.286345131,1.175637335,0.460708,-0.564163487,-0.519379,-0.163774303,-1.265465085,0.873786663,0.750325924,1.354832194,1.23328416,1.475253184,50,3496,59
-0.703669356,0.127552831,0,0,1.839717038,0.002042159,0.350055142,-0.564163487,-1.625473906,-0.163774303,-1.265465085,-0.01000314,0.750325924,1.553958759,1.571640336,1.756094727,43,1614,61
-0.703669356,0.127552831,0,1,1.839717038,-1.171553016,-0.931573559,-0.564163487,1.692810812,-0.163774303,-1.265465085,0.873786663,0.750325924,3.253062457,1.908535457,1.866380746,43,8362,61
-0.703669356,0.127552831,0,0,1.839717038,-1.171553016,-0.450173492,1.095547163,-0.519379,-0.163774303,-1.265465085,0.873786663,0.750325924,2.483798603,1.573710165,1.756094727,43,29846,61
-0.153349498,0.127552831,0,1,1.839717038,-1.171553016,-1.128824305,-0.564163487,1.692810812,-0.163774303,0.825530246,0.873786663,0.750325924,0.822320266,1.127357613,0.238468431,39,579,63
-0.153349498,0.127552831,0,1,-0.286345131,1.175637335,0.914745539,-0.564163487,-0.519379,-0.163774303,-1.265465085,-0.893792943,0.750325924,1.758739408,1.560073644,0.238468431,39,12466,63
-0.153349498,0.127552831,0,0,1.131029648,0.002042159,0.274482448,-0.564163487,-0.519379,-0.163774303,-1.265465085,0.873786663,0.750325924,1.533090048,1.58771195,0.261209167,39,24697,63
0.172022327,0.127552831,0,0,1.131029648,-1.171553016,-0.720691664,-0.564163487,-0.519379,-0.163774303,-1.265465085,-0.893792943,0.750325924,2.239233762,1.4672966,0.264553046,39,17155,65
1.827801988,0.127552831,0,1,1.839717038,1.175637335,0.460708,-0.564163487,-0.519379,-0.163774303,-1.265465085,0.873786663,0.750325924,0.98248505,1.423464925,0.324541581,27,15102,66
-0.703669356,0.127552831,0,1,1.131029648,-1.171553016,-0.913131416,-0.564163487,0.586715906,-0.163774303,-1.265465085,0.873786663,0.750325924,1.324814147,1.346028967,1.049931879,44,626,67
-0.703669356,0.127552831,0,1,1.131029648,1.175637335,1.080724825,-0.564163487,0.586715906,-0.163774303,0.825530246,0.873786663,0.750325924,1.072333588,1.387060285,1.049931879,44,17502,67
-0.373477441,0.127552831,0,1,1.131029648,0.002042159,-0.195992654,-0.564163487,0.586715906,-0.163774303,-1.265465085,0.873786663,0.750325924,1.72193646,1.66989634,0.135708352,32,779,68
-0.373477441,0.127552831,0,1,0.422342259,-1.171553016,-0.606530791,-0.564163487,-1.625473906,-0.163774303,-1.265465085,0.873786663,0.750325924,2.160076583,1.835360911,0.135708352,32,1514,68
-0.373477441,0.127552831,0,1,0.422342259,-1.171553016,-0.485955259,-0.564163487,0.586715906,-0.163774303,-1.265465085,0.873786663,0.750325924,1.55467837,1.169362968,0.135708352,32,15237,68
-0.373477441,0.127552831,0,1,0.422342259,0.002042159,-0.00896527,-0.564163487,-0.519379,-0.163774303,-1.265465085,0.873786663,0.750325924,1.556631599,1.321191018,0.135708352,32,15325,68
-0.373477441,0.127552831,0,0,-0.286345131,0.002042159,0.323494447,-0.564163487,-1.625473906,-0.163774303,-1.265465085,0.873786663,0.750325924,0.938177591,1.404227691,0.160843223,32,23973,68
-0.373477441,0.127552831,0,0,1.131029648,1.175637335,0.808602989,-0.564163487,0.586715906,-0.163774303,-1.265465085,0.873786663,0.750325924,2.369277698,1.926433391,0.160843223,32,26282,68
-0.373477441,0.127552831,0,1,1.131029648,0.002042159,-0.195992654,2.755257812,-0.519379,-0.163774303,-1.265465085,0.873786663,0.750325924,1.740440735,1.552159592,0.135708352,32,27458,68
-0.373477441,0.127552831,0,1,1.131029648,-1.171553016,-0.800674436,-0.564163487,0.586715906,-0.163774303,0.825530246,0.873786663,0.750325924,0.838768511,1.260313693,0.135708352,32,28113,68
-0.336789451,0.127552831,0,1,0.422342259,-1.171553016,-0.740537014,-0.564163487,0.586715906,-0.163774303,-1.265465085,0.873786663,0.750325924,1.619546135,1.348585815,1.089753845,44,2032,72
-0.336789451,0.127552831,0,1,1.839717038,1.175637335,2.740317227,-0.564163487,-1.625473906,-0.163774303,-1.265465085,0.873786663,0.750325924,0.570456516,1.118347769,1.089753845,44,16710,72
-0.336789451,0.127552831,0,1,0.422342259,0.002042159,-0.195992654,1.095547163,0.586715906,-0.163774303,-1.265465085,0.873786663,0.750325924,0.66410871,1.184217035,1.089753845,44,17548,72
-0.336789451,0.127552831,0,1,1.131029648,1.175637335,0.08063949,-0.564163487,-0.519379,-0.163774303,0.825530246,0.873786663,0.750325924,1.001708937,1.356378113,1.089753845,44,21909,72
-0.336789451,0.127552831,0,1,1.131029648,0.002042159,0.465418764,-0.564163487,-0.519379,-0.163774303,-1.265465085,0.873786663,0.750325924,1.170303447,1.2788204,1.089753845,44,23460,72
-0.336789451,0.127552831,0,0,0.422342259,1.175637335,0.460708,1.095547163,-0.519379,-0.163774303,-1.265465085,0.873786663,0.750325924,1.679171023,1.726755762,1.176594346,44,24262,72
-0.703669356,0.127552831,1,1,1.131029648,1.175637335,1.707557225,-0.564163487,-0.519379,-0.163774303,-1.265465085,0.873786663,0.750325924,1.062156237,1.357473904,2.145700573,22,2856,74
-0.703669356,0.127552831,1,1,1.131029648,-0.001248465,-0.004103964,0.006261843,-0.001524954,-0.163774303,-1.265465085,0.873786663,0.750325924,0.886262818,1.293552712,2.145700573,22,4972,74
-0.703669356,0.127552831,1,0,-0.286345131,1.175637335,0.307558031,-0.564163487,-0.519379,-0.163774303,-1.265465085,0.873786663,0.750325924,1.44591435,1.398748731,1.99677667,22,17070,74
-0.703669356,0.127552831,1,1,1.131029648,1.175637335,0.938098905,-0.564163487,-0.519379,-0.163774303,0.825530246,0.873786663,0.750325924,0.516382911,1.245824889,2.563686004,22,25999,74
-0.703669356,0.127552831,1,1,1.131029648,1.175637335,0.752975873,-0.564163487,-0.519379,-0.163774303,-1.265465085,0.873786663,0.750325924,0.423347525,1.230483803,2.145700573,22,28909,74
-0.850421318,0.216948209,0,0,0.422342259,1.175637335,-0.059079788,-0.564163487,-0.519379,-0.163774303,0.003700613,0.873786663,0.750325924,0.27654694,0.713635307,0.253025666,10,3000,75
-0.850421318,0.216948209,0,1,-0.286345131,-1.171553016,-0.842369716,-0.564163487,1.692810812,-0.163774303,0.825530246,-0.893792943,-1.315755663,-0.303664899,-0.758987202,0.293836924,10,3635,75
-0.850421318,0.216948209,0,1,0.422342259,1.175637335,0.258846718,-0.564163487,-0.519379,-0.163774303,-1.265465085,-0.893792943,-0.28271487,1.008391036,0.835998732,0.293836924,10,4030,75
-0.850421318,0.216948209,0,1,0.422342259,-1.171553016,-0.964949829,-0.564163487,1.692810812,-0.163774303,0.825530246,0.873786663,0.750325924,0.293714795,1.023013877,0.293836924,10,5072,75
-0.850421318,0.216948209,0,0,-0.286345131,1.175637335,2.740317227,-0.564163487,1.692810812,-0.163774303,0.825530246,-0.893792943,-1.315755663,0.274388108,-0.381547782,0.254156033,10,5599,75
-0.850421318,0.216948209,0,0,1.839717038,-1.171553016,-0.913131416,-0.564163487,0.586715906,-0.163774303,-1.265465085,0.873786663,0.750325924,1.622218975,1.198705839,0.254156033,10,6463,75
-0.850421318,0.216948209,0,1,0.422342259,-2.345148191,-1.458978754,-0.564163487,1.692810812,-0.163774303,0.825530246,-0.01000314,-0.28271487,0.677061703,0.314401805,0.293836924,10,7731,75
-0.850421318,0.216948209,0,1,1.131029648,-1.171553016,-1.07099215,1.095547163,1.692810812,-0.163774303,0.003700613,-2.661372549,-0.28271487,0.201090616,-1.050102574,0.293836924,10,9697,75
-0.850421318,0.216948209,0,1,1.131029648,-1.171553016,-1.075702915,-0.564163487,0.586715906,-0.163774303,-1.265465085,0.873786663,0.750325924,0.441234992,1.187869675,0.293836924,10,9942,75
-0.850421318,0.216948209,0,0,0.422342259,1.175637335,2.740317227,-0.564163487,-0.519379,-0.163774303,-1.265465085,-0.893792943,-1.315755663,0.799703929,-0.303868315,0.253025666,10,10444,75
-0.850421318,0.216948209,0,0,1.131029648,1.175637335,-0.60352392,4.414968462,-1.625473906,6.30809031,-1.265465085,0.873786663,0.750325924,-1.18559923,0.405596039,0.254156033,10,11306,75
-0.850421318,0.216948209,0,1,-0.286345131,0.002042159,-0.195992654,-0.564163487,0.586715906,-0.163774303,-1.265465085,0.873786663,0.750325924,0.307593002,0.626580732,0.293836924,10,12358,75
-0.850421318,0.216948209,0,1,-0.286345131,-1.171553016,-1.752349147,-0.564163487,0.586715906,-0.163774303,0.825530246,-0.01000314,-0.28271487,0.774003546,-0.171764518,0.270395537,10,13297,75
-0.850421318,0.216948209,0,1,-0.286345131,-1.171553016,-1.075702915,-0.564163487,0.586715906,-0.163774303,-1.265465085,-0.01000314,-0.28271487,-0.149873809,-0.875749913,0.293836924,10,13383,75
-0.850421318,0.216948209,0,1,0.422342259,-1.171553016,-0.450173492,-0.564163487,-0.519379,-0.163774303,0.825530246,-0.893792943,-1.315755663,0.252080176,-0.793809032,0.293836924,10,14973,75
-0.850421318,0.216948209,0,0,1.131029648,1.175637335,2.740317227,-0.564163487,-0.519379,-0.163774303,-1.265465085,-0.01000314,-0.28271487,0.63789432,0.423128709,0.254156033,10,15578,75
-0.850421318,0.216948209,0,1,-0.005587888,-2.345148191,-1.171120959,-0.564163487,0.586715906,-0.163774303,0.825530246,-0.005284341,-0.006515863,-0.180508665,0.017807474,0.270395537,10,15657,75
-0.850421318,0.216948209,0,1,-0.286345131,0.002042159,-0.364678124,-0.564163487,-0.519379,-0.163774303,0.825530246,0.873786663,0.750325924,-0.569406855,0.622197564,0.293836924,10,19060,75
-0.850421318,0.216948209,0,1,1.131029648,1.175637335,1.650627132,-0.564163487,-1.625473906,-0.163774303,-1.265465085,0.873786663,0.750325924,0.773900745,1.156578729,0.293836924,10,19791,75
-0.850421318,0.216948209,0,0,1.839717038,-2.345148191,-1.305528098,2.755257812,1.692810812,-0.163774303,-1.265465085,-0.01000314,0.750325924,0.016253464,0.424224501,0.254156033,10,21444,75
-0.850421318,0.216948209,0,1,0.422342259,-1.171553016,-0.382518892,-0.564163487,-0.519379,-0.163774303,0.825530246,-0.01000314,-0.28271487,0.152568294,-0.794417805,0.293836924,10,22702,75
-0.850421318,0.216948209,0,1,0.422342259,1.175637335,2.740317227,-0.564163487,1.692810812,-0.163774303,-1.265465085,0.873786663,0.750325924,2.689607267,1.764012686,0.270395537,10,24273,75
-0.850421318,0.216948209,0,1,1.839717038,0.002042159,-0.364678124,-0.564163487,1.692810812,-0.163774303,-1.265465085,-0.893792943,0.750325924,0.634193465,0.76866841,0.293836924,10,28053,75
0.653786292,0.127552831,0,1,1.839717038,1.175637335,0.220759684,-0.564163487,1.692810812,-0.163774303,0.825530246,0.873786663,0.750325924,1.274749802,1.399722768,1.037361492,50,6955,76
0.653786292,0.127552831,0,1,1.839717038,0.002042159,0.834161393,-0.564163487,-1.625473906,-0.163774303,-1.265465085,0.873786663,0.750325924,2.807623424,1.890881032,1.037361492,50,7735,76
0.653786292,0.127552831,0,0,-0.286345131,-1.171553016,-1.147166219,-0.564163487,1.692810812,-0.163774303,-1.265465085,0.873786663,0.750325924,0.785722921,1.388156077,0.922346821,50,13212,76
0.653786292,0.127552831,0,0,1.839717038,-1.171553016,0.289617033,-0.564163487,-0.519379,-0.163774303,-1.265465085,0.873786663,0.750325924,2.16254382,1.710684148,0.922346821,50,17446,76
0.653786292,0.127552831,0,1,0.422342259,0.002042159,-0.195992654,-0.564163487,-0.519379,-0.163774303,-1.265465085,0.873786663,0.750325924,0.413375777,1.226100635,1.037361492,50,18994,76
0.653786292,0.127552831,0,0,0.422342259,0.002042159,-0.195992654,-0.564163487,1.692810812,-0.163774303,-1.265465085,0.873786663,0.750325924,1.145425476,1.393756791,0.922346821,50,19459,76
0.653786292,0.127552831,0,0,0.422342259,0.002042159,0.624081331,-0.564163487,-0.519379,-0.163774303,-1.265465085,0.873786663,0.750325924,1.202994333,1.620098688,0.922346821,50,30393,76
-0.630293375,0.127552831,0,0,1.131029648,-2.345148191,-2.993986462,-0.564163487,-1.625473906,-0.163774303,-1.265465085,0.873786663,0.750325924,1.462465397,1.48142014,1.032669437,37,1401,78
-0.703669356,0.127552831,0,1,1.131029648,0.002042159,0.167738523,1.095547163,-0.519379,-0.163774303,0.825530246,0.873786663,0.750325924,0.852646717,1.39217398,0.317398726,39,13290,80
0.800538254,0.127552831,0,1,-0.286345131,1.175637335,0.603634607,-0.564163487,-0.519379,-0.163774303,-1.265465085,0.873786663,0.750325924,1.280301084,1.527930416,1.467320547,22,13131,81
-0.777045337,0.127552831,0,0,1.839717038,1.175637335,0.603634607,-0.564163487,1.692810812,-0.163774303,-1.265465085,0.873786663,0.750325924,2.625561914,2.063163864,0.533074477,10,16500,82
