V1,SC048Q01,RATCMP2,treat,Female,ST013Q01,ST034Q01,BELONG,ST121Q01,ST118Q04,ST011Q06,ST011Q07,MISCED,HISCED,HOMEPOS,ESCS
1,1.97455395006766,.127552830568453,0,1,1.83971703766759,-1.17155301578768,.385235534512697,1.0955471628025,-.519379000186292,-.163774302556356,.8255302456776,.873786662819987,.75032592436681,.946298911591206,1.25678280762627
1,1.01370197506814,.127552830568453,0,0,-.286345130878074,1.17563733464369,1.65062713206692,1.0955471628025,-.519379000186292,-.163774302556356,-1.26546508482949,-.0100031402517757,-.282714869533856,.837946098348603,.887622704409662
1,1.01370197506814,.127552830568453,0,0,.422342258637147,1.17563733464369,1.17213370737592,1.0955471628025,-1.62547390647396,-.163774302556356,.8255302456776,.873786662819987,.75032592436681,.589063592788505,1.05101744666451
1,1.01370197506814,-.693472012761796,0,0,1.13102964815237,1.17563733464369,2.74031722700628,-.564163486661845,-.519379000186292,-.163774302556356,-1.26546508482949,-.893792943323538,-1.31575566343452,2.29248495467649,.547074944285367
1,-0.520229403296229,-.693472012761796,0,0,-.995032520393295,1.17563733464369,.808602988617175,-.564163486661845,-.519379000186292,6.30809030975221,.8255302456776,-.893792943323538,-1.31575566343452,-.99726682575667,-1.74020793797956
1,-0.520229403296229,-.693472012761796,0,1,-1.70371990990852,0.0020421594280024,-.195992653544089,-.564163486661845,1.69281081238904,-.163774302556356,.8255302456776,-.893792943323538,-1.31575566343452,-.724328762038347,-1.39491174644846
1,-0.520229403296229,-.693472012761796,0,1,-1.70371990990852,1.17563733464369,-.195992653544089,2.75525781226684,.586715906101372,-.163774302556356,.8255302456776,.873786662819987,.75032592436681,-.654218118175486,.358842253133361
1,0.868971895123532,-.693472012761796,0,0,.422342258637147,-2.34514819100337,-2.27043304123357,-.564163486661845,-1.62547390647396,-.163774302556356,-1.26546508482949,.873786662819987,.75032592436681,1.37076643140023,1.24022417502817
1,1.97455395006766,-.693472012761796,0,0,-.286345130878074,-1.17155301578768,-1.2914960326544,-.564163486661845,-1.62547390647396,-.163774302556356,.8255302456776,-.893792943323538,-1.31575566343452,.0267392204573464,-.413934519662098
1,1.01370197506814,-.693472012761796,0,1,.422342258637147,1.17563733464369,.808602988617175,-.564163486661845,-.519379000186292,-.163774302556356,-1.26546508482949,.873786662819987,.75032592436681,-.1242762279804,.564364104792213
1,-0.553458707824464,-.693472012761796,0,1,1.83971703766759,0.0020421594280024,-.800674436359504,-.564163486661845,-.519379000186292,-.163774302556356,-1.26546508482949,-.0100031402517757,.75032592436681,.598007325949896,-.0269982373328133
1,1.01370197506814,.127552830568453,0,0,-1.70371990990852,1.17563733464369,-.312559024075222,-.564163486661845,-1.62547390647396,-.163774302556356,-1.26546508482949,-2.66137254946706,-3.38183725123585,1.14419185797831,-.669010514463813
1,2.37812184546476,.127552830568453,0,0,-1.70371990990852,-1.17155301578768,.0578874982661955,-.564163486661845,-1.62547390647396,-.163774302556356,.8255302456776,-.893792943323538,.75032592436681,-1.66105630878086,-1.23663069955479
1,1.01370197506814,.127552830568453,0,0,.422342258637147,1.17563733464369,1.65062713206692,-.564163486661845,.586715906101372,-.163774302556356,.8255302456776,.873786662819987,.75032592436681,.28662148979065,.894197455588322
1,-0.553458707824464,.127552830568453,0,1,.422342258637147,0.0020421594280024,-.551204362196141,-.564163486661845,.586715906101372,-.163774302556356,-1.26546508482949,.873786662819987,.75032592436681,1.61954613542974,1.44915515692781
1,0.84396944424388,.127552830568453,0,0,-.286345130878074,1.17563733464369,.460707999697516,1.0955471628025,-.519379000186292,-.163774302556356,-1.26546508482949,-.893792943323538,-1.31575566343452,.476804321383455,-.947585156996665
1,0.84396944424388,.127552830568453,0,0,.422342258637147,0.0020421594280024,-.0560729172917569,-.564163486661845,-1.62547390647396,-.163774302556356,.8255302456776,-.0100031402517757,-.282714869533856,.349124820389799,.171705353844466
1,0.84396944424388,.127552830568453,0,1,-.286345130878074,1.17563733464369,2.74031722700628,-.564163486661845,.586715906101372,-.163774302556356,-1.26546508482949,.873786662819987,.75032592436681,1.7271793379582,1.42054281383549
1,1.97455395006766,.127552830568453,0,1,-.286345130878074,-1.17155301578768,-.433735930328138,-.564163486661845,-.519379000186292,-.163774302556356,-1.26546508482949,-.0100031402517757,-.282714869533856,.869814572831722,.297721418102115
1,2.78168974086185,.127552830568453,1,0,-.286345130878074,0.0020421594280024,-.362773771827671,1.0955471628025,-.519379000186292,-.163774302556356,.8255302456776,-.0100031402517757,-.282714869533856,-.50320266973774,-.57672048865966
1,2.78168974086185,.127552830568453,1,1,-.286345130878074,0.0020421594280024,1.08072482523973,-.564163486661845,-.519379000186292,-.163774302556356,.8255302456776,.873786662819987,.75032592436681,-1.32777374660579,.317323916986638
1,2.78168974086185,.127552830568453,1,0,-1.70371990990852,-1.17155301578768,-.8423697159304,-.564163486661845,-1.62547390647396,.00117577002119722,.00370061321446197,-.893792943323538,-1.31575566343452,-1.80312802405721,-1.91480410816842
1,-0.463500955282557,.127552830568453,1,0,-.00558788765277727,-0.00124846518706847,-.00410396398076824,.0062618433352475,-.00152495395382395,.00117577002119722,.00370061321446197,-.00528434134469633,-.00651586276332541,-.00108272508682721,-.00692440302501778
1,2.78168974086185,.127552830568453,1,0,-.286345130878074,-0.00124846518706847,-.311957649850642,-.564163486661845,-1.62547390647396,-.163774302556356,.8255302456776,.873786662819987,.75032592436681,.596773707582808,.500808176731834
1,-0.463500955282557,.127552830568453,1,0,-.995032520393295,0.0020421594280024,.0606939113142366,-.564163486661845,.586715906101372,-.163774302556356,.8255302456776,-.0100031402517757,-.282714869533856,.188548829607117,.102670466468536
1,2.78168974086185,.127552830568453,1,0,-.286345130878074,0.0020421594280024,-.330700479850059,-.564163486661845,-.519379000186292,-.163774302556356,-1.26546508482949,-.0100031402517757,.75032592436681,1.26354443499412,1.19359214352026
1,-0.59360538427752,.127552830568453,0,1,-.286345130878074,1.17563733464369,-.958334712236953,-.564163486661845,1.69281081238904,-.163774302556356,.8255302456776,-.893792943323538,-1.31575566343452,-.311786219777846,-.410281880118398
1,-0.59360538427752,.127552830568453,0,1,-.995032520393295,1.17563733464369,-.195992653544089,1.0955471628025,.586715906101372,-.163774302556356,.8255302456776,-.893792943323538,-.282714869533856,.0550096413697904,.0436194605120529
1,-0.59360538427752,.127552830568453,0,0,-.995032520393295,1.17563733464369,.460707999697516,-.564163486661845,.586715906101372,-.163774302556356,.00370061321446197,-.893792943323538,-1.31575566343452,-.566014404928661,-.495753645440978
1,-0.59360538427752,.127552830568453,0,0,-1.70371990990852,1.17563733464369,-.8423697159304,1.0955471628025,.586715906101372,6.30809030975221,.8255302456776,.873786662819987,.75032592436681,-.757636457949736,-.868566388201289
1,-0.553458707824464,.127552830568453,0,1,-.995032520393295,0.0020421594280024,-.195992653544089,-.564163486661845,.586715906101372,-.163774302556356,.8255302456776,-.893792943323538,-1.31575566343452,.218669678070193,-1.1354525841943
1,0.0827734485188474,.127552830568453,0,0,-.286345130878074,-1.17155301578768,.328706357402156,-.564163486661845,-1.62547390647396,-.163774302556356,.8255302456776,-.0100031402517757,-.282714869533856,.651258518795882,.730924467984933
1,-0.59360538427752,.127552830568453,0,0,-1.70371990990852,0.0020421594280024,.708474180224568,-.564163486661845,.586715906101372,-.163774302556356,-1.26546508482949,.873786662819987,.75032592436681,.351694858654566,.394151102055794
1,1.01370197506814,.127552830568453,0,0,-.286345130878074,1.17563733464369,-.195992653544089,-.564163486661845,.586715906101372,-.163774302556356,.8255302456776,.873786662819987,.75032592436681,.919467712107032,1.19480969003483
1,-1.94491879055094,.127552830568453,0,1,.422342258637147,-2.34514819100337,-.931573559243133,-.564163486661845,.586715906101372,-.163774302556356,.8255302456776,-.893792943323538,-1.31575566343452,-.231703827447687,-1.01722881762988
1,0.868971895123532,.127552830568453,0,1,.422342258637147,-2.34514819100337,-.364678123538842,1.0955471628025,1.69281081238904,-.163774302556356,.8255302456776,.873786662819987,.75032592436681,1.70045094000462,.301982830903098
1,1.97455395006766,.127552830568453,0,1,-.286345130878074,-1.17155301578768,-.450173492466664,-.564163486661845,.586715906101372,-.163774302556356,.8255302456776,-.893792943323538,-1.31575566343452,.637791518288499,-1.00334878736382
1,1.01370197506814,.127552830568453,0,1,-.286345130878074,1.17563733464369,.808602988617175,-.564163486661845,-.519379000186292,-.163774302556356,.8255302456776,-.893792943323538,-1.31575566343452,.0302344724974304,-.0853187153805564
1,0.213530406516678,.127552830568453,0,1,1.83971703766759,0.0020421594280024,-.542384206902298,1.0955471628025,-.519379000186292,-.163774302556356,-1.26546508482949,.873786662819987,.75032592436681,1.25511470948569,.284206651790425
1,0.213530406516678,.127552830568453,0,0,-.995032520393295,-2.34514819100337,-.879354230742084,-.564163486661845,.586715906101372,-.163774302556356,.8255302456776,-.893792943323538,-1.31575566343452,-.327823258549997,-1.04620642467656
1,1.01370197506814,.127552830568453,0,0,-.286345130878074,1.17563733464369,1.17213370737592,1.0955471628025,-.519379000186292,-.163774302556356,.8255302456776,.873786662819987,.75032592436681,.0166646704594573,.751501004081109
1,0.213530406516678,.127552830568453,0,0,-.286345130878074,0.0020421594280024,-.088647354456519,-.564163486661845,-.519379000186292,-.163774302556356,-1.26546508482949,-.893792943323538,-.282714869533856,.624118914719936,-.58913946310824
1,1.31417012123604,.127552830568453,0,0,-.995032520393295,-0.00124846518706847,1.30694176271932,1.0955471628025,.586715906101372,-.163774302556356,.8255302456776,-.893792943323538,-1.31575566343452,.340386690289589,-1.58570128528105
1,1.31417012123604,.127552830568453,0,1,-1.70371990990852,1.17563733464369,-.616553694600526,-.564163486661845,-1.62547390647396,-.163774302556356,.8255302456776,.873786662819987,.75032592436681,-1.61273958940322,-1.06471313169798
1,1.31417012123604,.127552830568453,0,1,-.286345130878074,1.17563733464369,-.583177425136323,-.564163486661845,.586715906101372,-.163774302556356,.8255302456776,-.893792943323538,-1.31575566343452,-.594901635024649,-1.48951511063029
1,-0.553458707824464,.127552830568453,0,0,-.286345130878074,0.0020421594280024,.200513418529139,-.564163486661845,-.519379000186292,-.163774302556356,.8255302456776,.873786662819987,.75032592436681,.0337297245375143,.809212708871569
1,1.31417012123604,.127552830568453,0,0,1.13102964815237,-0.00124846518706847,1.17213370737592,-.564163486661845,-1.62547390647396,-.163774302556356,.8255302456776,.873786662819987,.75032592436681,-.540005617689212,.358233479876078
1,1.31417012123604,.127552830568453,0,0,.422342258637147,-0.00124846518706847,1.08072482523973,-.564163486661845,.586715906101372,-.163774302556356,.8255302456776,-.893792943323538,-.282714869533856,-.452932721278885,-.378747425391121
1,1.31417012123604,.127552830568453,0,1,-.995032520393295,-1.17155301578768,-.482447242519136,-.564163486661845,.586715906101372,-.163774302556356,.8255302456776,-.0100031402517757,.75032592436681,.175595836752688,.845860858960025
1,-0.187733524159041,.127552830568453,0,1,-.995032520393295,-0.00124846518706847,-.195992653544089,1.0955471628025,.586715906101372,-.163774302556356,.8255302456776,.873786662819987,.75032592436681,-.576602962579504,.166226394528916
1,-0.187733524159041,.127552830568453,0,0,-1.70371990990852,-0.00124846518706847,-1.71797058691921,-.564163486661845,-1.62547390647396,-.163774302556356,.8255302456776,-.0100031402517757,-.282714869533856,.345115560696761,.899554660252415
1,1.97455395006766,.127552830568453,0,1,1.13102964815237,-1.17155301578768,-.986398842717363,1.0955471628025,1.69281081238904,-.163774302556356,.8255302456776,.873786662819987,.75032592436681,.218361273478421,.738716765678159
1,-0.187733524159041,.127552830568453,0,1,-.286345130878074,-1.17155301578768,-.680900736630609,1.0955471628025,.586715906101372,-.163774302556356,.8255302456776,-.893792943323538,-1.31575566343452,-.669638347764092,-1.77369046713014
1,-0.187733524159041,.127552830568453,0,0,-.00558788765277727,-0.00124846518706847,-.330700479850059,.0062618433352475,-.519379000186292,-.163774302556356,.00370061321446197,-.893792943323538,-1.31575566343452,-.367504649358009,-1.39052857899602
1,1.97455395006766,.127552830568453,0,1,1.13102964815237,1.17563733464369,.460707999697516,-.564163486661845,.586715906101372,-.163774302556356,-1.26546508482949,.873786662819987,.75032592436681,-.0694830121755539,-.0659597257989465
1,-0.187733524159041,.127552830568453,0,1,-.286345130878074,1.17563733464369,1.08072482523973,-.564163486661845,-1.62547390647396,-.163774302556356,-1.26546508482949,.873786662819987,.75032592436681,.536943216779017,-.129028635253499
1,1.97455395006766,.127552830568453,0,0,1.13102964815237,-1.17155301578768,-1.06297382731391,-.564163486661845,.586715906101372,-.163774302556356,-1.26546508482949,-.0100031402517757,.75032592436681,.952364201896058,1.41043717776459
1,-0.520229403296229,-.585247475258196,0,0,-.995032520393295,0.0020421594280024,-.8423697159304,2.75525781226684,-.519379000186292,-.163774302556356,.8255302456776,.873786662819987,.75032592436681,-.725253975813664,.203726827177569
1,1.01370197506814,-.585247475258196,0,0,-.286345130878074,1.17563733464369,.200513418529139,1.0955471628025,.586715906101372,6.30809030975221,.8255302456776,-2.66137254946706,-3.38183725123585,-1.71996158580933,-2.60064805982382
1,-0.520229403296229,-.585247475258196,0,0,-.995032520393295,-1.17155301578768,-1.07570291506753,1.0955471628025,.586715906101372,-.163774302556356,.8255302456776,-.893792943323538,-1.31575566343452,-1.66979443888107,-2.05810933293292
1,1.01370197506814,.127552830568453,0,0,1.13102964815237,1.17563733464369,-.701748376416057,-.564163486661845,.586715906101372,-.163774302556356,.8255302456776,.873786662819987,.75032592436681,.334835407637691,.311357939065262
1,-0.553458707824464,.127552830568453,0,1,1.13102964815237,0.0020421594280024,-.195992653544089,-.564163486661845,-.519379000186292,-.163774302556356,-1.26546508482949,.873786662819987,.75032592436681,1.98582798892442,1.78471097634238
1,-0.462370942956398,.127552830568453,0,0,-.995032520393295,-1.17155301578768,-.673383558823357,1.0955471628025,.586715906101372,-.163774302556356,.8255302456776,.873786662819987,.75032592436681,-.672105584498269,.401456381143194
1,1.01370197506814,.127552830568453,0,0,.422342258637147,1.17563733464369,-.195992653544089,-.564163486661845,-.519379000186292,-.163774302556356,-1.26546508482949,-.893792943323538,.75032592436681,.60438102084652,.0512900035538229
1,-0.813733327221393,.127552830568453,0,1,-.286345130878074,1.17563733464369,.460707999697516,1.0955471628025,.586715906101372,-.163774302556356,-1.26546508482949,.873786662819987,.75032592436681,.671613221852841,.382462655515954
1,-0.553458707824464,.127552830568453,0,1,1.83971703766759,0.0020421594280024,-.460196396209667,-.564163486661845,-1.62547390647396,-.163774302556356,-1.26546508482949,.873786662819987,.75032592436681,1.95097827005417,1.34188930899448
1,1.01370197506814,.127552830568453,0,0,1.13102964815237,1.17563733464369,2.74031722700628,-.564163486661845,-1.62547390647396,-.163774302556356,.8255302456776,.873786662819987,.75032592436681,1.19394779878422,1.28904779026229
1,1.01370197506814,.127552830568453,0,0,.422342258637147,1.17563733464369,2.74031722700628,1.0955471628025,1.69281081238904,-.163774302556356,.8255302456776,-.0100031402517757,-.282714869533856,1.22807790694033,.780722120430709
1,-0.462370942956398,.127552830568453,0,1,-.286345130878074,-1.17155301578768,-.727707697110437,1.0955471628025,.586715906101372,-.163774302556356,.8255302456776,.873786662819987,.75032592436681,-.803691543654372,-.0396607210843066
1,-0.813733327221393,.127552830568453,0,0,-.286345130878074,0.0020421594280024,-.195992653544089,-.564163486661845,.586715906101372,-.163774302556356,.8255302456776,-.0100031402517757,-.282714869533856,-.697805967145945,-1.1975474564372
1,-0.553458707824464,.127552830568453,0,1,1.83971703766759,0.0020421594280024,-1.04563420383852,-.564163486661845,.586715906101372,-.163774302556356,.8255302456776,-2.66137254946706,-3.38183725123585,.820572639678774,-.387879024250371
1,-1.82763435155193,.127552830568453,0,0,-.286345130878074,-2.34514819100337,.543597413652156,-.564163486661845,-1.62547390647396,-.163774302556356,-1.26546508482949,-2.66137254946706,-1.31575566343452,-.493128119739851,-.237633784352846
1,-1.94491879055094,.127552830568453,0,1,.422342258637147,-2.34514819100337,-2.20207683770629,-.564163486661845,-1.62547390647396,-.163774302556356,.8255302456776,-.0100031402517757,-.282714869533856,.23275348776112,.347519070547891
1,-0.553458707824464,.127552830568453,0,0,1.13102964815237,0.0020421594280024,-.330700479850059,-.564163486661845,-.519379000186292,-.163774302556356,.8255302456776,-.893792943323538,-1.31575566343452,-.129621907571117,-1.38772822201251
1,1.97455395006766,.127552830568453,0,1,-.286345130878074,-1.17155301578768,-.673383558823357,-.564163486661845,-.519379000186292,-.163774302556356,.8255302456776,-.0100031402517757,-.282714869533856,.0777287796303363,.0536033419314996
1,-1.82763435155193,.127552830568453,0,0,-1.70371990990852,0.0020421594280024,-.593400786954187,-.564163486661845,1.69281081238904,-.163774302556356,.8255302456776,-.893792943323538,-1.31575566343452,-.874418996700777,-1.61126976208695
1,-0.553458707824464,.127552830568453,0,1,1.13102964815237,0.0020421594280024,-.195992653544089,-.564163486661845,.586715906101372,-.163774302556356,-1.26546508482949,-.893792943323538,-1.31575566343452,1.05681055697621,-.946732874436468
1,1.97455395006766,.127552830568453,0,1,-.286345130878074,-1.17155301578768,-1.06958894378429,-.564163486661845,1.69281081238904,-.163774302556356,.8255302456776,-.0100031402517757,-.282714869533856,.47762673362818,.705599500481946
1,-0.520229403296229,.127552830568453,0,1,.422342258637147,0.0020421594280024,-.195992653544089,1.0955471628025,-.519379000186292,-.163774302556356,-1.26546508482949,-.893792943323538,-.282714869533856,.502607505561722,.112654347887983
1,-0.520229403296229,.127552830568453,0,1,-.286345130878074,0.0020421594280024,-1.10817712319486,-.564163486661845,1.69281081238904,-.163774302556356,-1.26546508482949,.873786662819987,.75032592436681,.222678937763231,.841234182204672
1,1.97455395006766,.127552830568453,0,1,1.13102964815237,-1.17155301578768,-.330700479850059,-.564163486661845,-.519379000186292,-.163774302556356,-1.26546508482949,.873786662819987,.75032592436681,-.203433406535243,.831859074042509
1,-0.520229403296229,.127552830568453,0,0,-1.70371990990852,1.17563733464369,2.74031722700628,-.564163486661845,.586715906101372,-.163774302556356,-1.26546508482949,-.893792943323538,-1.31575566343452,.416254219865529,-.0933545223766963
1,-0.520229403296229,.127552830568453,0,0,-.286345130878074,1.17563733464369,-.195992653544089,-.564163486661845,.586715906101372,-.163774302556356,.8255302456776,.873786662819987,.75032592436681,.553802667795893,1.01047314772944
1,0.868971895123532,.127552830568453,0,1,-.286345130878074,-2.34514819100337,-1.89377231857149,1.0955471628025,.586715906101372,-.163774302556356,.8255302456776,-.0100031402517757,.75032592436681,-1.03951825482945,-.186253321438133
1,-0.190037488880421,.127552830568453,0,1,.422342258637147,-1.17155301578768,-.195992653544089,-.564163486661845,-.519379000186292,-.163774302556356,.8255302456776,.873786662819987,.75032592436681,-.350747999871724,.64192181777011
1,-0.553458707824464,.127552830568453,0,1,1.13102964815237,0.0020421594280024,-.769703663793623,-.564163486661845,-.519379000186292,-.163774302556356,.8255302456776,.873786662819987,.75032592436681,.860356832017377,1.14391624572594
1,-0.553458707824464,.127552830568453,0,1,1.13102964815237,0.0020421594280024,-.195992653544089,-.564163486661845,-.519379000186292,-.163774302556356,.8255302456776,-.0100031402517757,-.282714869533856,-.554500633502502,-.397741151018361
1,-0.553458707824464,.127552830568453,0,1,1.83971703766759,0.0020421594280024,-.195992653544089,-.564163486661845,.586715906101372,-.163774302556356,-1.26546508482949,.873786662819987,.75032592436681,2.29968106181784,1.64457137251575
1,1.01370197506814,.127552830568453,0,0,1.13102964815237,1.17563733464369,2.74031722700628,-.564163486661845,-.519379000186292,-.163774302556356,.8255302456776,.873786662819987,.75032592436681,-.145247740220904,.53015104773289
1,-0.553458707824464,.127552830568453,0,1,1.13102964815237,0.0020421594280024,.0111807668237982,-.564163486661845,.586715906101372,-.163774302556356,.8255302456776,-.0100031402517757,-.282714869533856,.347788400492119,-.659148387695823
1,-0.462370942956398,.127552830568453,0,0,.422342258637147,-1.17155301578768,.68642379198996,2.75525781226684,-1.62547390647396,-.163774302556356,.8255302456776,-.0100031402517757,-.282714869533856,-.511015586062634,-.907162612713052
1,2.4148098359554,.127552830568453,0,0,-.286345130878074,1.17563733464369,.167738523289516,-.564163486661845,.586715906101372,-.163774302556356,.8255302456776,-.0100031402517757,-.282714869533856,.224940571436226,-.561622911879034
1,2.4148098359554,.127552830568453,0,1,.422342258637147,-1.17155301578768,-.988102736353674,-.564163486661845,1.69281081238904,-.163774302556356,-1.26546508482949,-.0100031402517757,-.282714869533856,3.26046416671858,1.38852134050239
1,-1.94491879055094,.127552830568453,0,1,-.286345130878074,-2.34514819100337,-.747452817484154,-.564163486661845,1.69281081238904,-.163774302556356,.8255302456776,-.0100031402517757,-.282714869533856,-.786626489576315,-1.02709094439787
1,-0.553458707824464,.127552830568453,0,0,-.286345130878074,0.0020421594280024,-.195992653544089,-.564163486661845,-.519379000186292,-.163774302556356,.8255302456776,.873786662819987,.75032592436681,.689706291236806,-.0625505955581598
1,0.868971895123532,.127552830568453,0,1,1.13102964815237,-2.34514819100337,-.913131416356006,1.0955471628025,-.519379000186292,-.163774302556356,-1.26546508482949,.873786662819987,.75032592436681,-.771823069171253,.156729531715296
1,0.848411874077389,.127552830568453,1,0,1.83971703766759,1.17563733464369,-.195992653544089,-.564163486661845,-.519379000186292,-.163774302556356,-1.26546508482949,.873786662819987,.75032592436681,.938177590674541,1.37902447768877
1,1.01370197506814,.127552830568453,0,1,.422342258637147,1.17563733464369,.460707999697516,-.564163486661845,.586715906101372,-.163774302556356,.8255302456776,.873786662819987,.75032592436681,.943728873326439,1.20540234471156
1,1.13073016878281,.127552830568453,0,1,-.286345130878074,0.0020421594280024,.167738523289516,-.564163486661845,1.69281081238904,-.163774302556356,.8255302456776,-.893792943323538,.75032592436681,-.887474791085797,-.899979088277109
1,1.13073016878281,.127552830568453,0,0,.422342258637147,0.0020421594280024,-.364678123538842,-.564163486661845,-.519379000186292,-.163774302556356,.8255302456776,-.893792943323538,-1.31575566343452,-.364626206501469,-.911302270862579
1,0.0827734485188474,.127552830568453,0,0,-.995032520393295,-1.17155301578768,-1.70323691841699,-.564163486661845,-1.62547390647396,-.163774302556356,-1.26546508482949,.873786662819987,.75032592436681,.317975956620815,.509209247682344
1,0.947290216329586,.127552830568453,0,0,-1.70371990990852,-0.00124846518706847,-.00410396398076824,1.0955471628025,-.519379000186292,-.163774302556356,.8255302456776,-.893792943323538,-1.31575566343452,-.264394714175531,-.414178028965011
1,0.947290216329586,.127552830568453,0,0,-.286345130878074,-0.00124846518706847,1.20470814454068,-.564163486661845,-1.62547390647396,-.163774302556356,-1.26546508482949,.873786662819987,.75032592436681,.81563816621042,.847687178731875
1,1.01370197506814,.127552830568453,0,0,.422342258637147,1.17563733464369,-.0389337518912205,1.0955471628025,.586715906101372,-.163774302556356,-1.26546508482949,-.893792943323538,-1.31575566343452,.926869422309563,.113384875796723
1,0.947290216329586,.127552830568453,0,1,1.13102964815237,-0.00124846518706847,-.195992653544089,-.564163486661845,-.519379000186292,-.163774302556356,-1.26546508482949,.873786662819987,.75032592436681,1.29901096304792,1.05759219784317
1,0.947290216329586,.127552830568453,0,0,-1.70371990990852,-0.00124846518706847,-.551204362196141,2.75525781226684,.586715906101372,-.163774302556356,-1.26546508482949,.873786662819987,.75032592436681,-.410989696797877,.345692750776041
1,1.87444722567302,.127552830568453,0,0,-.286345130878074,-0.00124846518706847,1.08072482523973,-.564163486661845,1.69281081238904,-.163774302556356,.8255302456776,-.893792943323538,.75032592436681,-.600144513084775,.256568345909762
1,-0.462370942956398,.127552830568453,0,0,-.995032520393295,-1.17155301578768,-.633692860001062,4.41496846173119,.586715906101372,-.163774302556356,-1.26546508482949,.873786662819987,.75032592436681,-.210835116737774,-.363406339307582
1,-0.777045336730747,.127552830568453,0,1,-.995032520393295,-1.17155301578768,-.873140030421421,-.564163486661845,.586715906101372,-.163774302556356,.8255302456776,-.0100031402517757,-.282714869533856,.0787567949362434,-.0466007362173366
1,-0.462370942956398,.127552830568453,0,0,1.13102964815237,-1.17155301578768,-.689720891924453,2.75525781226684,-1.62547390647396,-.163774302556356,-1.26546508482949,.873786662819987,.75032592436681,1.70003973388226,1.86847817654456
1,-0.777045336730747,.127552830568453,0,1,1.13102964815237,-1.17155301578768,-1.56061099815405,-.564163486661845,1.69281081238904,-.163774302556356,.8255302456776,.873786662819987,.75032592436681,.732471727962539,.987583273255584
