SC048Q01NA,RATCMP2,treat,Female,ST013Q01,ST034Q01,BELONG,ST121Q01,ST118Q04,ST011Q06,ST011Q07,MISCED,HISCED,HOMEPOS,ESCS,W_FSTUWT,STRATUM,CNTSTUID,SCHID
-0.153349498,0.127552831,0,1,0.422342259,0.002042159,1.212926926,1.095547163,1.692810812,-0.163774303,-1.265465085,0.873786663,0.750325924,0.726509239,0.909538542,6.95737,32,8039,161
-0.153349498,0.127552831,0,1,-1.70371991,0.002042159,-0.7898497,-0.564163487,0.586715906,-0.163774303,0.825530246,-0.893792943,-1.315755663,0.134064018,-0.643929056,6.95737,32,10510,161
-0.153349498,0.127552831,0,0,1.839717038,0.002042159,0.095874303,-0.564163487,-0.519379,-0.163774303,-1.265465085,0.873786663,0.750325924,1.647816556,1.48665559,7.85714,32,12427,161
-0.153349498,0.127552831,0,1,-0.99503252,1.175637335,1.109691017,1.095547163,1.692810812,-0.163774303,0.825530246,0.873786663,0.750325924,-0.808626017,0.140779672,6.95737,32,13370,161
-0.153349498,0.127552831,0,0,-0.286345131,0.002042159,0.167738523,1.095547163,-1.625473906,-0.163774303,0.825530246,0.873786663,0.750325924,0.153699111,0.836363996,7.85714,32,13729,161
-0.153349498,0.127552831,0,0,-0.286345131,0.002042159,0.167738523,-0.564163487,-0.519379,-0.163774303,0.825530246,0.873786663,0.750325924,0.614044365,0.332299739,7.85714,32,16508,161
-0.153349498,0.127552831,0,1,1.839717038,-1.171553016,-0.722094871,-0.564163487,-0.519379,-0.163774303,0.825530246,0.873786663,0.750325924,-0.680329707,0.371870001,6.95737,32,17665,161
-0.153349498,0.127552831,0,0,1.839717038,1.175637335,1.269957248,-0.564163487,-0.519379,-0.163774303,0.825530246,0.873786663,0.750325924,0.849768274,1.290265337,7.85714,32,18035,161
-0.153349498,0.127552831,0,0,-0.286345131,0.002042159,-0.056974979,-0.564163487,-1.625473906,-0.163774303,-1.265465085,-0.01000314,0.750325924,1.219648181,0.696467902,7.85714,32,20259,161
-0.153349498,0.127552831,0,0,0.422342259,0.002042159,-0.342026361,1.095547163,-0.519379,-0.163774303,-1.265465085,0.873786663,0.750325924,0.642828793,1.124679011,7.85714,32,20837,161
-0.153349498,0.127552831,0,0,0.422342259,1.175637335,0.08063949,-0.564163487,0.586715906,-0.163774303,0.825530246,0.873786663,0.750325924,0.881328344,0.549266528,7.85714,32,20844,161
-0.153349498,0.127552831,0,1,1.131029648,0.002042159,0.274482448,-0.564163487,1.692810812,-0.163774303,0.825530246,0.873786663,0.750325924,0.725275621,0.959336194,6.95737,32,22209,161
-0.153349498,0.127552831,0,1,-0.286345131,-1.171553016,-0.635697441,-0.564163487,0.586715906,-0.163774303,-1.265465085,-2.661372549,0.750325924,0.604895028,1.17204157,6.95737,32,22470,161
-0.153349498,0.127552831,0,1,0.422342259,1.175637335,1.707557225,-0.564163487,-1.625473906,-0.163774303,0.825530246,-0.893792943,0.750325924,1.16310734,1.351142663,6.95737,32,22995,161
-0.153349498,0.127552831,0,0,-1.70371991,1.175637335,0.938098905,2.755257812,1.692810812,-0.163774303,0.825530246,-0.01000314,0.750325924,-0.424765102,-0.698596895,7.85714,32,25117,161
-0.153349498,0.127552831,0,0,-0.99503252,1.175637335,0.808602989,-0.564163487,-0.519379,-0.163774303,0.825530246,0.873786663,0.750325924,-0.374392352,0.194473474,7.85714,32,27766,161
-0.153349498,0.127552831,0,0,-0.286345131,-1.171553016,-0.949013412,-0.564163487,0.586715906,-0.163774303,0.825530246,0.873786663,0.750325924,1.164032553,1.200653913,7.85714,32,27894,161
-0.153349498,0.127552831,0,1,-0.286345131,0.002042159,-0.195992654,1.095547163,0.586715906,-0.163774303,0.825530246,-0.893792943,-1.315755663,-0.05858605,-0.467993585,6.95737,32,28413,161
-0.153349498,0.127552831,0,0,-0.286345131,-2.345148191,-2.993986462,4.414968462,-0.519379,-0.163774303,-1.265465085,-0.893792943,-1.315755663,0.930364674,-0.650869071,7.85714,32,29404,161
-0.153349498,0.127552831,0,1,-0.99503252,1.175637335,2.740317227,1.095547163,0.586715906,-0.163774303,0.825530246,0.873786663,0.750325924,-0.132397549,0.737012201,6.95737,32,30237,161
-0.887109308,0.127552831,0,1,-0.286345131,1.175637335,0.08063949,-0.564163487,-0.519379,-0.163774303,0.825530246,0.873786663,0.750325924,1.018157181,1.237789082,41.48005,24,1497,162
-0.887109308,0.127552831,0,1,-0.286345131,0.002042159,0.167738523,-0.564163487,0.586715906,-0.163774303,0.825530246,-0.893792943,-1.315755663,0.711294613,0.085381306,41.48005,24,2184,162
-0.887109308,0.127552831,0,0,-0.99503252,-1.171553016,-0.761585112,-0.564163487,-0.519379,-0.163774303,0.825530246,-0.01000314,-0.28271487,-0.850363439,-1.205826773,53.61445,24,2447,162
-0.887109308,0.127552831,0,1,-1.70371991,1.175637335,0.460708,4.414968462,1.692810812,-0.163774303,0.825530246,-2.661372549,-1.315755663,-0.949464114,-0.486622047,41.48005,24,2968,162
-0.887109308,0.127552831,0,1,1.131029648,1.175637335,1.172133707,-0.564163487,-1.625473906,-0.163774303,0.825530246,0.873786663,0.750325924,0.727434453,0.633155483,41.48005,24,3302,162
-0.887109308,0.127552831,0,0,1.131029648,0.002042159,-0.195992654,-0.564163487,-0.519379,-0.163774303,0.825530246,0.873786663,0.750325924,0.06631781,-0.103460158,53.61445,24,3561,162
-0.887109308,0.127552831,0,1,-0.286345131,0.002042159,-0.566840092,1.095547163,0.586715906,-0.163774303,0.825530246,-0.893792943,-1.315755663,0.787059341,-0.158493261,41.48005,24,6237,162
-0.887109308,0.127552831,0,1,-1.70371991,-1.171553016,-1.491352733,-0.564163487,-0.519379,-0.163774303,0.825530246,-2.661372549,-3.381837251,-0.844298148,-2.118864904,41.48005,24,9870,162
-0.887109308,0.127552831,0,0,1.131029648,-2.345148191,-0.751862895,-0.564163487,1.692810812,-0.163774303,0.825530246,-0.01000314,0.750325924,-0.892717669,0.028643638,53.61445,24,12380,162
-0.887109308,0.127552831,0,1,1.839717038,1.175637335,0.938098905,-0.564163487,-0.519379,-0.163774303,0.825530246,-0.893792943,-0.28271487,0.558737141,0.615135794,41.48005,24,15408,162
-0.887109308,0.127552831,0,1,1.131029648,1.175637335,0.08063949,1.095547163,0.586715906,-0.163774303,-1.265465085,-0.01000314,-0.28271487,1.809009356,1.184460545,41.48005,24,17979,162
-0.887109308,0.127552831,0,1,-0.286345131,0.002042159,0.9001121,-0.564163487,1.692810812,-0.163774303,-1.265465085,-0.893792943,0.750325924,1.148509522,0.564851123,41.48005,24,18640,162
-0.887109308,0.127552831,0,1,0.422342259,0.002042159,-0.018787715,-0.564163487,-0.519379,-0.163774303,0.825530246,-0.01000314,0.750325924,1.052184488,1.076464169,41.48005,24,20799,162
-0.887109308,0.127552831,0,1,0.422342259,1.175637335,0.808602989,-0.564163487,1.692810812,-0.163774303,0.825530246,-0.893792943,-1.315755663,0.32023759,-1.091255646,41.48005,24,24562,162
-0.887109308,0.127552831,0,0,-1.70371991,-1.171553016,-1.000430908,-0.564163487,-0.519379,-0.163774303,-1.265465085,-0.893792943,-1.315755663,1.47140913,-0.917268249,53.61445,24,24583,162
-0.887109308,0.127552831,0,1,0.422342259,0.002042159,-0.195992654,-0.564163487,0.586715906,-0.163774303,0.825530246,0.873786663,0.750325924,-0.189246795,0.561320239,41.48005,24,25633,162
-0.887109308,0.127552831,0,1,1.131029648,1.175637335,1.080724825,-0.564163487,-0.519379,-0.163774303,-1.265465085,-0.893792943,0.750325924,1.26385284,1.04273813,41.48005,24,25720,162
-0.887109308,0.127552831,0,0,-0.286345131,1.175637335,1.109691017,-0.564163487,-1.625473906,-0.163774303,-1.265465085,-0.893792943,-0.28271487,0.323013232,0.034487862,53.61445,24,27453,162
-0.887109308,0.127552831,0,1,-0.286345131,0.002042159,-0.195992654,-0.564163487,0.586715906,-0.163774303,0.825530246,-0.893792943,-0.28271487,-0.783131238,-0.547621127,41.48005,24,27487,162
-0.887109308,0.127552831,0,0,-0.286345131,-1.171553016,-0.155901039,-0.564163487,0.586715906,-0.163774303,0.825530246,0.873786663,0.750325924,1.112940193,1.58089369,53.61445,24,27592,162
-0.887109308,0.127552831,0,0,-0.286345131,0.002042159,-0.43373593,1.095547163,-0.519379,-0.163774303,0.825530246,-0.893792943,-1.315755663,-0.285160623,-0.700666724,53.61445,24,27985,162
-0.887109308,0.127552831,0,0,-1.70371991,-1.171553016,-1.217025858,1.095547163,-0.519379,-0.163774303,-1.265465085,0.873786663,0.750325924,-0.397214292,-0.938210049,53.61445,24,28312,162
-0.887109308,0.127552831,0,0,1.131029648,0.002042159,-0.195992654,-0.564163487,0.586715906,-0.163774303,0.825530246,0.873786663,0.750325924,0.484411635,0.955074781,53.61445,24,30342,162
-0.703669356,0.127552831,0,1,-0.99503252,-2.345148191,-0.196092883,-0.564163487,0.586715906,-0.163774303,0.825530246,-2.661372549,-3.381837251,-0.571976894,-2.652637296,30.63031,22,1262,163
-0.703669356,0.127552831,0,0,-1.70371991,1.175637335,0.518640383,1.095547163,0.586715906,-0.163774303,0.825530246,-0.01000314,-0.28271487,-0.998089238,-0.792104467,38.05668,22,1504,163
-0.703669356,0.127552831,0,1,-0.286345131,1.175637335,1.109691017,-0.564163487,0.586715906,-0.163774303,0.003700613,-0.01000314,0.750325924,-0.0082133,0.06139564,50.7268,22,2794,163
-0.703669356,0.127552831,0,0,-0.99503252,1.175637335,2.740317227,-0.564163487,-0.519379,-0.163774303,0.825530246,-0.893792943,-1.315755663,-0.916773227,-1.101361282,38.05668,22,2815,163
-0.703669356,0.127552831,0,0,-0.99503252,0.002042159,-0.725101742,-0.564163487,1.692810812,-0.163774303,-1.265465085,-0.01000314,-0.28271487,-0.39443865,0.225399155,38.05668,22,3962,163
-0.703669356,0.127552831,0,0,-1.70371991,0.002042159,-0.33070048,1.095547163,-0.519379,-0.163774303,0.825530246,-0.893792943,0.750325924,-0.625639293,0.019146776,47.92929,22,4709,163
-0.703669356,0.127552831,0,1,0.422342259,1.175637335,0.808602989,-0.564163487,0.586715906,-0.163774303,0.825530246,0.873786663,0.750325924,-0.364420603,0.535386498,50.7268,22,5439,163
-0.703669356,0.127552831,0,1,-1.70371991,1.175637335,1.650627132,-0.564163487,-0.519379,-0.163774303,0.825530246,-0.01000314,-0.28271487,0.309854636,-0.046722491,30.63031,22,5882,163
-0.703669356,0.127552831,0,1,-1.70371991,-1.171553016,-0.524543438,-0.564163487,0.586715906,-0.163774303,0.825530246,0.873786663,0.750325924,-1.750904847,-0.470672187,30.63031,22,5943,163
-0.703669356,0.127552831,0,1,-0.286345131,0.002042159,-0.33070048,-0.564163487,0.586715906,-0.163774303,0.825530246,-2.661372549,-3.381837251,0.18926844,-1.467721028,30.63031,22,6085,163
-0.703669356,0.127552831,0,1,-1.70371991,0.002042159,0.9001121,-0.564163487,-1.625473906,-0.163774303,0.825530246,0.873786663,0.750325924,-0.849232622,-0.02785052,30.63031,22,6349,163
-0.703669356,0.127552831,0,0,-0.286345131,0.002042159,-0.63790248,-0.564163487,-1.625473906,-0.163774303,-1.265465085,-0.893792943,0.750325924,-0.888708409,-0.271481577,47.92929,22,6737,163
-0.703669356,0.127552831,0,0,-1.70371991,1.175637335,0.808602989,-0.564163487,-1.625473906,-0.163774303,0.825530246,0.873786663,0.750325924,0.292069971,0.871429336,38.05668,22,7712,163
-0.703669356,0.127552831,0,0,-0.99503252,1.175637335,1.707557225,-0.564163487,-1.625473906,-0.163774303,-1.265465085,-0.01000314,0.750325924,0.99389602,0.849757008,47.92929,22,7995,163
-0.703669356,0.127552831,0,0,-0.99503252,1.175637335,-0.691525015,-0.564163487,1.692810812,-0.163774303,0.825530246,-0.893792943,-1.315755663,-0.922632915,-1.959244556,47.92929,22,10072,163
-0.703669356,0.127552831,0,0,0.422342259,1.175637335,-0.466410597,-0.564163487,0.586715906,-0.163774303,0.825530246,-0.893792943,-1.315755663,-0.219470445,-0.646851168,38.05668,22,11003,163
-0.703669356,0.127552831,0,0,-0.286345131,1.175637335,0.808602989,0.006261843,-1.625473906,-0.163774303,-1.265465085,0.873786663,0.750325924,0.505691551,1.215994999,47.92929,22,11771,163
-0.703669356,0.127552831,0,1,0.422342259,1.175637335,1.172133707,1.095547163,0.586715906,-0.163774303,0.825530246,-0.01000314,-0.28271487,-0.497240181,0.230999869,50.7268,22,13357,163
-0.703669356,0.127552831,0,1,0.422342259,1.175637335,0.341836361,-0.564163487,-0.519379,-0.163774303,0.825530246,-0.01000314,0.750325924,0.012758212,0.422763445,30.63031,22,13497,163
-0.703669356,0.127552831,0,0,-1.70371991,1.175637335,0.460708,1.095547163,-0.519379,-0.163774303,0.825530246,-0.893792943,-0.28271487,-0.048614301,-0.026632973,38.05668,22,14809,163
-0.703669356,0.127552831,0,1,-0.286345131,-1.171553016,-1.291496033,-0.564163487,-0.519379,-0.163774303,0.825530246,-0.893792943,-0.28271487,0.139820904,-0.649042752,50.7268,22,15545,163
-0.703669356,0.127552831,0,1,-0.286345131,1.175637335,-0.716882961,-0.564163487,0.586715906,-0.163774303,0.825530246,-0.893792943,-1.315755663,0.497364628,0.143214765,30.63031,22,16413,163
-0.703669356,0.127552831,0,0,-1.70371991,-1.171553016,-1.291496033,-0.564163487,-0.519379,-0.163774303,0.825530246,-0.01000314,-0.28271487,-1.06470463,-1.097830397,38.05668,22,17787,163
-0.703669356,0.127552831,0,1,-0.286345131,1.175637335,-0.091654226,-0.564163487,1.692810812,-0.163774303,0.825530246,0.873786663,0.750325924,0.12943795,0.649592361,50.7268,22,17809,163
-0.703669356,0.127552831,0,1,0.422342259,0.002042159,-0.395448438,-0.564163487,-1.625473906,-0.163774303,0.825530246,0.873786663,0.750325924,0.242108427,0.874838466,30.63031,22,22748,163
-0.703669356,0.127552831,0,1,-0.286345131,0.002042159,-0.33070048,-0.564163487,0.586715906,-0.163774303,-1.265465085,-0.893792943,-1.315755663,0.294434406,-1.228229629,30.63031,22,24012,163
-0.703669356,0.127552831,0,1,-0.286345131,1.175637335,1.172133707,-0.564163487,-1.625473906,-0.163774303,-1.265465085,-0.893792943,-1.315755663,0.483486421,-0.81889049,50.7268,22,25128,163
-0.703669356,0.127552831,0,0,1.131029648,0.002042159,-0.33070048,2.755257812,-1.625473906,-0.163774303,-1.265465085,-0.01000314,-0.28271487,0.380582089,0.411805527,38.05668,22,26009,163
-0.703669356,0.127552831,0,0,-1.70371991,-2.345148191,-1.430513708,-0.564163487,1.692810812,-0.163774303,0.825530246,-0.01000314,-0.28271487,-0.327720457,-0.475177109,47.92929,22,26172,163
-0.703669356,0.127552831,0,1,-0.99503252,0.002042159,-0.018787715,-0.564163487,-0.519379,-0.163774303,0.825530246,0.873786663,0.750325924,-0.19089162,0.082580949,50.7268,22,26950,163
-0.703669356,0.127552831,0,0,-0.286345131,1.175637335,-0.163819133,-0.564163487,-1.625473906,-0.163774303,0.825530246,-0.01000314,-0.28271487,0.29135036,-0.583051731,38.05668,22,29892,163
-0.703669356,0.127552831,0,0,-0.99503252,0.002042159,-0.33070048,1.095547163,-0.519379,-0.163774303,0.825530246,0.873786663,0.750325924,-0.735328526,0.424224501,38.05668,22,30035,163
-0.813733327,0.127552831,0,0,1.131029648,0.002042159,0.607743998,1.095547163,-0.519379,-0.163774303,-1.265465085,0.873786663,0.750325924,0.398469555,1.219647639,5.6982,32,2287,165
-0.813733327,0.127552831,0,0,-1.70371991,-1.171553016,-0.842369716,1.095547163,-0.519379,-0.163774303,0.825530246,0.873786663,0.750325924,0.005356502,0.293703515,5.6982,32,2424,165
-0.813733327,0.127552831,0,1,1.131029648,0.002042159,0.167738523,-0.564163487,0.586715906,-0.163774303,0.825530246,-0.01000314,-0.28271487,0.151437477,-0.04014774,6.08145,32,3041,165
-0.813733327,0.127552831,0,1,1.131029648,-1.171553016,-0.984394262,-0.564163487,-1.625473906,-0.163774303,-1.265465085,0.873786663,0.750325924,1.594770967,1.689985858,6.08145,32,3114,165
-0.813733327,0.127552831,0,1,-0.99503252,0.002042159,0.350055142,1.095547163,1.692810812,-0.163774303,0.825530246,0.873786663,0.750325924,0.007412533,0.747483101,6.08145,32,3557,165
-0.813733327,0.127552831,0,1,0.422342259,0.002042159,-0.195992654,-0.564163487,0.586715906,-0.163774303,0.825530246,-0.893792943,-1.315755663,0.984027073,-0.148144116,6.08145,32,3804,165
-0.813733327,0.127552831,0,0,-1.70371991,1.175637335,1.650627132,-0.564163487,-0.519379,-0.163774303,0.825530246,-0.01000314,-0.28271487,-0.937641938,-1.013576178,5.6982,32,5595,165
-0.813733327,0.127552831,0,1,-0.99503252,-2.345148191,-1.68950554,1.095547163,0.586715906,-0.163774303,0.825530246,0.873786663,0.750325924,-1.261877965,-0.484308708,6.08145,32,5641,165
-0.813733327,0.127552831,0,1,1.131029648,-2.345148191,-1.378595066,-0.564163487,1.692810812,-0.163774303,-1.265465085,-0.01000314,-0.28271487,0.980634623,0.798741809,6.08145,32,6120,165
-0.813733327,0.127552831,0,0,0.422342259,0.002042159,-0.593400787,-0.564163487,-0.519379,-0.163774303,0.825530246,0.873786663,0.750325924,-0.213405155,0.273979261,5.6982,32,6510,165
-0.813733327,0.127552831,0,0,-0.286345131,0.002042159,0.274482448,-0.564163487,-0.519379,-0.163774303,0.825530246,-0.893792943,-0.28271487,-0.680638112,-1.081637028,5.6982,32,7948,165
-0.813733327,0.127552831,0,0,0.422342259,1.175637335,2.740317227,0.006261843,-0.001524954,-0.163774303,-1.265465085,0.873786663,0.750325924,1.235582419,0.954953027,5.6982,32,8322,165
-0.813733327,0.127552831,0,1,0.422342259,0.002042159,-0.863016898,-0.564163487,0.586715906,-0.163774303,-1.265465085,-0.01000314,-0.28271487,0.275621726,-0.665357875,6.08145,32,9684,165
-0.813733327,0.127552831,0,1,0.422342259,1.175637335,0.808602989,-0.564163487,0.586715906,-0.163774303,0.825530246,0.873786663,0.750325924,-0.082024799,0.809212709,6.08145,32,9902,165
-0.813733327,0.127552831,0,1,-0.286345131,1.175637335,0.808602989,1.095547163,-0.519379,-0.163774303,-1.265465085,0.873786663,0.750325924,1.476960413,1.563239265,6.08145,32,10540,165
-0.813733327,0.127552831,0,1,1.131029648,-1.171553016,-1.093242997,1.095547163,1.692810812,-0.163774303,-1.265465085,0.873786663,0.750325924,1.977295462,1.630082569,6.08145,32,10981,165
-0.813733327,0.127552831,0,0,0.422342259,1.175637335,0.928577146,-0.564163487,-0.519379,-0.163774303,0.825530246,0.873786663,0.750325924,-0.355065664,0.438713304,5.6982,32,14843,165
-0.813733327,0.127552831,0,1,-0.286345131,0.002042159,-0.195992654,-0.564163487,-0.519379,-0.163774303,0.825530246,0.873786663,0.750325924,-0.08408083,0.70766933,6.08145,32,15607,165
-0.813733327,0.127552831,0,0,1.131029648,1.175637335,0.711781738,-0.564163487,-0.519379,-0.163774303,0.825530246,0.873786663,0.750325924,1.410139418,1.358082678,5.6982,32,16375,165
-0.813733327,0.127552831,0,0,1.839717038,-2.345148191,-1.76347457,-0.564163487,1.692810812,-0.163774303,-1.265465085,-0.893792943,0.750325924,-1.154758771,0.327673062,5.6982,32,16456,165
-0.813733327,0.127552831,0,1,0.422342259,1.175637335,-0.627979805,-0.564163487,1.692810812,-0.163774303,0.825530246,0.873786663,0.750325924,0.12008301,0.620371244,6.08145,32,16741,165
-0.813733327,0.127552831,0,0,-0.99503252,1.175637335,1.650627132,1.095547163,1.692810812,-0.163774303,0.825530246,-0.893792943,-1.315755663,-0.441316148,-1.095638813,5.6982,32,18239,165
-0.813733327,0.127552831,0,0,-0.286345131,-1.171553016,-0.842369716,2.755257812,0.586715906,-0.163774303,0.825530246,0.873786663,0.750325924,-0.016745827,0.082824458,5.6982,32,18961,165
-0.813733327,0.127552831,0,1,-0.99503252,-1.171553016,-0.931573559,-0.564163487,-0.519379,-0.163774303,0.825530246,-0.01000314,0.750325924,-0.908754708,0.323533404,6.08145,32,19692,165
-0.813733327,0.127552831,0,1,0.422342259,1.175637335,0.829951774,-0.564163487,-0.519379,-0.163774303,-1.265465085,-0.893792943,-0.28271487,0.452440359,0.493381143,6.08145,32,21575,165
-0.813733327,0.127552831,0,0,-0.286345131,1.175637335,-0.09636499,2.755257812,-1.625473906,-0.163774303,-1.265465085,0.873786663,0.750325924,-0.474521043,0.084894287,5.6982,32,21632,165
-0.813733327,0.127552831,0,0,-0.99503252,0.002042159,1.212926926,-0.564163487,-0.519379,-0.163774303,0.825530246,0.873786663,0.750325924,-0.068454997,0.764772261,5.6982,32,22334,165
-0.813733327,0.127552831,0,1,0.422342259,0.002042159,0.9001121,-0.564163487,-0.519379,-0.163774303,0.825530246,-0.893792943,-1.315755663,0.214043609,-0.609107226,6.08145,32,22777,165
-0.813733327,0.127552831,0,1,-0.286345131,0.002042159,-0.195992654,-0.564163487,-1.625473906,-0.163774303,-1.265465085,0.873786663,0.750325924,0.849048664,1.113842847,6.08145,32,23217,165
-0.813733327,0.127552831,0,0,-0.286345131,0.002042159,-0.043744746,-0.564163487,-0.519379,-0.163774303,0.825530246,-0.893792943,0.750325924,0.033524121,0.60795227,5.6982,32,23977,165
-0.813733327,0.127552831,0,0,1.839717038,1.175637335,0.808602989,-0.564163487,-1.625473906,-0.163774303,-1.265465085,0.873786663,0.750325924,2.311811642,1.599522151,5.6982,32,26286,165
-0.813733327,0.127552831,0,1,-0.99503252,0.002042159,-0.484552052,1.095547163,-0.519379,-0.163774303,0.825530246,0.873786663,0.750325924,-0.91697883,0.244514635,6.08145,32,27135,165
-0.813733327,0.127552831,0,1,-0.286345131,-2.345148191,-1.485038304,-0.564163487,0.586715906,-0.163774303,0.825530246,0.873786663,0.750325924,-0.467016531,0.149789517,6.08145,32,27384,165
-0.813733327,0.127552831,0,1,-1.70371991,1.175637335,2.740317227,-0.564163487,0.586715906,-0.163774303,0.825530246,0.873786663,0.750325924,0.196361746,0.32657727,6.08145,32,27998,165
-0.813733327,0.127552831,0,0,0.422342259,-1.171553016,-0.949013412,2.755257812,0.586715906,-0.163774303,0.825530246,-0.01000314,-0.28271487,0.080196016,-0.121479847,5.6982,32,29466,165
0.323594378,0.127552831,0,0,-0.286345131,0.002042159,0.310665131,1.095547163,-0.519379,-0.163774303,0.825530246,0.873786663,0.750325924,-1.710401043,-0.100781556,72.76813,42,4792,166
0.323594378,0.127552831,0,0,0.422342259,-1.171553016,-1.081716657,1.095547163,-1.625473906,-0.163774303,-1.265465085,0.873786663,0.750325924,1.151490767,1.144768528,72.76813,42,17231,166
0.323594378,0.127552831,0,1,-1.70371991,0.002042159,0.167738523,-0.564163487,0.586715906,-0.163774303,0.825530246,-0.01000314,-0.28271487,-0.290506303,-0.836301406,63.86985,42,20178,166
-0.813733327,0.127552831,0,1,0.422342259,0.002042159,-0.195992654,-0.564163487,-0.519379,-0.163774303,0.825530246,-0.893792943,-1.315755663,-0.202199788,-1.469547348,19.55466,44,1591,169
-0.813733327,0.127552831,0,1,-0.286345131,0.002042159,-0.195992654,-0.564163487,-0.519379,-0.163774303,0.825530246,-0.01000314,-0.28271487,0.749433981,0.220163705,19.55466,44,1620,169
-0.813733327,0.127552831,0,0,0.422342259,-1.171553016,-0.579869867,-0.564163487,-1.625473906,-0.163774303,-1.265465085,-0.01000314,0.750325924,-0.079043555,0.307340036,13.92043,44,1624,169
-0.813733327,0.127552831,0,0,-0.286345131,-1.171553016,-0.556817188,-0.564163487,-0.519379,-0.163774303,0.825530246,-0.893792943,-1.315755663,0.823862289,-0.343682086,13.92043,44,2227,169
-0.813733327,0.127552831,0,1,0.422342259,1.175637335,2.740317227,-0.564163487,-0.519379,-0.163774303,0.825530246,-0.893792943,-1.315755663,0.852543916,0.222233534,19.55466,44,4196,169
-0.813733327,0.127552831,0,0,-0.99503252,1.175637335,0.589001168,-0.564163487,-1.625473906,-0.163774303,0.825530246,-0.01000314,-0.28271487,0.012244205,0.251454651,13.92043,44,7310,169
-0.813733327,0.127552831,0,0,-1.70371991,-1.171553016,-0.478137394,-0.564163487,1.692810812,-0.163774303,0.825530246,-2.661372549,0.750325924,-1.113946563,-0.671445607,20.59386,44,8110,169
-0.813733327,0.127552831,0,1,1.131029648,0.002042159,-0.111800262,-0.564163487,1.692810812,-0.163774303,-1.265465085,-0.893792943,0.750325924,0.466318565,0.167322186,19.55466,44,8449,169
-0.813733327,0.127552831,0,1,-0.99503252,0.002042159,-0.195992654,1.095547163,0.586715906,-0.163774303,0.825530246,-0.01000314,-0.28271487,-0.973108466,-0.806349761,19.55466,44,9834,169
-0.813733327,0.127552831,0,1,-0.286345131,1.175637335,0.856913385,0.006261843,-0.519379,-0.163774303,0.825530246,-0.893792943,-1.315755663,0.483075215,-0.768727574,19.55466,44,10165,169
-0.813733327,0.127552831,0,1,0.422342259,-1.171553016,-0.817813602,-0.564163487,-0.519379,-0.163774303,-1.265465085,0.873786663,0.750325924,0.621034869,1.165588574,15.86335,44,10915,169
-0.813733327,0.127552831,0,0,0.422342259,-1.171553016,-0.842369716,-0.564163487,-1.625473906,-0.163774303,0.825530246,-0.01000314,0.750325924,0.290630749,0.543665814,13.92043,44,11577,169
-0.813733327,0.127552831,0,1,1.839717038,0.002042159,-0.33070048,1.095547163,0.586715906,-0.163774303,-1.265465085,-0.01000314,0.750325924,2.205206455,2.031142391,19.55466,44,12328,169
-0.813733327,0.127552831,0,1,-0.286345131,0.002042159,-0.195992654,-0.564163487,1.692810812,-0.163774303,0.825530246,-0.01000314,-0.28271487,-0.53949161,-0.416369613,19.55466,44,12941,169
-0.813733327,0.127552831,0,0,1.131029648,-2.345148191,-1.30322283,-0.564163487,-0.519379,-0.163774303,-1.265465085,0.873786663,0.750325924,1.934221621,1.510641256,13.92043,44,15205,169
-0.813733327,0.127552831,0,1,0.422342259,1.175637335,1.650627132,-0.564163487,1.692810812,-0.163774303,-1.265465085,-0.01000314,-0.28271487,0.025299999,0.257177119,19.55466,44,15506,169
-0.813733327,0.127552831,0,0,0.422342259,1.175637335,1.172133707,-0.564163487,-1.625473906,-0.163774303,-1.265465085,-0.893792943,-1.315755663,1.396980822,0.107053634,13.92043,44,16815,169
-0.813733327,0.127552831,0,1,-0.286345131,0.002042159,0.9001121,-0.564163487,1.692810812,-0.163774303,0.825530246,-0.01000314,-0.28271487,0.594306471,-0.275134217,19.55466,44,16911,169
-0.813733327,0.127552831,0,0,1.131029648,0.002042159,-0.195992654,-0.564163487,-0.519379,-0.163774303,0.825530246,0.873786663,0.750325924,-0.162724,0.346423279,13.92043,44,18980,169
-0.813733327,0.127552831,0,0,-1.70371991,1.175637335,0.045960243,2.755257812,-0.519379,-0.163774303,-1.265465085,-0.01000314,-0.28271487,1.506567253,0.021338359,13.92043,44,19552,169
-0.813733327,0.127552831,0,0,1.131029648,-1.171553016,-0.583177425,-0.564163487,-0.519379,-0.163774303,0.825530246,0.873786663,0.750325924,0.934168331,0.823823267,13.92043,44,19594,169
-0.813733327,0.127552831,0,1,-0.286345131,-1.171553016,-0.450173492,-0.564163487,-0.519379,-0.163774303,-1.265465085,-0.01000314,-0.28271487,0.191324471,-0.274403689,19.55466,44,21668,169
-0.813733327,0.127552831,0,0,-0.286345131,0.002042159,-0.415093329,-0.564163487,-0.519379,-0.163774303,-1.265465085,-0.005284341,-1.315755663,-0.648872439,-1.840168507,13.92043,44,22176,169
-0.813733327,0.127552831,0,1,1.839717038,1.175637335,0.808602989,-0.564163487,0.586715906,-0.163774303,0.825530246,0.873786663,0.750325924,0.433216472,0.93279368,19.55466,44,22358,169
-0.813733327,0.127552831,0,0,0.422342259,0.002042159,0.063400095,1.095547163,-0.519379,-0.163774303,0.825530246,0.873786663,0.750325924,-0.600555719,0.256446591,20.59386,44,22844,169
