SC048Q01NA,RATCMP2,treat,Female,ST013Q01,ST034Q01,BELONG,ST121Q01,ST118Q04,ST011Q06,ST011Q07,MISCED,HISCED,HOMEPOS,ESCS,W_FSTUWT,STRATUM,CNTSTUID,SCHID
-0.777045337,0.127552831,0,0,0.422342259,1.175637335,2.740317227,-0.564163487,-1.625473906,-0.163774303,-1.265465085,-0.893792943,-0.28271487,1.826382815,0.034731371,0.524621222,2,24839,158
-0.777045337,0.127552831,0,1,0.422342259,0.002042159,-0.195992654,1.095547163,-0.519379,-0.163774303,0.825530246,-0.01000314,-0.28271487,-0.821887415,-0.438650714,0.459876292,2,25171,158
-0.777045337,0.127552831,0,0,-1.70371991,1.175637335,1.650627132,-0.564163487,-0.519379,-0.163774303,0.825530246,-0.893792943,-1.315755663,-0.299861242,-0.581225411,0.524621222,2,27650,158
1.314170121,-1.68566458,0,1,-0.99503252,0.002042159,-0.364678124,-0.564163487,0.586715906,-0.163774303,0.825530246,-0.01000314,-0.28271487,-0.446250622,-0.375825314,1.049065363,50,106,159
1.314170121,-1.68566458,0,1,-0.286345131,-1.171553016,-0.842369716,-0.564163487,-1.625473906,-0.163774303,-1.265465085,0.873786663,0.750325924,1.895773848,1.921684959,1.049065363,50,526,159
1.314170121,-1.68566458,0,0,-1.70371991,1.175637335,0.460708,-0.564163487,-0.519379,-0.163774303,0.825530246,-0.01000314,-0.28271487,-0.172695749,-0.81024591,1.053185447,50,808,159
1.314170121,-1.68566458,0,1,-0.286345131,1.175637335,2.740317227,-0.564163487,-1.625473906,-0.163774303,-1.265465085,0.873786663,0.750325924,0.206436296,0.899189396,1.049065363,50,1535,159
1.314170121,-1.68566458,0,0,1.131029648,-1.171553016,-0.35776232,-0.564163487,-1.625473906,-0.163774303,0.825530246,-0.893792943,-0.28271487,0.468168993,0.34934539,1.053185447,50,3035,159
1.314170121,-1.68566458,0,0,-0.99503252,0.002042159,-0.195992654,-0.564163487,-0.519379,-0.163774303,-1.265465085,0.873786663,0.750325924,0.821600655,0.648983588,1.053185447,50,4568,159
1.314170121,-1.68566458,0,0,-0.286345131,0.002042159,-0.33070048,-0.564163487,0.586715906,-0.163774303,0.825530246,-0.01000314,0.750325924,-0.891381249,-0.021154014,1.053185447,50,4656,159
1.314170121,-1.68566458,0,1,-1.70371991,1.175637335,1.172133707,-0.564163487,0.586715906,-0.163774303,0.825530246,-0.01000314,-0.28271487,-0.953062168,-0.923477736,1.049065363,50,6232,159
1.314170121,-1.68566458,0,0,-1.70371991,0.002042159,0.284605581,-0.564163487,-0.519379,-0.163774303,0.825530246,-0.01000314,-0.28271487,-1.024200827,-1.256354953,1.053185447,50,7243,159
1.314170121,-1.68566458,0,0,-0.286345131,-2.345148191,-1.76347457,-0.564163487,0.586715906,-0.163774303,0.825530246,-0.893792943,-1.315755663,0.374825203,-0.7667795,1.053185447,50,9482,159
1.314170121,-1.68566458,0,0,-0.99503252,1.175637335,0.258846718,-0.564163487,-0.519379,-0.163774303,0.825530246,-0.01000314,-0.28271487,-0.462493264,0.044837007,1.053185447,50,10684,159
1.314170121,-1.68566458,0,0,-0.286345131,0.002042159,0.508216563,-0.564163487,-0.519379,-0.163774303,0.825530246,-0.893792943,-1.315755663,0.545989751,-1.320032636,1.053185447,50,11760,159
1.314170121,-1.68566458,0,1,1.131029648,0.002042159,0.167738523,-0.564163487,0.586715906,-0.163774303,-1.265465085,0.873786663,0.750325924,1.872951908,1.710440639,1.049065363,50,11818,159
1.314170121,-1.68566458,0,1,-0.286345131,-1.171553016,-0.919245388,-0.564163487,1.692810812,-0.163774303,0.825530246,-0.893792943,-1.315755663,-1.030163316,-1.804859658,1.049065363,50,11829,159
1.314170121,-1.68566458,0,1,-0.286345131,0.002042159,-0.195992654,-0.564163487,0.586715906,-0.163774303,-1.265465085,0.873786663,0.750325924,1.658610717,1.31522504,1.049065363,50,12129,159
1.314170121,-1.68566458,0,1,-0.99503252,1.175637335,0.460708,-0.564163487,-0.519379,-0.163774303,0.825530246,0.873786663,0.750325924,0.267706008,1.011690694,1.049065363,50,12352,159
1.314170121,-1.68566458,0,0,-1.70371991,-1.171553016,-0.913131416,-0.564163487,-1.625473906,-0.163774303,0.825530246,-0.893792943,-1.315755663,0.074747535,-0.845920023,1.053185447,50,12676,159
1.314170121,-1.68566458,0,0,-0.286345131,0.002042159,-0.195992654,-0.564163487,-0.519379,-0.163774303,0.825530246,-3.545162353,0.750325924,-1.042191095,-0.967309411,1.053185447,50,13689,159
1.314170121,-1.68566458,0,1,0.422342259,0.002042159,-0.482447243,-0.564163487,-0.519379,-0.163774303,-1.265465085,-0.893792943,-1.315755663,0.261435115,-0.789791129,1.049065363,50,14604,159
1.314170121,-1.68566458,0,0,-0.286345131,1.175637335,0.341836361,-0.564163487,-0.519379,-0.163774303,0.825530246,-0.01000314,-0.28271487,0.244781267,0.352754521,1.053185447,50,15712,159
1.314170121,-1.68566458,0,1,-0.99503252,-1.171553016,-0.842369716,-0.564163487,1.692810812,-0.163774303,-1.265465085,0.873786663,0.750325924,-0.006260071,0.489972013,1.049065363,50,17048,159
1.314170121,-1.68566458,0,1,-0.99503252,1.175637335,0.460708,-0.564163487,-0.519379,-0.163774303,0.825530246,-0.01000314,0.750325924,0.46395413,-0.261375941,1.049065363,50,20593,159
1.314170121,-1.68566458,0,0,-0.99503252,1.175637335,0.460708,-0.564163487,-0.519379,-0.163774303,-1.265465085,0.873786663,0.750325924,0.198828983,0.377957733,1.053185447,50,21647,159
1.314170121,-1.68566458,0,0,-0.99503252,1.175637335,1.650627132,-0.564163487,1.692810812,-0.163774303,0.825530246,0.873786663,0.750325924,-0.132294747,0.233800226,1.053185447,50,24195,159
1.314170121,-1.68566458,0,1,-0.005587888,-0.001248465,-0.004103964,0.006261843,-0.001524954,0.00117577,0.003700613,-0.005284341,-0.006515863,-0.001082725,-0.006924403,1.049065363,50,25564,159
1.314170121,-1.68566458,0,1,-0.286345131,1.175637335,1.707557225,-0.564163487,-0.519379,-0.163774303,-1.265465085,-0.01000314,-0.28271487,-0.34468271,-0.567467135,1.049065363,50,27811,159
1.314170121,-1.68566458,0,0,0.422342259,1.175637335,2.740317227,1.095547163,-1.625473906,-0.163774303,0.825530246,0.873786663,0.750325924,1.054034916,1.10239791,1.053185447,50,29488,159
1.314170121,-1.68566458,0,1,1.131029648,0.002042159,-0.195992654,-0.564163487,-0.519379,-0.163774303,-1.265465085,-0.01000314,-0.28271487,1.120958712,-0.020666995,1.049065363,50,29907,159
-0.30010146,-0.410610097,0,1,-0.286345131,-1.171553016,-0.800674436,-0.564163487,-0.519379,-0.163774303,0.825530246,0.873786663,0.750325924,0.065084191,0.395246894,1.200042816,44,7,160
-0.30010146,-0.410610097,0,1,1.131029648,-1.171553016,-1.185654169,-0.564163487,1.692810812,-0.163774303,-1.265465085,-0.01000314,0.750325924,0.473720275,0.975651317,1.200042816,44,4992,160
-0.30010146,-0.410610097,0,1,1.131029648,0.002042159,-0.518629925,1.095547163,0.586715906,-0.163774303,-1.265465085,-0.01000314,0.750325924,0.766910241,0.650322889,1.200042816,44,5058,160
-0.30010146,-0.410610097,0,1,1.839717038,-2.345148191,-0.796565046,-0.564163487,-0.519379,-0.163774303,-1.265465085,0.873786663,0.750325924,1.208956822,1.396313638,1.200042816,44,6135,160
-0.30010146,-0.410610097,0,1,-0.286345131,-1.171553016,-1.185654169,1.095547163,0.586715906,-0.163774303,0.825530246,-2.661372549,0.750325924,-1.679663386,-0.540315848,1.200042816,44,8232,160
-0.30010146,-0.410610097,0,1,1.839717038,-2.345148191,-0.911627981,-0.564163487,1.692810812,-0.163774303,-1.265465085,0.873786663,0.750325924,0.44647787,-0.545794807,1.200042816,44,9320,160
-0.30010146,-0.410610097,0,1,-1.70371991,1.175637335,0.808602989,0.006261843,0.586715906,-0.163774303,0.825530246,0.873786663,0.750325924,-0.982257802,0.266430473,1.200042816,44,15365,160
-0.30010146,-0.410610097,0,0,0.422342259,-1.171553016,-0.842369716,1.095547163,0.586715906,-0.163774303,0.003700613,0.873786663,0.750325924,0.765676622,0.700120541,1.279402827,44,18264,160
-0.30010146,-0.410610097,0,0,-1.70371991,0.002042159,0.438256695,1.095547163,-0.519379,-0.163774303,0.825530246,-0.01000314,-0.28271487,-1.523405059,-0.240799405,1.279402827,44,19336,160
-0.30010146,-0.410610097,0,1,-0.99503252,-1.171553016,-1.000430908,-0.564163487,0.586715906,-0.163774303,0.825530246,-0.01000314,0.750325924,-0.81551372,-0.013239962,1.200042816,44,23841,160
-0.30010146,-0.410610097,0,0,1.839717038,1.175637335,1.080724825,-0.564163487,-1.625473906,-0.163774303,-1.265465085,0.873786663,0.750325924,1.274647,1.324234885,1.279402827,44,24085,160
-0.30010146,-0.410610097,0,0,1.131029648,1.175637335,0.08063949,-0.564163487,-0.519379,-0.163774303,-1.265465085,0.873786663,0.750325924,0.877319085,1.302197293,1.279402827,44,24838,160
-0.30010146,-0.410610097,0,1,-0.286345131,0.002042159,-0.195992654,-0.564163487,0.586715906,-0.163774303,0.825530246,0.873786663,0.750325924,1.728207353,1.773266039,1.200042816,44,24903,160
-0.30010146,-0.410610097,0,0,-0.286345131,0.002042159,-0.43373593,1.095547163,-0.519379,-0.163774303,0.825530246,-0.893792943,-1.315755663,-0.234068263,-1.483427378,1.279402827,44,26939,160
-0.30010146,-0.410610097,0,0,1.131029648,0.002042159,-0.053266504,-0.564163487,-0.519379,-0.163774303,-1.265465085,0.873786663,0.750325924,1.99867818,1.79031169,1.279402827,44,27790,160
-0.30010146,-0.410610097,0,0,-0.99503252,1.175637335,0.738542891,-0.564163487,-1.625473906,-0.163774303,-1.265465085,-0.01000314,-0.28271487,0.369171119,-0.423431382,1.279402827,44,28152,160
-0.30010146,-0.410610097,0,0,1.131029648,-1.171553016,-0.800674436,1.095547163,-0.519379,-0.163774303,-1.265465085,0.873786663,0.750325924,1.393177165,1.400940315,1.279402827,44,28217,160
-0.30010146,-0.410610097,0,0,-1.70371991,0.002042159,-0.593400787,-0.564163487,0.586715906,-0.163774303,-1.265465085,-0.01000314,-0.28271487,0.590708417,0.553527941,1.279402827,44,28850,160
-0.30010146,-0.410610097,0,0,-0.286345131,0.002042159,-0.195992654,-0.564163487,-0.519379,-0.163774303,0.825530246,-0.893792943,-1.315755663,0.270481649,-0.509146657,1.279402827,44,30789,160
-0.153349498,0.127552831,0,0,1.131029648,1.175637335,2.740317227,-0.564163487,-0.519379,-0.163774303,0.825530246,0.873786663,0.750325924,1.587677661,1.485681552,0.463783289,32,1581,161
-0.153349498,0.127552831,0,0,0.422342259,0.002042159,0.438256695,-0.564163487,-1.625473906,-0.163774303,0.825530246,0.873786663,0.750325924,0.889655268,-0.126471788,0.463783289,32,1850,161
-0.153349498,0.127552831,0,1,1.839717038,-1.171553016,-1.093242997,-0.564163487,1.692810812,-0.163774303,-1.265465085,0.873786663,0.750325924,0.09119578,0.683318399,0.448752067,32,2687,161
-0.153349498,0.127552831,0,1,0.422342259,1.175637335,2.740317227,-0.564163487,-0.519379,-0.163774303,0.825530246,-0.01000314,-0.28271487,0.556372706,0.689527886,0.410672578,32,3392,161
-0.153349498,0.127552831,0,0,0.422342259,1.175637335,0.697248528,-0.564163487,1.692810812,-0.163774303,-1.265465085,0.873786663,0.750325924,0.964186378,0.585305905,0.463783289,32,3788,161
-0.153349498,0.127552831,0,1,-0.99503252,0.002042159,-0.43373593,-0.564163487,0.586715906,-0.163774303,-1.265465085,0.873786663,0.750325924,1.516744605,1.001950322,0.410672578,32,4205,161
-0.153349498,0.127552831,0,0,1.839717038,1.175637335,2.740317227,-0.564163487,-1.625473906,-0.163774303,-1.265465085,0.873786663,0.750325924,2.520293146,1.259826674,0.463783289,32,4582,161
-0.153349498,0.127552831,0,0,-0.286345131,1.175637335,-0.059079788,1.095547163,-0.519379,-0.163774303,-1.265465085,0.873786663,0.750325924,1.894437428,1.61912465,0.463783289,32,4976,161
-0.153349498,0.127552831,0,1,-1.70371991,0.002042159,-0.195992654,1.095547163,0.586715906,6.30809031,0.825530246,0.873786663,0.750325924,-2.03258104,-1.42352409,0.410672578,32,6274,161
-0.153349498,0.127552831,0,1,0.422342259,0.002042159,1.212926926,1.095547163,1.692810812,-0.163774303,-1.265465085,0.873786663,0.750325924,0.726509239,0.909538542,0.410672578,32,8039,161
-0.153349498,0.127552831,0,1,-1.70371991,0.002042159,-0.7898497,-0.564163487,0.586715906,-0.163774303,0.825530246,-0.893792943,-1.315755663,0.134064018,-0.643929056,0.410672578,32,10510,161
-0.153349498,0.127552831,0,0,1.839717038,0.002042159,0.095874303,-0.564163487,-0.519379,-0.163774303,-1.265465085,0.873786663,0.750325924,1.647816556,1.48665559,0.463783289,32,12427,161
-0.153349498,0.127552831,0,1,-0.99503252,1.175637335,1.109691017,1.095547163,1.692810812,-0.163774303,0.825530246,0.873786663,0.750325924,-0.808626017,0.140779672,0.410672578,32,13370,161
-0.153349498,0.127552831,0,0,-0.286345131,0.002042159,0.167738523,1.095547163,-1.625473906,-0.163774303,0.825530246,0.873786663,0.750325924,0.153699111,0.836363996,0.463783289,32,13729,161
-0.153349498,0.127552831,0,0,-0.286345131,0.002042159,0.167738523,-0.564163487,-0.519379,-0.163774303,0.825530246,0.873786663,0.750325924,0.614044365,0.332299739,0.463783289,32,16508,161
-0.153349498,0.127552831,0,1,1.839717038,-1.171553016,-0.722094871,-0.564163487,-0.519379,-0.163774303,0.825530246,0.873786663,0.750325924,-0.680329707,0.371870001,0.410672578,32,17665,161
-0.153349498,0.127552831,0,0,1.839717038,1.175637335,1.269957248,-0.564163487,-0.519379,-0.163774303,0.825530246,0.873786663,0.750325924,0.849768274,1.290265337,0.463783289,32,18035,161
-0.153349498,0.127552831,0,0,-0.286345131,0.002042159,-0.056974979,-0.564163487,-1.625473906,-0.163774303,-1.265465085,-0.01000314,0.750325924,1.219648181,0.696467902,0.463783289,32,20259,161
-0.153349498,0.127552831,0,0,0.422342259,0.002042159,-0.342026361,1.095547163,-0.519379,-0.163774303,-1.265465085,0.873786663,0.750325924,0.642828793,1.124679011,0.463783289,32,20837,161
-0.153349498,0.127552831,0,0,0.422342259,1.175637335,0.08063949,-0.564163487,0.586715906,-0.163774303,0.825530246,0.873786663,0.750325924,0.881328344,0.549266528,0.463783289,32,20844,161
-0.153349498,0.127552831,0,1,1.131029648,0.002042159,0.274482448,-0.564163487,1.692810812,-0.163774303,0.825530246,0.873786663,0.750325924,0.725275621,0.959336194,0.410672578,32,22209,161
-0.153349498,0.127552831,0,1,-0.286345131,-1.171553016,-0.635697441,-0.564163487,0.586715906,-0.163774303,-1.265465085,-2.661372549,0.750325924,0.604895028,1.17204157,0.410672578,32,22470,161
-0.153349498,0.127552831,0,1,0.422342259,1.175637335,1.707557225,-0.564163487,-1.625473906,-0.163774303,0.825530246,-0.893792943,0.750325924,1.16310734,1.351142663,0.410672578,32,22995,161
-0.153349498,0.127552831,0,0,-1.70371991,1.175637335,0.938098905,2.755257812,1.692810812,-0.163774303,0.825530246,-0.01000314,0.750325924,-0.424765102,-0.698596895,0.463783289,32,25117,161
-0.153349498,0.127552831,0,0,-0.99503252,1.175637335,0.808602989,-0.564163487,-0.519379,-0.163774303,0.825530246,0.873786663,0.750325924,-0.374392352,0.194473474,0.463783289,32,27766,161
-0.153349498,0.127552831,0,0,-0.286345131,-1.171553016,-0.949013412,-0.564163487,0.586715906,-0.163774303,0.825530246,0.873786663,0.750325924,1.164032553,1.200653913,0.463783289,32,27894,161
-0.153349498,0.127552831,0,1,-0.286345131,0.002042159,-0.195992654,1.095547163,0.586715906,-0.163774303,0.825530246,-0.893792943,-1.315755663,-0.05858605,-0.467993585,0.410672578,32,28413,161
-0.153349498,0.127552831,0,0,-0.286345131,-2.345148191,-2.993986462,4.414968462,-0.519379,-0.163774303,-1.265465085,-0.893792943,-1.315755663,0.930364674,-0.650869071,0.463783289,32,29404,161
-0.153349498,0.127552831,0,1,-0.99503252,1.175637335,2.740317227,1.095547163,0.586715906,-0.163774303,0.825530246,0.873786663,0.750325924,-0.132397549,0.737012201,0.410672578,32,30237,161
-0.887109308,0.127552831,0,1,-0.286345131,1.175637335,0.08063949,-0.564163487,-0.519379,-0.163774303,0.825530246,0.873786663,0.750325924,1.018157181,1.237789082,2.448442308,24,1497,162
-0.887109308,0.127552831,0,1,-0.286345131,0.002042159,0.167738523,-0.564163487,0.586715906,-0.163774303,0.825530246,-0.893792943,-1.315755663,0.711294613,0.085381306,2.448442308,24,2184,162
-0.887109308,0.127552831,0,0,-0.99503252,-1.171553016,-0.761585112,-0.564163487,-0.519379,-0.163774303,0.825530246,-0.01000314,-0.28271487,-0.850363439,-1.205826773,3.164699361,24,2447,162
-0.887109308,0.127552831,0,1,-1.70371991,1.175637335,0.460708,4.414968462,1.692810812,-0.163774303,0.825530246,-2.661372549,-1.315755663,-0.949464114,-0.486622047,2.448442308,24,2968,162
-0.887109308,0.127552831,0,1,1.131029648,1.175637335,1.172133707,-0.564163487,-1.625473906,-0.163774303,0.825530246,0.873786663,0.750325924,0.727434453,0.633155483,2.448442308,24,3302,162
-0.887109308,0.127552831,0,0,1.131029648,0.002042159,-0.195992654,-0.564163487,-0.519379,-0.163774303,0.825530246,0.873786663,0.750325924,0.06631781,-0.103460158,3.164699361,24,3561,162
-0.887109308,0.127552831,0,1,-0.286345131,0.002042159,-0.566840092,1.095547163,0.586715906,-0.163774303,0.825530246,-0.893792943,-1.315755663,0.787059341,-0.158493261,2.448442308,24,6237,162
-0.887109308,0.127552831,0,1,-1.70371991,-1.171553016,-1.491352733,-0.564163487,-0.519379,-0.163774303,0.825530246,-2.661372549,-3.381837251,-0.844298148,-2.118864904,2.448442308,24,9870,162
-0.887109308,0.127552831,0,0,1.131029648,-2.345148191,-0.751862895,-0.564163487,1.692810812,-0.163774303,0.825530246,-0.01000314,0.750325924,-0.892717669,0.028643638,3.164699361,24,12380,162
-0.887109308,0.127552831,0,1,1.839717038,1.175637335,0.938098905,-0.564163487,-0.519379,-0.163774303,0.825530246,-0.893792943,-0.28271487,0.558737141,0.615135794,2.448442308,24,15408,162
-0.887109308,0.127552831,0,1,1.131029648,1.175637335,0.08063949,1.095547163,0.586715906,-0.163774303,-1.265465085,-0.01000314,-0.28271487,1.809009356,1.184460545,2.448442308,24,17979,162
-0.887109308,0.127552831,0,1,-0.286345131,0.002042159,0.9001121,-0.564163487,1.692810812,-0.163774303,-1.265465085,-0.893792943,0.750325924,1.148509522,0.564851123,2.448442308,24,18640,162
-0.887109308,0.127552831,0,1,0.422342259,0.002042159,-0.018787715,-0.564163487,-0.519379,-0.163774303,0.825530246,-0.01000314,0.750325924,1.052184488,1.076464169,2.448442308,24,20799,162
-0.887109308,0.127552831,0,1,0.422342259,1.175637335,0.808602989,-0.564163487,1.692810812,-0.163774303,0.825530246,-0.893792943,-1.315755663,0.32023759,-1.091255646,2.448442308,24,24562,162
-0.887109308,0.127552831,0,0,-1.70371991,-1.171553016,-1.000430908,-0.564163487,-0.519379,-0.163774303,-1.265465085,-0.893792943,-1.315755663,1.47140913,-0.917268249,3.164699361,24,24583,162
-0.887109308,0.127552831,0,1,0.422342259,0.002042159,-0.195992654,-0.564163487,0.586715906,-0.163774303,0.825530246,0.873786663,0.750325924,-0.189246795,0.561320239,2.448442308,24,25633,162
-0.887109308,0.127552831,0,1,1.131029648,1.175637335,1.080724825,-0.564163487,-0.519379,-0.163774303,-1.265465085,-0.893792943,0.750325924,1.26385284,1.04273813,2.448442308,24,25720,162
-0.887109308,0.127552831,0,0,-0.286345131,1.175637335,1.109691017,-0.564163487,-1.625473906,-0.163774303,-1.265465085,-0.893792943,-0.28271487,0.323013232,0.034487862,3.164699361,24,27453,162
-0.887109308,0.127552831,0,1,-0.286345131,0.002042159,-0.195992654,-0.564163487,0.586715906,-0.163774303,0.825530246,-0.893792943,-0.28271487,-0.783131238,-0.547621127,2.448442308,24,27487,162
-0.887109308,0.127552831,0,0,-0.286345131,-1.171553016,-0.155901039,-0.564163487,0.586715906,-0.163774303,0.825530246,0.873786663,0.750325924,1.112940193,1.58089369,3.164699361,24,27592,162
-0.887109308,0.127552831,0,0,-0.286345131,0.002042159,-0.43373593,1.095547163,-0.519379,-0.163774303,0.825530246,-0.893792943,-1.315755663,-0.285160623,-0.700666724,3.164699361,24,27985,162
-0.887109308,0.127552831,0,0,-1.70371991,-1.171553016,-1.217025858,1.095547163,-0.519379,-0.163774303,-1.265465085,0.873786663,0.750325924,-0.397214292,-0.938210049,3.164699361,24,28312,162
-0.887109308,0.127552831,0,0,1.131029648,0.002042159,-0.195992654,-0.564163487,0.586715906,-0.163774303,0.825530246,0.873786663,0.750325924,0.484411635,0.955074781,3.164699361,24,30342,162
-0.703669356,0.127552831,0,1,-0.99503252,-2.345148191,-0.196092883,-0.564163487,0.586715906,-0.163774303,0.825530246,-2.661372549,-3.381837251,-0.571976894,-2.652637296,1.808014863,22,1262,163
-0.703669356,0.127552831,0,0,-1.70371991,1.175637335,0.518640383,1.095547163,0.586715906,-0.163774303,0.825530246,-0.01000314,-0.28271487,-0.998089238,-0.792104467,2.246371097,22,1504,163
-0.703669356,0.127552831,0,1,-0.286345131,1.175637335,1.109691017,-0.564163487,0.586715906,-0.163774303,0.003700613,-0.01000314,0.750325924,-0.0082133,0.06139564,2.994250086,22,2794,163
-0.703669356,0.127552831,0,0,-0.99503252,1.175637335,2.740317227,-0.564163487,-0.519379,-0.163774303,0.825530246,-0.893792943,-1.315755663,-0.916773227,-1.101361282,2.246371097,22,2815,163
-0.703669356,0.127552831,0,0,-0.99503252,0.002042159,-0.725101742,-0.564163487,1.692810812,-0.163774303,-1.265465085,-0.01000314,-0.28271487,-0.39443865,0.225399155,2.246371097,22,3962,163
-0.703669356,0.127552831,0,0,-1.70371991,0.002042159,-0.33070048,1.095547163,-0.519379,-0.163774303,0.825530246,-0.893792943,0.750325924,-0.625639293,0.019146776,2.829121504,22,4709,163
-0.703669356,0.127552831,0,1,0.422342259,1.175637335,0.808602989,-0.564163487,0.586715906,-0.163774303,0.825530246,0.873786663,0.750325924,-0.364420603,0.535386498,2.994250086,22,5439,163
-0.703669356,0.127552831,0,1,-1.70371991,1.175637335,1.650627132,-0.564163487,-0.519379,-0.163774303,0.825530246,-0.01000314,-0.28271487,0.309854636,-0.046722491,1.808014863,22,5882,163
-0.703669356,0.127552831,0,1,-1.70371991,-1.171553016,-0.524543438,-0.564163487,0.586715906,-0.163774303,0.825530246,0.873786663,0.750325924,-1.750904847,-0.470672187,1.808014863,22,5943,163
-0.703669356,0.127552831,0,1,-0.286345131,0.002042159,-0.33070048,-0.564163487,0.586715906,-0.163774303,0.825530246,-2.661372549,-3.381837251,0.18926844,-1.467721028,1.808014863,22,6085,163
-0.703669356,0.127552831,0,1,-1.70371991,0.002042159,0.9001121,-0.564163487,-1.625473906,-0.163774303,0.825530246,0.873786663,0.750325924,-0.849232622,-0.02785052,1.808014863,22,6349,163
-0.703669356,0.127552831,0,0,-0.286345131,0.002042159,-0.63790248,-0.564163487,-1.625473906,-0.163774303,-1.265465085,-0.893792943,0.750325924,-0.888708409,-0.271481577,2.829121504,22,6737,163
-0.703669356,0.127552831,0,0,-1.70371991,1.175637335,0.808602989,-0.564163487,-1.625473906,-0.163774303,0.825530246,0.873786663,0.750325924,0.292069971,0.871429336,2.246371097,22,7712,163
-0.703669356,0.127552831,0,0,-0.99503252,1.175637335,1.707557225,-0.564163487,-1.625473906,-0.163774303,-1.265465085,-0.01000314,0.750325924,0.99389602,0.849757008,2.829121504,22,7995,163
-0.703669356,0.127552831,0,0,-0.99503252,1.175637335,-0.691525015,-0.564163487,1.692810812,-0.163774303,0.825530246,-0.893792943,-1.315755663,-0.922632915,-1.959244556,2.829121504,22,10072,163
-0.703669356,0.127552831,0,0,0.422342259,1.175637335,-0.466410597,-0.564163487,0.586715906,-0.163774303,0.825530246,-0.893792943,-1.315755663,-0.219470445,-0.646851168,2.246371097,22,11003,163
-0.703669356,0.127552831,0,0,-0.286345131,1.175637335,0.808602989,0.006261843,-1.625473906,-0.163774303,-1.265465085,0.873786663,0.750325924,0.505691551,1.215994999,2.829121504,22,11771,163
-0.703669356,0.127552831,0,1,0.422342259,1.175637335,1.172133707,1.095547163,0.586715906,-0.163774303,0.825530246,-0.01000314,-0.28271487,-0.497240181,0.230999869,2.994250086,22,13357,163
-0.703669356,0.127552831,0,1,0.422342259,1.175637335,0.341836361,-0.564163487,-0.519379,-0.163774303,0.825530246,-0.01000314,0.750325924,0.012758212,0.422763445,1.808014863,22,13497,163
-0.703669356,0.127552831,0,0,-1.70371991,1.175637335,0.460708,1.095547163,-0.519379,-0.163774303,0.825530246,-0.893792943,-0.28271487,-0.048614301,-0.026632973,2.246371097,22,14809,163
-0.703669356,0.127552831,0,1,-0.286345131,-1.171553016,-1.291496033,-0.564163487,-0.519379,-0.163774303,0.825530246,-0.893792943,-0.28271487,0.139820904,-0.649042752,2.994250086,22,15545,163
-0.703669356,0.127552831,0,1,-0.286345131,1.175637335,-0.716882961,-0.564163487,0.586715906,-0.163774303,0.825530246,-0.893792943,-1.315755663,0.497364628,0.143214765,1.808014863,22,16413,163
-0.703669356,0.127552831,0,0,-1.70371991,-1.171553016,-1.291496033,-0.564163487,-0.519379,-0.163774303,0.825530246,-0.01000314,-0.28271487,-1.06470463,-1.097830397,2.246371097,22,17787,163
-0.703669356,0.127552831,0,1,-0.286345131,1.175637335,-0.091654226,-0.564163487,1.692810812,-0.163774303,0.825530246,0.873786663,0.750325924,0.12943795,0.649592361,2.994250086,22,17809,163
-0.703669356,0.127552831,0,1,0.422342259,0.002042159,-0.395448438,-0.564163487,-1.625473906,-0.163774303,0.825530246,0.873786663,0.750325924,0.242108427,0.874838466,1.808014863,22,22748,163
-0.703669356,0.127552831,0,1,-0.286345131,0.002042159,-0.33070048,-0.564163487,0.586715906,-0.163774303,-1.265465085,-0.893792943,-1.315755663,0.294434406,-1.228229629,1.808014863,22,24012,163
-0.703669356,0.127552831,0,1,-0.286345131,1.175637335,1.172133707,-0.564163487,-1.625473906,-0.163774303,-1.265465085,-0.893792943,-1.315755663,0.483486421,-0.81889049,2.994250086,22,25128,163
-0.703669356,0.127552831,0,0,1.131029648,0.002042159,-0.33070048,2.755257812,-1.625473906,-0.163774303,-1.265465085,-0.01000314,-0.28271487,0.380582089,0.411805527,2.246371097,22,26009,163
-0.703669356,0.127552831,0,0,-1.70371991,-2.345148191,-1.430513708,-0.564163487,1.692810812,-0.163774303,0.825530246,-0.01000314,-0.28271487,-0.327720457,-0.475177109,2.829121504,22,26172,163
-0.703669356,0.127552831,0,1,-0.99503252,0.002042159,-0.018787715,-0.564163487,-0.519379,-0.163774303,0.825530246,0.873786663,0.750325924,-0.19089162,0.082580949,2.994250086,22,26950,163
-0.703669356,0.127552831,0,0,-0.286345131,1.175637335,-0.163819133,-0.564163487,-1.625473906,-0.163774303,0.825530246,-0.01000314,-0.28271487,0.29135036,-0.583051731,2.246371097,22,29892,163
-0.703669356,0.127552831,0,0,-0.99503252,0.002042159,-0.33070048,1.095547163,-0.519379,-0.163774303,0.825530246,0.873786663,0.750325924,-0.735328526,0.424224501,2.246371097,22,30035,163
-0.813733327,0.127552831,0,0,1.131029648,0.002042159,0.607743998,1.095547163,-0.519379,-0.163774303,-1.265465085,0.873786663,0.750325924,0.398469555,1.219647639,0.336347569,32,2287,165
-0.813733327,0.127552831,0,0,-1.70371991,-1.171553016,-0.842369716,1.095547163,-0.519379,-0.163774303,0.825530246,0.873786663,0.750325924,0.005356502,0.293703515,0.336347569,32,2424,165
