"SC048Q01","RATCMP2","treat","Female","ST013Q01","ST034Q01","BELONG","ST121Q01","ST118Q04","ST011Q06","ST011Q07","MISCED","HISCED","HOMEPOS","ESCS","W_FSTUWT","STRATUM","CNTSTUID","SCHID"
-0.703669356,0.72868834,0,0,0.422342259,0.002042159,-0.63790248,-0.564163487,0.586715906,-0.163774303,0.825530246,0.873786663,0.750325924,-0.35948613,0.638147424,0.668621685,22,9384,777
1.534298064,0.127552831,0,0,0.422342259,-2.345148191,-2.993986462,-0.564163487,-1.625473906,-0.163774303,-1.265465085,-0.893792943,0.750325924,0.931906697,1.07439434,2.713894335,24,13324,373
0.213530407,-0.01142298,0,0,0.422342259,1.175637335,0.808602989,-0.564163487,-0.519379,-0.163774303,0.825530246,0.873786663,0.750325924,0.280144993,0.916478557,1.006852805,37,10312,252
-0.520229403,0.127552831,0,0,-0.99503252,0.002042159,-0.195992654,-0.564163487,-0.519379,-0.163774303,0.825530246,-0.01000314,0.750325924,0.385310959,0.760997867,0.26423371,39,24968,174
-0.850421318,0.127552831,0,1,1.839717038,-1.171553016,-0.143673096,-0.564163487,0.586715906,-0.163774303,0.825530246,0.873786663,0.750325924,0.83938532,0.556084788,3.417124722,24,27667,218
0.030090454,0.127552831,1,1,1.131029648,0.002042159,-0.469517697,-0.564163487,-0.519379,-0.163774303,-1.265465085,0.873786663,0.750325924,-0.362570176,0.687092793,3.016762388,22,20857,762
-0.777045337,0.127552831,0,0,1.131029648,0.002042159,-0.195992654,-0.564163487,1.692810812,-0.163774303,0.825530246,0.873786663,0.750325924,0.105073987,0.638999706,0.064933816,32,25081,596
-0.006597536,0.127552831,0,1,1.839717038,-1.171553016,-1.000430908,-0.564163487,0.586715906,-0.163774303,-1.265465085,0.873786663,0.750325924,0.747480751,0.616718605,0.726622191,14,21469,524
-0.777045337,0.127552831,0,1,1.131029648,-1.171553016,-1.058062604,-0.564163487,0.586715906,-0.163774303,-1.265465085,0.873786663,0.750325924,-0.094669387,0.80373375,0.428813932,10,20127,98
-0.666981365,0.127552831,0,1,1.839717038,-1.171553016,-0.720691664,1.095547163,-0.519379,-0.163774303,-1.265465085,-0.01000314,-0.28271487,1.921885437,0.596750842,0.418746289,39,15242,516
-0.520229403,0.127552831,0,0,0.422342259,0.002042159,0.248322669,-0.564163487,-1.625473906,-0.163774303,0.825530246,0.873786663,0.750325924,0.077934383,0.526620163,1.556036926,50,6074,119
-0.850421318,0.127552831,0,0,1.131029648,1.175637335,2.740317227,-0.564163487,-1.625473906,-0.163774303,0.825530246,0.873786663,0.750325924,0.53313956,0.724714981,0.213472864,32,1327,832
-0.703669356,0.127552831,0,1,-0.99503252,0.002042159,-0.195992654,-0.564163487,-0.519379,-0.163774303,-1.265465085,-0.01000314,-0.28271487,0.458505649,0.496059745,2.936187011,24,55,738
0.653786292,0.127552831,0,0,-0.99503252,0.002042159,-0.195992654,-0.564163487,0.586715906,-0.163774303,0.825530246,0.873786663,0.750325924,0.312630277,0.729341658,0.922346821,50,12002,76
-3.05108116,0.127552831,0,0,-0.286345131,1.175637335,1.204708145,-0.564163487,-1.625473906,-0.163774303,0.825530246,0.873786663,0.750325924,0.325069262,0.483153752,0.084181335,7,6528,363
-0.703669356,2.160034912,0,1,0.422342259,0.002042159,-0.364678124,1.095547163,-1.625473906,-0.163774303,0.825530246,-0.01000314,-0.28271487,-0.17814423,0.319515501,3.220466876,24,3576,448
2.089032127,-1.186465729,0,1,0.422342259,-2.345148191,-2.993986462,-0.564163487,-0.519379,-0.163774303,0.825530246,-0.893792943,0.750325924,1.146042286,0.991479422,0.133632963,46,20644,630
-0.813733327,0.127552831,0,0,-0.286345131,-2.345148191,-1.221435935,2.755257812,0.586715906,-0.163774303,0.825530246,0.873786663,0.750325924,0.736480988,0.913921709,0.33086101,10,3689,352
-0.777045337,0.127552831,0,0,-1.70371991,1.175637335,-0.235984039,-0.564163487,1.692810812,-0.163774303,0.825530246,0.873786663,0.750325924,0.410086128,0.771834031,0.405411503,16,22168,798
-0.336789451,0.127552831,0,1,0.422342259,1.175637335,0.011180767,1.095547163,0.586715906,-0.163774303,-1.265465085,-0.893792943,0.750325924,0.187829219,0.599551199,1.089753845,44,9787,72
0.983978207,0.127552831,0,1,0.422342259,0.002042159,-0.863016898,-0.564163487,-0.519379,-0.163774303,-1.265465085,-0.893792943,0.750325924,0.297210047,0.370408945,0.090510209,47,10189,353
-0.850421318,2.193947511,0,1,1.839717038,-1.171553016,-1.000430908,-0.564163487,-0.519379,-0.163774303,-1.265465085,-0.01000314,-0.28271487,0.991428784,0.249993595,3.194221117,24,2421,783
-0.336789451,0.127552831,0,1,-0.286345131,-1.171553016,-0.74194022,-0.564163487,1.692810812,-0.163774303,0.825530246,-0.01000314,0.750325924,0.292481177,0.418745542,0.303742833,32,9894,52
0.323594378,0.127552831,0,0,0.422342259,1.175637335,1.080724825,-0.564163487,-0.519379,-0.163774303,0.825530246,-0.01000314,0.750325924,0.373488783,0.806168843,3.122341006,24,20235,264
-0.520229403,0.127552831,0,1,-0.286345131,0.002042159,-0.195992654,-0.564163487,0.586715906,0.00117577,0.825530246,-0.01000314,-0.28271487,0.229361037,0.47183057,1.310832926,50,27314,150
1.424234093,0.127552831,0,0,0.422342259,0.002042159,-0.195992654,-0.564163487,-0.519379,-0.163774303,0.825530246,0.873786663,0.750325924,0.190502059,1.078777507,2.120621188,24,11237,86
0.103466435,0.127552831,1,0,1.131029648,0.002042159,0.060693911,-0.564163487,-0.519379,-0.163774303,-1.265465085,0.873786663,0.750325924,0.285079467,1.019361237,0.385198892,19,16776,286
0.030090454,0.127552831,0,1,-0.99503252,1.175637335,0.808602989,-0.564163487,0.586715906,-0.163774303,0.825530246,0.873786663,0.750325924,-0.033296873,0.578852908,0.842732994,44,9236,676
-0.850421318,0.127552831,0,1,1.839717038,0.002042159,-0.342026361,1.095547163,-0.519379,-0.163774303,-1.265465085,0.873786663,0.750325924,2.303073512,0.488754466,2.470981172,24,14661,287
0.54872179,0.127552831,0,0,0.422342259,0.002042159,-1.200588296,-0.564163487,-1.625473906,-0.163774303,-1.265465085,0.873786663,0.750325924,0.676444894,0.585792923,0.114781515,28,1781,410
-0.043285527,0.127552831,0,0,-0.99503252,0.002042159,0.167738523,-0.564163487,0.586715906,-0.163774303,-1.265465085,0.873786663,0.750325924,0.109494453,0.842208219,2.433294803,24,21472,358
-0.850421318,0.127552831,0,1,-0.286345131,1.175637335,0.808602989,-0.564163487,-1.625473906,-0.163774303,0.825530246,-0.893792943,-0.28271487,0.866730527,0.774390879,1.995050721,22,17830,457
-0.153349498,0.127552831,0,0,1.131029648,-1.171553016,-0.721894413,0.006261843,-1.625473906,-0.163774303,0.825530246,0.873786663,0.750325924,0.460767283,0.844156294,1.036314354,17,20769,496
0.617098302,0.127552831,0,1,0.422342259,0.002042159,-0.43373593,1.095547163,1.692810812,-0.163774303,-1.265465085,0.873786663,0.750325924,-0.014484193,0.511522586,1.184381776,50,7544,629
0.323594378,0.127552831,1,1,1.839717038,0.002042159,0.132959047,-0.564163487,-0.519379,-0.163774303,-1.265465085,-0.01000314,-0.28271487,1.55539798,0.746996082,0.13754173,6,23518,182
-0.850421318,0.127552831,1,0,-0.286345131,1.175637335,0.261653131,-0.564163487,-1.625473906,-0.163774303,0.825530246,0.873786663,0.750325924,-0.333477343,0.624267393,2.047125508,22,18930,840
-0.410165432,0.127552831,0,0,1.131029648,0.002042159,-0.33070048,-0.564163487,0.586715906,-0.163774303,0.825530246,0.873786663,0.750325924,0.734322156,0.585914678,1.333331061,43,18951,328
-0.666981365,0.127552831,0,0,-0.286345131,0.002042159,-0.725101742,1.095547163,1.692810812,-0.163774303,0.825530246,0.873786663,0.750325924,-0.636741858,0.441878925,0.977327506,44,20907,368
0.543722321,0.127552831,0,1,-0.99503252,-2.345148191,-0.128939428,-0.564163487,0.586715906,-0.163774303,0.825530246,0.873786663,0.750325924,0.82129225,0.875325485,2.159230739,24,11447,808
-0.043285527,0.127552831,0,0,1.131029648,-2.345148191,-1.019775112,1.095547163,1.692810812,-0.163774303,0.825530246,0.873786663,0.750325924,1.182948035,1.032754249,2.433294803,24,19206,358
-0.740357346,0.127552831,0,0,-0.286345131,1.175637335,2.740317227,-0.564163487,-1.625473906,-0.163774303,0.825530246,-0.01000314,0.750325924,-0.364729008,0.711321969,0.164429703,14,6976,413
-0.30010146,0.127552831,0,0,1.131029648,1.175637335,1.080724825,-0.564163487,0.586715906,-0.163774303,0.825530246,0.873786663,0.750325924,0.123372659,0.798011281,1.002527897,50,318,566
0.580410311,0.127552831,0,1,0.422342259,0.002042159,-0.33070048,-0.564163487,-0.519379,-0.163774303,-1.265465085,-0.01000314,0.750325924,-0.332552129,0.557911108,0.125260576,28,24692,472
0.763850264,0.127552831,0,0,0.422342259,-1.171553016,-1.147166219,1.095547163,-0.519379,-0.163774303,0.825530246,-0.01000314,0.750325924,-0.431652804,0.732507278,0.244398872,28,20669,111
-0.813733327,0.127552831,0,0,1.131029648,-0.001248465,-0.004103964,2.755257812,0.586715906,-0.163774303,0.825530246,0.873786663,0.750325924,0.819441823,0.849391744,0.145444853,14,21961,391
-0.740357346,0.127552831,0,0,0.422342259,0.002042159,-0.195992654,-0.564163487,-0.519379,-0.163774303,-1.265465085,0.873786663,0.750325924,0.102401147,0.81396114,0.226405676,14,27504,673
-0.336789451,0.127552831,0,0,-1.70371991,0.002042159,-0.195992654,2.755257812,-0.519379,-0.163774303,-1.265465085,-0.01000314,-0.28271487,2.085751077,0.751501004,1.662575913,44,13393,576
0.066778445,0.127552831,0,1,-0.286345131,0.002042159,-0.195992654,-0.564163487,1.692810812,-0.163774303,0.825530246,0.873786663,0.750325924,-0.120575373,0.616353341,1.423637627,24,9974,154
-0.703669356,0.127552831,0,0,1.839717038,1.175637335,1.109691017,1.095547163,-0.519379,-0.163774303,0.825530246,-0.01000314,-0.28271487,1.232498373,0.606491214,0.929462524,44,22224,234
0.50703433,0.184077522,0,0,-1.70371991,-1.171553016,-0.824328489,1.095547163,0.586715906,-0.163774303,-1.265465085,0.873786663,0.750325924,1.384850241,1.120661107,0.118570457,6,30887,454
0.433658349,0.127552831,0,0,-0.286345131,0.002042159,-0.364678124,1.095547163,-0.519379,-0.163774303,0.825530246,0.873786663,0.750325924,0.143624561,0.731289732,1.181893788,50,4231,746
-0.336789451,0.127552831,0,1,-0.99503252,1.175637335,-0.226362052,-0.564163487,-0.519379,-0.163774303,0.825530246,-0.893792943,0.750325924,-0.112248449,0.443827,1.255839254,50,23887,710
-0.703669356,0.127552831,0,0,0.422342259,1.175637335,1.172133707,-0.564163487,-1.625473906,-0.163774303,-1.265465085,0.873786663,0.750325924,1.512015734,0.899189396,0.414229544,7,2817,104
-0.703669356,0.127552831,0,0,1.131029648,0.002042159,-0.056072917,-0.564163487,-0.519379,-0.163774303,-1.265465085,0.873786663,0.750325924,-0.173929367,0.920131196,0.455300521,4,19447,626
-0.630293375,0.127552831,0,1,-1.70371991,0.002042159,-0.195992654,-0.564163487,0.586715906,-0.163774303,0.825530246,0.873786663,0.750325924,0.121316629,0.47000425,0.446473625,32,14047,722
0.030090454,0.127552831,0,0,-0.286345131,1.175637335,0.341836361,-0.564163487,-1.625473906,-0.163774303,0.825530246,0.873786663,0.750325924,0.100859124,0.788149154,0.338217544,39,2896,156
0.030090454,0.127552831,0,0,0.422342259,-1.171553016,-1.075702915,1.095547163,1.692810812,-0.163774303,-1.265465085,0.873786663,0.750325924,0.232650686,1.09716246,0.629842726,10,10941,56
-0.669769097,0.127552831,0,0,1.131029648,0.002042159,-0.062688034,1.095547163,-0.519379,-0.163774303,0.825530246,-0.01000314,0.750325924,0.296798841,0.974068507,0.894969515,19,11125,300
2.414809836,0.127552831,0,1,1.839717038,0.002042159,-0.43373593,1.095547163,0.586715906,-0.163774303,-1.265465085,0.873786663,0.750325924,0.564288424,0.838920844,0.337570608,38,29927,53
-0.630117555,0.127552831,0,1,1.131029648,0.002042159,-0.640608664,-0.564163487,-0.519379,-0.163774303,0.825530246,0.873786663,0.750325924,0.316125529,0.806412352,0.221116858,4,10729,852
-0.703669356,0.127552831,0,1,-0.286345131,0.002042159,0.167738523,-0.564163487,-0.519379,-0.163774303,0.825530246,0.873786663,0.750325924,-0.132294747,0.711808988,0.065514641,32,1795,842
-0.336789451,0.127552831,1,1,-0.286345131,1.175637335,0.808602989,-0.564163487,-0.519379,-0.163774303,-1.265465085,0.873786663,0.750325924,0.899935421,0.708278103,0.274301943,19,6118,563
0.030090454,0.127552831,0,1,1.131029648,0.002042159,-0.63790248,1.095547163,-0.519379,-0.163774303,0.825530246,0.873786663,0.750325924,-0.45015708,0.699268259,2.249671886,22,226,444
-0.703669356,0.127552831,0,0,-1.70371991,1.175637335,0.808602989,-0.564163487,-1.625473906,-0.163774303,0.825530246,0.873786663,0.750325924,0.292069971,0.871429336,2.246371097,22,7712,163
-0.813733327,0.127552831,0,0,1.131029648,0.002042159,-0.195992654,1.095547163,-0.519379,-0.163774303,0.825530246,0.873786663,0.750325924,0.000833235,0.92073997,3.324454126,24,11545,480
-0.336789451,0.127552831,0,1,-0.99503252,0.002042159,-0.195992654,1.095547163,1.692810812,-0.163774303,0.825530246,0.873786663,0.750325924,-0.093641372,0.376496678,0.542893616,39,22499,384
1.314170121,0.127552831,0,0,-0.99503252,-1.171553016,-0.143673096,0.006261843,0.586715906,-0.163774303,-1.265465085,0.873786663,0.750325924,0.017589884,0.902842036,0.122913663,40,19261,600
-0.446853422,0.127552831,0,1,-0.286345131,1.175637335,0.08063949,-0.564163487,-0.519379,-0.163774303,-1.265465085,-0.01000314,0.750325924,-0.201068971,0.656775885,0.80564929,44,11754,494
0.658723488,-1.90682165,0,1,1.839717038,1.175637335,0.63460538,-0.564163487,0.586715906,-0.163774303,-1.265465085,0.873786663,0.750325924,0.523373415,1.097892987,0.117069991,11,22854,117
-1.534333871,0.127552831,0,1,0.422342259,-2.345148191,-2.306816182,-0.564163487,0.586715906,-0.163774303,0.825530246,0.873786663,0.750325924,0.161923233,0.663837655,0.264775578,4,25946,539
-0.336789451,0.127552831,0,1,-0.286345131,0.002042159,-0.195992654,-0.564163487,0.586715906,-0.163774303,0.825530246,0.873786663,0.750325924,-0.136098404,0.60953508,0.303742833,32,1610,52
0.54872179,0.127552831,0,1,-0.99503252,0.002042159,0.060693911,1.095547163,-0.519379,-0.163774303,-1.265465085,0.873786663,0.750325924,0.206230693,0.758562774,0.103613019,28,3401,410
-0.887109308,0.127552831,0,0,-0.286345131,-2.345148191,-1.121507585,-0.564163487,1.692810812,-0.163774303,0.825530246,0.873786663,0.750325924,0.09726107,0.635590576,0.165446147,32,15316,303
-0.703669356,0.127552831,0,1,1.131029648,0.002042159,-0.195992654,-0.564163487,-0.519379,-0.163774303,0.825530246,0.873786663,0.750325924,0.437431335,0.808847445,0.276821215,10,26474,657
0.580410311,0.127552831,0,0,0.422342259,1.175637335,-0.235984039,0.006261843,1.692810812,-0.163774303,-1.265465085,0.873786663,0.750325924,-0.012119758,0.688675604,0.120070333,28,2304,472
-0.520229403,0.127552831,0,1,0.422342259,-1.171553016,-0.895691564,1.095547163,1.692810812,6.30809031,-1.265465085,0.873786663,0.750325924,-1.567404114,0.363955948,0.911590924,44,1102,371
-0.593605384,0.127552831,0,0,-0.99503252,1.175637335,0.08063949,-0.564163487,-0.519379,-0.163774303,0.825530246,0.873786663,0.750325924,0.040206221,0.736646937,2.222793358,24,24067,336
0.580410311,0.127552831,0,1,0.422342259,0.002042159,-0.482447243,-0.564163487,1.692810812,-0.163774303,0.825530246,-0.893792943,0.750325924,-0.538257992,0.610630872,2.374641459,24,30870,831
0.103466435,0.127552831,0,0,-0.99503252,1.175637335,1.707557225,-0.564163487,0.586715906,-0.163774303,0.825530246,0.873786663,0.750325924,0.034140931,0.809456218,0.255056785,28,3171,145
-0.777045337,0.127552831,0,0,-0.286345131,0.002042159,0.310665131,1.095547163,-0.519379,-0.163774303,0.825530246,0.873786663,0.750325924,0.381301699,0.834781186,0.45595513,10,14991,98
