SC048Q01,RATCMP2,treat,Female,ST013Q01,ST034Q01,BELONG,ST121Q01,ST118Q04,ST011Q06,ST011Q07,MISCED,HISCED,HOMEPOS,ESCS,W_FSTUWT,SCHID,STRATUM,CNTSTUID
-.336789451,.127552831,0,0,-.286345131,1.84526380998452,2.740317227,-.564163487,-.519379,-.163774303,-1.265465085,.873786663,.750325924,1.623349792,1.350168625,.355007179,295,10,20703
-.184179369851645,.127552831,0,0,1.839717038,-1.171553016,-.787243745,-.564163487,.586715906,-.163774303,-1.265465085,-.893792943,-1.315755663,.829413571,.18704644,.355007179,295,10,20842
-.0204915431889568,.127552831,0,0,.422342259,.002042159,.363185146,-.564163487,.586715906,-.163774303,.825530246,.873786663,.750325924,-.632218591,.494233426,.355007179,295,10,20955
-.059994322985465,.127552831,0,0,.422342259,-1.171553016,-.787243745,-.564163487,-.519379,-.163774303,-1.265465085,.873786663,.750325924,.901271841,1.362952864,.392488725,295,10,21389
-.0175561869803998,.127552831,0,1,-.286345131,-.548533840247226,-.635697441,1.095547163,1.692810812,-.163774303,.825530246,-.893792943,-1.315755663,-.523557373,-.0783787,.428398972,295,10,21830
-.0754037000185378,.127552831,0,1,1.839717038,.382934625463006,.808602989,-.564163487,-.519379,-.163774303,-1.265465085,-.893792943,.750325924,.828693961,.023164679,.410333173,295,10,22536
-.336789451,.127552831,0,1,1.131029648,-.0824216722629593,.120731105,-.564163487,-.519379,-.163774303,-1.265465085,.873786663,.750325924,.613633159,.432747327,.410333173,295,10,23073
-.336789451,.127552831,0,0,1.131029648,.002042159,-.482447243,-.564163487,-1.625473906,-.163774303,.825530246,.873786663,.750325924,1.193639394,1.012177713,.355007179,295,10,24345
-.336789451,.127552831,0,1,1.131029648,-1.171553016,.031226574,-.564163487,.586715906,.00117577,.003700613,-.893792943,-1.315755663,-.85653153,-1.125468703,.410333173,295,10,24370
-.336789451,.127552831,0,0,-.286345131,.002042159,.877861253,-.564163487,-.519379,-.163774303,.825530246,-.01000314,-.28271487,-.261721874,.132256847,.355007179,295,10,24926
-.336789451,.127552831,0,0,-1.70371991,-.20372714171257,-.518629925,1.095547163,-.519379,-.163774303,.825530246,-.893792943,-1.315755663,-.839672079,-1.696741527,.392488725,295,10,26097
-.336789451,.127552831,0,1,-1.70371991,-1.171553016,-.556817188,-.564163487,.586715906,-.163774303,.825530246,-.893792943,-1.315755663,-1.59197368,-1.923570443,.410333173,295,10,26747
-.0741851264950498,.127552831,0,0,.422342259,.344922342944653,.434147305,-.564163487,-.519379,-.163774303,.825530246,-.893792943,-1.315755663,-.025586759,-.587678407,.355007179,295,10,26757
-.0697540894440454,.127552831,0,1,1.131029648,.195270257586508,.132959047,-.564163487,-1.625473906,-.163774303,.825530246,-.01000314,-.28271487,-.324739213,.205431392,.410333173,295,10,28259
-.336789451,.127552831,1,0,-.286345131,.002042159,.9001121,1.095547163,-.001524954,-.163774303,-1.265465085,.873786663,.750325924,1.228900319,1.052722012,1.874434978,296,22,511
-.336789451,.127552831,1,0,-.286345131,.573407097723282,.503906715,-.564163487,-1.625473906,-.163774303,.825530246,-.01000314,.750325924,-.559229504,-.706754456,1.607461236,296,22,708
-.336789451,.127552831,1,0,.422342259,-.745610240575513,-1.248998921,1.095547163,-1.625473906,-.163774303,.003700613,-.01000314,-.28271487,-.473904234,-.060724276,1.874434978,296,22,2135
-.336789451,.127552831,1,1,-.286345131,-.505603127884504,-.464606474,-.564163487,1.692810812,-.163774303,-1.265465085,.873786663,.750325924,.407927296,.369556662,1.719277825,296,22,2186
-.336789451,.127552831,1,1,-.99503252,.401872925900612,.371704614,-.564163487,.586715906,-.163774303,.825530246,.873786663,.750325924,-1.053602065,.034122598,1.719277825,296,22,3523
-.336789451,.127552831,1,1,.422342259,1.175637335,1.707557225,-.564163487,-1.625473906,-.163774303,-1.265465085,.873786663,.750325924,.965728401,.938150885,1.719277825,296,22,3783
.183532577869982,.127552831,1,1,-.286345131,.143727577324225,-.059079788,-.564163487,-1.625473906,-.163774303,-1.265465085,.873786663,.750325924,-.559846313,.550849338,1.719277825,296,22,5712
