"V1","GENDER","ST011Q06","ST011Q07","ST013Q01","ST034Q01","MISCED","HISCED","MMINS","BELONG","HOMEPOS","ESCS","SC048Q01","SC048Q02","SC048Q03","SC061Q07","CLSIZE","treat","Y","CNTSTUID","SCHID"
1,2,1,2,5,4,2,2,350,0.6642,-0.7962,-1.803,10,20,15,2,28,0,599.914,12404233,12400150
1,2,1,2,3,3,6,6,400,-0.3381,-0.3572,0.6147,10,20,15,2,28,0,668.433,12404318,12400150
1,2,1,1,6,3,6,6,375,0.7333,2.0006,1.5845,10,20,15,2,28,0,706.554,12406270,12400150
1,2,1,1,6,3,6,6,300,-0.5064,1.4509,1.6098,10,20,15,2,28,0,625.924,12407790,12400150
1,2,1,1,6,4,6,6,375,0.9357,2.8761,1.9476,10,20,15,2,28,0,471.159,12408499,12400150
1,2,1,1,5,3,6,6,0,-0.5064,1.3195,0.797,10,20,15,2,28,0,663.152,12412616,12400150
1,2,2,1,NA,9,5,5,NA,NA,-1.8151,-0.376,10,20,15,2,28,0,398.223,12414332,12400150
1,2,1,1,5,9,NA,6,NA,NA,3.1001,2.1219,10,20,15,2,28,0,625.996,12415769,12400150
1,2,1,2,3,3,5,5,375,-0.3381,0.2566,-0.1681,10,20,15,2,28,0,433.967,12415793,12400150
1,2,1,2,3,3,6,6,375,-0.5064,1.0461,1.4404,10,20,15,2,28,0,552.818,12422067,12400150
1,2,1,2,2,3,4,4,375,0.0248,-0.0252,-0.2654,10,20,15,2,28,0,614.205,12422725,12400150
1,2,1,1,5,2,6,6,375,-0.5917,0.8212,1.3164,10,20,15,2,28,0,514.323,12425705,12400150
1,1,1,NA,5,3,6,6,375,-0.6837,1.0664,1.1172,10,20,15,2,28,0,583.508,12400913,12400150
1,1,1,2,5,3,5,5,375,-0.5064,0.3736,0.7634,10,20,15,2,28,0,592.29,12402115,12400150
1,1,1,2,2,2,4,6,375,-0.9536,0.1265,0.1312,10,20,15,2,28,0,469.667,12402792,12400150
1,1,1,2,3,3,5,5,0,-0.3381,0.8399,0.3976,10,20,15,2,28,0,559.139,12404056,12400150
1,1,1,2,4,3,6,6,0,-0.3381,-0.2536,0.9007,10,20,15,2,28,0,522.567,12409324,12400150
1,1,1,1,6,4,5,6,375,1.0269,-0.0398,0.1734,10,20,15,2,28,0,572.185,12410710,12400150
1,1,1,2,3,3,5,5,375,0.0248,1.0059,0.7479,10,20,15,2,28,0,623.547,12411961,12400150
1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,20,15,2,28,0,599.047,12412501,12400150
1,1,1,2,4,3,5,5,575,-0.3381,0.2842,0.3793,10,20,15,2,28,0,700.88,12415277,12400150
1,1,1,2,4,1,5,5,0,-1.8849,-0.5977,-0.8333,10,20,15,2,28,0,503.283,12422760,12400150
1,1,1,2,3,2,5,5,0,-0.7768,0.3423,0.2973,10,20,15,2,28,0,580.2,12423300,12400150
1,1,NA,2,3,3,5,5,0,-0.3381,0.6724,0.8733,10,20,15,2,28,0,516.422,12427314,12400150
1,1,1,1,3,3,5,5,375,-0.0451,0.9318,0.576,10,20,15,2,28,0,623.805,12428166,12400150
1,1,1,1,5,3,6,6,375,-0.451,1.9737,1.6986,10,20,15,2,28,0,677.23,12429101,12400150
1,1,1,1,5,3,6,6,375,-0.2588,1.2028,0.7954,10,20,15,2,28,0,644.94,12429743,12400150
1,1,1,1,4,3,5,5,180,-0.3381,0.1897,0.2413,10,20,15,2,28,0,523.228,12412607,12400150
1,2,1,2,2,1,5,5,180,-0.8995,0.316,0.639,10,20,15,2,28,0,436.213,12401786,12400150
1,1,1,1,6,3,6,6,150,-0.3381,0.142,1.2321,14,31,28,2,33,0,537.029,12400816,12400151
1,1,1,2,2,4,6,6,225,0.75,-0.7866,0.6842,14,31,28,2,33,0,498.457,12403505,12400151
1,1,1,2,3,3,6,6,150,-0.3381,0.0228,0.961,14,31,28,2,33,0,546.316,12404141,12400151
1,1,1,2,4,3,6,6,210,0.0248,0.7546,1.2299,14,31,28,2,33,0,462.158,12408365,12400151
1,1,1,2,4,3,6,6,225,-0.6334,1.1309,1.3269,14,31,28,2,33,0,464.272,12409161,12400151
1,1,1,1,4,3,6,6,80,-0.4725,1.3912,1.5879,14,31,28,2,33,0,499.246,12410368,12400151
1,1,1,2,2,4,6,6,225,0.3171,-0.7832,0.7888,14,31,28,2,33,0,586.705,12412267,12400151
1,1,1,2,2,3,6,6,150,-0.3381,0.2234,0.8901,14,31,28,2,33,0,476.362,12413975,12400151
1,1,1,1,3,4,6,6,225,-0.7047,2.0622,1.5865,14,31,28,2,33,0,542.058,12415593,12400151
1,1,1,2,3,1,6,6,225,-1.5372,-0.0903,0.5681,14,31,28,2,33,0,409.53,12420050,12400151
1,1,1,2,3,3,5,5,150,0.2947,0.5473,-0.0613,14,31,28,2,33,0,446.447,12420148,12400151
1,1,1,1,4,2,4,5,180,-0.9585,1.1849,0.7516,14,31,28,2,33,0,566.342,12420298,12400151
1,1,1,2,3,3,6,6,225,-0.3381,0.8425,1.3449,14,31,28,2,33,0,515.629,12421937,12400151
1,1,1,1,5,3,6,6,360,-0.5064,1.3644,1.4334,14,31,28,2,33,0,480.311,12427684,12400151
1,1,1,1,5,3,5,5,150,-0.66,1.5172,1.1424,14,31,28,2,33,0,556.202,12428164,12400151
1,1,1,1,3,3,6,6,150,-0.1144,0.6451,1.2517,14,31,28,2,33,0,543.861,12428943,12400151
1,1,1,1,4,4,6,6,225,0.9357,2.0163,1.6936,14,31,28,2,33,0,579.66,12430362,12400151
1,2,1,2,1,2,6,6,225,-0.6981,-0.7565,-0.3586,14,31,28,2,33,0,486.833,12400234,12400151
1,2,1,1,3,2,6,6,80,-0.7377,1.4428,1.5035,14,31,28,2,33,0,384.917,12402306,12400151
1,2,1,1,3,2,5,5,225,-0.8828,-0.3883,0.4628,14,31,28,2,33,0,641.709,12402586,12400151
1,2,1,1,4,2,5,5,150,-1.0597,1.2994,0.6284,14,31,28,2,33,0,670.454,12402834,12400151
1,2,1,2,6,4,6,6,225,0.6642,0.9404,1.0709,14,31,28,2,33,0,493.828,12404687,12400151
1,2,1,1,1,4,6,6,345,-0.378,2.7387,0.9259,14,31,28,2,33,0,473.47,12404895,12400151
1,2,1,2,3,3,6,6,150,-0.3381,0.2661,1.0711,14,31,28,2,33,0,511.021,12409984,12400151
1,2,1,2,3,4,6,6,225,-0.2015,0.3102,0.9426,14,31,28,2,33,0,645.285,12410880,12400151
1,2,1,2,2,4,4,6,225,0.2774,0.6353,1.1654,14,31,28,2,33,0,562.14,12411045,12400151
1,2,1,2,3,3,6,6,225,0.2947,0.4231,0.4882,14,31,28,2,33,0,428.427,12411478,12400151
1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,31,28,2,33,0,461.124,12413018,12400151
1,2,1,2,6,4,5,5,460,-0.0621,2.194,1.4944,14,31,28,2,33,0,390.081,12413452,12400151
1,2,1,1,3,4,6,6,150,1.0269,1.467,0.5205,14,31,28,2,33,0,421.609,12421817,12400151
1,2,1,1,3,4,5,5,225,1.5043,3.2332,1.7524,14,31,28,2,33,0,527.352,12422097,12400151
1,2,1,2,3,4,6,6,225,0.6642,0.8061,0.8769,14,31,28,2,33,0,444.528,12427501,12400151
1,2,1,2,4,3,6,6,225,0.3791,1.2553,1.3106,14,31,28,2,33,0,457.02,12428094,12400151
1,2,1,2,3,3,6,6,150,-0.4725,-1.3214,0.3223,14,31,28,2,33,0,536.754,12428585,12400151
1,2,1,1,5,3,4,6,30,-0.3381,1.4942,1.4397,14,31,28,2,33,0,412.399,12429239,12400151
1,1,1,2,5,3,6,6,300,-0.6837,0.5449,0.7809,95,10,40,2,28,0,489.619,12408414,12400152
1,1,1,1,2,3,6,6,300,-0.1862,0.856,0.8539,95,10,40,2,28,0,516.556,12414325,12400152
1,1,1,2,3,3,4,4,275,-0.7639,-1.599,-1.1124,95,10,40,2,28,0,444.874,12423175,12400152
1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,10,40,2,28,0,387.542,12430757,12400152
1,2,1,2,2,1,5,5,NA,-1.5195,0.3136,0.3488,95,10,40,2,28,0,438.964,12401222,12400152
1,2,1,2,1,1,6,6,300,-0.4679,-0.4847,0.1546,95,10,40,2,28,0,417.175,12402429,12400152
1,2,1,1,4,3,6,6,275,0.4638,0.9295,1.1702,95,10,40,2,28,0,520.173,12405335,12400152
1,2,1,2,5,4,4,6,300,0.1157,1.1425,0.9103,95,10,40,2,28,0,489.429,12408778,12400152
1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,10,40,2,28,0,384.291,12425083,12400152
1,2,2,2,1,3,2,4,300,-0.1862,-2.2494,-1.868,95,10,40,2,28,0,482.523,12427078,12400152
1,2,1,1,5,2,6,6,300,-0.5917,0.4249,0.9641,95,10,40,2,28,0,603.928,12429778,12400152
1,2,1,1,4,3,6,6,250,-0.3381,0.8802,1.1314,4,24,30,2,23,0,482.041,12402522,12400153
1,2,1,2,3,4,4,5,375,0.1885,0.8393,0.604,4,24,30,2,23,0,546.89,12403432,12400153
1,2,1,2,3,3,6,6,400,-0.3381,-0.3679,-0.2158,4,24,30,2,23,0,521.132,12403893,12400153
1,2,1,2,4,3,6,6,375,-0.3381,-0.1794,0.4527,4,24,30,2,23,0,584.161,12404510,12400153
1,2,1,2,2,3,5,5,450,-0.5753,0.1058,0.2724,4,24,30,2,23,0,527.116,12404802,12400153
1,2,1,NA,4,3,4,4,375,0.1313,1.1856,0.1796,4,24,30,2,23,0,550.961,12407982,12400153
1,2,1,2,5,1,5,6,0,-3.1297,0.7437,1.2466,4,24,30,2,23,0,491.819,12409337,12400153
1,2,1,1,1,3,5,5,375,1.0676,0.398,0.601,4,24,30,2,23,0,492.859,12411489,12400153
1,2,1,1,4,3,4,4,375,-0.3381,1.5395,0.1443,4,24,30,2,23,0,610.863,12411721,12400153
1,2,1,2,1,3,6,6,350,-0.6857,0.517,0.998,4,24,30,2,23,0,473.91,12416117,12400153
1,2,1,NA,5,3,5,5,375,-0.5942,2.3549,0.8923,4,24,30,2,23,0,523.856,12418521,12400153
1,2,1,2,4,2,5,6,350,-0.2511,0.6067,0.783,4,24,30,2,23,0,581.676,12420191,12400153
1,2,1,1,6,3,6,6,300,0.2418,1.9575,1.3414,4,24,30,2,23,0,637.214,12420753,12400153
1,2,1,2,3,3,6,6,400,-0.3381,-0.8472,0.6413,4,24,30,2,23,0,483.053,12423502,12400153
1,2,1,2,3,4,4,4,1500,1.5611,0.3747,-0.5524,4,24,30,2,23,0,510.037,12425164,12400153
1,2,1,1,5,3,6,6,375,0.0018,1.2466,1.2661,4,24,30,2,23,0,504.242,12425292,12400153
1,2,1,1,6,3,5,5,375,-0.3381,0.6618,0.0841,4,24,30,2,23,0,640.405,12426167,12400153
1,2,1,2,3,3,5,5,375,-0.3381,0.6029,0.6824,4,24,30,2,23,0,471.139,12428081,12400153
1,2,1,1,3,3,5,6,350,-1.1539,0.2075,1.2562,4,24,30,2,23,0,519.749,12428322,12400153
1,2,1,1,3,4,5,5,490,-0.258,1.0825,0.1354,4,24,30,2,23,0,471.104,12430000,12400153
1,2,1,1,6,4,6,6,375,2.6127,5.2272,2.9169,4,24,30,2,23,0,538.596,12430365,12400153
1,1,1,1,3,3,6,6,0,0.2947,0.6731,1.2206,4,24,30,2,23,0,519.333,12405255,12400153
1,1,1,2,2,4,5,5,525,-0.0749,-0.291,0.1679,4,24,30,2,23,0,519.984,12406215,12400153
1,1,1,2,4,4,5,5,375,-0.0621,1.548,1.0531,4,24,30,2,23,0,470.534,12412039,12400153
1,1,1,2,4,2,4,4,375,-0.8632,1.3093,0.163,4,24,30,2,23,0,543.144,12412508,12400153
1,1,1,2,2,3,4,5,375,0.7333,0.0208,-0.2341,4,24,30,2,23,0,452.848,12412606,12400153
1,1,1,1,4,3,6,6,0,-0.0221,1.9569,1.4445,4,24,30,2,23,0,495.903,12413015,12400153
1,1,1,1,3,3,2,6,375,-0.3381,1.043,1.2326,4,24,30,2,23,0,512.091,12414003,12400153
1,1,1,2,4,1,5,5,0,-3.1297,0.5681,0.153,4,24,30,2,23,0,506.41,12414636,12400153
1,1,1,2,3,4,6,6,0,0.1985,0.2002,1.0468,4,24,30,2,23,0,623.705,12415339,12400153
1,1,1,1,3,2,5,5,120,-0.6274,-0.2794,0.1722,4,24,30,2,23,0,300.416,12425199,12400153
1,1,1,1,4,4,2,4,0,0.4153,1.8621,-0.0264,4,24,30,2,23,0,535.841,12426728,12400153
1,1,1,2,3,3,5,5,270,-0.3381,0.454,0.421,26,23,50,3,28,0,471.731,12404617,12400154
1,1,1,1,4,4,4,6,225,0.4451,0.5552,0.2061,26,23,50,3,28,0,550.631,12407457,12400154
1,1,1,2,2,1,4,4,240,-0.7125,0.0921,-0.6562,26,23,50,3,28,0,381.185,12407653,12400154
1,1,1,2,1,2,5,5,180,-0.8144,0.6744,-0.0145,26,23,50,3,28,0,461.809,12408292,12400154
1,1,1,1,3,3,6,6,75,-0.3381,0.8846,1.1744,26,23,50,3,28,0,379.452,12409052,12400154
1,1,1,1,5,1,2,5,200,-1.6857,1.4251,1.2119,26,23,50,3,28,0,481.911,12409122,12400154
1,1,1,2,5,3,5,5,225,0.1674,0.6915,0.9423,26,23,50,3,28,0,652.469,12409530,12400154
1,1,1,2,3,3,6,6,210,-0.3381,0.332,0.992,26,23,50,3,28,0,418.345,12409974,12400154
1,1,1,1,3,2,5,5,120,-0.5917,1.467,0.2974,26,23,50,3,28,0,384.729,12412355,12400154
1,1,1,2,2,4,5,5,210,1.5611,-0.6928,-0.1244,26,23,50,3,28,0,426.856,12413743,12400154
1,1,1,1,4,4,5,5,225,2.0046,1.2206,0.9921,26,23,50,3,28,0,466.812,12416305,12400154
1,1,1,1,4,3,4,5,225,0.2947,1.0042,0.024,26,23,50,3,28,0,579.781,12418953,12400154
1,1,1,2,1,2,4,6,225,-0.5308,-1.8133,-0.7263,26,23,50,3,28,0,487.512,12422590,12400154
1,1,1,1,3,3,5,5,360,-0.5064,0.8443,-0.0141,26,23,50,3,28,0,409.996,12425969,12400154
1,1,1,2,3,3,4,4,225,-0.3381,0.8765,-0.0993,26,23,50,3,28,0,444.96,12429463,12400154
1,1,1,2,3,2,1,5,120,-0.8828,-0.0395,-0.2769,26,23,50,3,28,0,392.365,12430119,12400154
1,1,1,2,4,4,6,6,150,0.3998,0.7213,1.2384,26,23,50,3,28,0,535.13,12430273,12400154
1,2,1,2,5,3,5,5,210,0.0248,0.7025,-0.2935,26,23,50,3,28,0,573.41,12400860,12400154
1,2,1,2,2,4,6,6,150,2.5915,0.7902,0.8917,26,23,50,3,28,0,472.544,12401559,12400154
1,2,1,2,2,3,5,5,500,-0.1707,0.5442,-0.207,26,23,50,3,28,0,563.437,12402526,12400154
1,2,1,2,4,3,5,5,240,-0.6334,0.2798,0.7703,26,23,50,3,28,0,479.52,12408534,12400154
1,2,1,1,5,3,5,6,150,0.2947,2.2233,1.873,26,23,50,3,28,0,453.588,12412235,12400154
1,2,1,2,2,3,2,2,225,0.0248,-0.4098,-1.7023,26,23,50,3,28,0,479.686,12412871,12400154
1,2,1,1,4,3,4,5,225,0.4801,0.9784,0.4898,26,23,50,3,28,0,425.189,12412943,12400154
1,2,1,1,4,3,4,4,195,-0.3381,0.0868,-0.7595,26,23,50,3,28,0,470.554,12413423,12400154
1,2,1,2,1,3,4,4,240,-0.4838,-1.5667,-1.3898,26,23,50,3,28,0,381.446,12414822,12400154
1,2,1,1,3,2,6,6,360,-0.8883,-0.1704,0.0428,26,23,50,3,28,0,382.008,12414873,12400154
1,2,1,1,3,3,6,6,180,0.4801,1.8247,1.2099,26,23,50,3,28,0,567.99,12417186,12400154
1,2,1,2,2,3,2,2,225,0.2067,-0.5776,-1.4747,26,23,50,3,28,0,467.272,12419761,12400154
1,2,1,2,3,4,6,6,120,0.3171,0.9316,0.4478,26,23,50,3,28,0,476.737,12419865,12400154
1,2,1,2,3,3,6,6,NA,0.2947,0.0314,0.6254,26,23,50,3,28,0,356.923,12420594,12400154
1,2,1,1,3,3,4,6,1100,0.3514,-0.4318,0.2567,26,23,50,3,28,0,450.51,12421859,12400154
1,2,1,2,3,2,2,5,350,-0.5917,-0.7829,-0.6947,26,23,50,3,28,0,482.816,12423472,12400154
1,2,1,1,3,4,4,5,225,0.4906,0.711,-0.0631,26,23,50,3,28,0,378.574,12425095,12400154
1,2,1,2,1,3,4,6,345,-0.7346,-2.1047,-0.1624,26,23,50,3,28,0,551.682,12426633,12400154
1,2,1,2,1,4,4,4,120,1.398,-0.6503,-0.7638,26,23,50,3,28,0,468.073,12428234,12400154
1,1,1,2,1,2,4,6,NA,-1.5251,-1.4446,-0.4668,26,23,50,3,28,0,325.657,12429982,12400154
1,1,1,2,5,3,5,5,160,-0.8021,-0.2311,-0.3267,5,13,14,3,28,0,479.221,12402470,12400155
1,1,1,1,4,2,4,4,180,-0.7244,1.4818,0.2884,5,13,14,3,28,0,484.046,12404894,12400155
1,1,1,2,3,2,5,5,160,-0.9214,0.8661,0.1592,5,13,14,3,28,0,452.947,12408909,12400155
1,1,1,2,3,3,4,6,150,-0.3381,0.9732,0.9177,5,13,14,3,28,0,495.777,12416422,12400155
1,1,1,2,2,3,5,6,120,-0.3381,0.8232,1.1105,5,13,14,3,28,0,433.685,12416844,12400155
1,1,1,1,4,3,6,6,240,-0.3381,1.0909,0.9609,5,13,14,3,28,0,476.324,12417412,12400155
1,1,1,1,5,3,4,6,240,-0.7817,0.8602,0.7728,5,13,14,3,28,0,534.74,12423211,12400155
1,1,1,2,3,3,4,4,160,0.0248,0.5103,-0.3372,5,13,14,3,28,0,611.626,12424205,12400155
1,1,1,2,4,2,4,4,150,-1.1407,-0.0971,-0.7878,5,13,14,3,28,0,371.992,12425099,12400155
1,1,1,2,3,1,4,4,360,-1.7076,0.487,0.0881,5,13,14,3,28,0,335.777,12426334,12400155
1,1,1,2,6,3,6,6,0,-0.8307,1.2953,0.6641,5,13,14,3,28,0,334.719,12428723,12400155
1,1,1,1,3,2,6,6,180,-0.9214,1.804,1.6776,5,13,14,3,28,0,544.986,12429067,12400155
1,2,1,1,3,2,4,4,NA,-0.983,2.3706,0.987,5,13,14,3,28,0,448.423,12403346,12400155
1,2,1,1,5,4,5,5,160,0.6642,2.4911,1.5416,5,13,14,3,28,0,580.91,12404536,12400155
1,2,1,2,3,3,6,6,255,0.2947,1.2147,0.2625,5,13,14,3,28,0,494.132,12404780,12400155
1,2,1,1,5,3,5,5,270,-0.3381,1.3985,0.9541,5,13,14,3,28,0,585.187,12411293,12400155
1,2,1,1,5,3,4,6,240,0.2067,2.383,0.9812,5,13,14,3,28,0,582.772,12413234,12400155
1,2,1,1,3,4,4,5,160,-0.0621,-0.4829,-0.0266,5,13,14,3,28,0,551.894,12413594,12400155
1,2,1,1,5,3,5,6,150,-0.6239,2.4293,1.8041,5,13,14,3,28,0,525.87,12414504,12400155
1,2,1,2,2,3,5,5,240,-0.3381,-0.7566,-0.6231,5,13,14,3,28,0,459.565,12415503,12400155
1,2,1,2,4,3,6,6,160,-0.5064,0.4024,1.1212,5,13,14,3,28,0,654.824,12419316,12400155
1,2,1,1,5,4,6,6,160,0.6642,3.0731,1.5034,5,13,14,3,28,0,468.243,12424728,12400155
1,2,1,1,4,3,4,6,240,0.0248,1.8568,1.2424,5,13,14,3,28,0,449.366,12425257,12400155
1,2,1,2,4,3,5,5,150,0.5643,0.5179,0.8578,5,13,14,3,28,0,363.917,12425612,12400155
1,2,1,1,2,3,4,5,180,-0.3381,0.7691,-0.0831,5,13,14,3,28,0,402.955,12427698,12400155
1,2,1,2,4,3,4,4,180,0.0248,0.9033,0.5304,5,13,14,3,28,0,491.179,12428680,12400155
1,2,1,2,4,4,4,5,150,0.0901,1.1397,0.8797,5,13,14,3,28,0,486.916,12429126,12400155
1,2,1,2,2,4,0,0,325,1.0269,0.1869,-2.8685,25,NA,35,2,28,0,422.661,12401805,12400156
1,2,1,NA,1,3,1,1,300,0.1313,-0.2677,-1.8274,25,NA,35,2,28,0,395.614,12402498,12400156
1,2,1,2,3,4,6,6,300,0.1985,0.5474,1.1331,25,NA,35,2,28,0,624.596,12402896,12400156
1,2,1,1,4,3,6,6,65,-0.66,1.6221,1.4247,25,NA,35,2,28,0,578.256,12404665,12400156
1,2,1,2,3,3,6,6,325,-0.3381,0.1978,0.8807,25,NA,35,2,28,0,518.506,12416176,12400156
1,2,1,2,5,4,6,6,325,0.5073,1.6845,1.5303,25,NA,35,2,28,0,674.111,12416896,12400156
1,2,1,1,3,4,6,6,275,1.0594,0.8985,0.8902,25,NA,35,2,28,0,594.431,12420200,12400156
1,2,1,2,4,3,4,6,325,-1.0436,0.2836,0.003,25,NA,35,2,28,0,608.559,12420417,12400156
1,2,1,2,1,4,5,5,300,0.6642,-0.7684,-0.6688,25,NA,35,2,28,0,441.29,12421679,12400156
1,2,1,2,3,4,6,6,600,2.5915,0.4748,1.2098,25,NA,35,2,28,0,540.434,12423185,12400156
1,2,1,1,1,3,6,6,325,-0.5064,-0.296,0.6165,25,NA,35,2,28,0,490.247,12425077,12400156
1,2,1,1,3,4,6,6,300,0.6642,-0.5655,-0.2677,25,NA,35,2,28,0,549.125,12425403,12400156
1,2,1,2,3,3,5,5,325,-0.5753,-0.2723,-0.2385,25,NA,35,2,28,0,528.054,12425665,12400156
1,2,1,2,4,4,6,6,325,2.5915,0.3552,0.8765,25,NA,35,2,28,0,387.552,12428210,12400156
1,2,1,1,3,4,4,4,60,2.5915,0.4694,-0.5176,25,NA,35,2,28,0,503.095,12428563,12400156
1,2,1,1,2,3,6,6,300,-0.4725,0.104,0.0816,25,NA,35,2,28,0,337.756,12406757,12400156
1,2,1,1,1,3,6,6,225,-0.3381,-0.2287,-0.0613,25,NA,35,2,28,0,515.696,12410209,12400156
1,2,1,2,3,4,4,4,300,0.3171,0.2477,-0.0618,25,NA,35,2,28,0,422.893,12422215,12400156
1,2,1,2,1,3,4,4,60,-0.3381,-0.4817,-0.4332,25,NA,35,2,28,0,427.297,12428485,12400156
1,1,1,2,3,2,5,6,325,-1.072,0.5736,0.7708,25,NA,35,2,28,0,424.433,12400895,12400156
1,1,1,2,1,3,4,4,325,-0.3381,-0.7823,-0.151,25,NA,35,2,28,0,456.065,12401064,12400156
1,1,1,NA,3,3,6,6,60,-0.3381,-0.4333,0.6487,25,NA,35,2,28,0,554.662,12403551,12400156
1,1,1,1,3,2,2,4,0,-0.7768,0.0356,-1.0259,25,NA,35,2,28,0,446.078,12409311,12400156
1,1,1,2,4,3,4,4,325,-0.3381,1.2728,0.3563,25,NA,35,2,28,0,431.741,12409475,12400156
1,1,1,2,4,3,4,4,300,-0.3381,0.1812,-0.5202,25,NA,35,2,28,0,501.954,12414950,12400156
1,1,1,2,4,2,4,6,240,-0.6981,0.4244,0.8813,25,NA,35,2,28,0,449.098,12415509,12400156
1,1,1,2,1,3,2,4,NA,-0.7104,-0.2495,-1.1124,25,NA,35,2,28,0,449.076,12416219,12400156
1,1,1,2,1,3,4,4,0,-0.1613,0.1734,-0.4817,25,NA,35,2,28,0,463.758,12416654,12400156
1,1,1,2,3,2,4,4,300,-0.4232,0.0316,0.1067,25,NA,35,2,28,0,475.299,12418167,12400156
1,1,1,2,2,1,6,6,325,-1.4748,-0.717,-0.5507,25,NA,35,2,28,0,468.774,12418810,12400156
1,1,1,2,6,2,6,6,325,-0.9024,1.5322,1.5157,25,NA,35,2,28,0,371.458,12419508,12400156
1,1,1,2,2,2,6,6,300,-0.7244,-0.7938,0.5162,25,NA,35,2,28,0,465.313,12419722,12400156
1,1,1,2,4,3,4,5,300,-0.3381,-0.1748,0.1073,25,NA,35,2,28,0,486.124,12428553,12400156
1,1,1,1,1,3,5,5,300,-0.3381,0.2515,-0.17,25,NA,35,2,28,0,306.177,12419759,12400156
1,1,1,2,3,3,6,6,240,-0.3381,0.7974,1.349,3,43,46,2,23,0,480.993,12406002,12400158
1,1,1,2,1,3,5,5,240,-0.3381,-0.3254,-0.2787,3,43,46,2,23,0,553.955,12408546,12400158
1,1,2,2,1,1,2,2,240,-1.6342,-2.565,-2.1224,3,43,46,2,23,0,410.052,12409294,12400158
1,1,1,2,3,4,4,4,240,0.0439,0.2578,-0.802,3,43,46,2,23,0,440.429,12412252,12400158
1,1,1,2,6,3,4,4,240,-0.3381,1.0451,-0.492,3,43,46,2,23,0,422.386,12412955,12400158
1,1,1,2,3,2,5,5,240,-0.7244,-1.0189,-0.4715,3,43,46,2,23,0,505.187,12416557,12400158
1,1,1,2,1,3,4,4,240,-0.1613,-0.4553,-1.064,3,43,46,2,23,0,469.787,12417654,12400158
1,1,1,2,5,4,5,5,240,0.3171,0.4473,0.5426,3,43,46,2,23,0,631.29,12423900,12400158
1,1,1,2,4,3,5,5,240,-0.3381,-0.3502,0.1255,3,43,46,2,23,0,521.635,12425171,12400158
1,2,1,1,3,4,4,5,220,1.5611,0.627,-0.2386,3,43,46,2,23,0,479.065,12405167,12400158
1,2,1,1,5,1,6,6,240,-3.1297,2.4204,1.6975,3,43,46,2,23,0,533.321,12406684,12400158
1,2,2,2,3,4,4,4,240,0.045,-1.2795,-1.3463,3,43,46,2,23,0,616.717,12407394,12400158
1,2,1,2,3,2,6,6,480,-0.7768,0.7049,1.2323,3,43,46,2,23,0,557.878,12410564,12400158
1,2,1,2,2,4,2,4,240,2.5915,-1.425,-1.0485,3,43,46,2,23,0,510.075,12413999,12400158
1,2,1,NA,2,3,4,4,240,-0.5064,-0.7354,-0.4024,3,43,46,2,23,0,417.979,12416701,12400158
1,2,1,1,4,4,4,5,240,2.5915,2.2259,0.5143,3,43,46,2,23,0,480.681,12424839,12400158
1,2,1,2,1,4,4,4,240,1.5043,0.1576,0.0084,3,43,46,2,23,0,456.449,12427650,12400158
1,1,1,2,2,4,4,6,240,2.5915,-0.493,0.1102,3,43,46,2,23,0,529.892,12422976,12400158
1,1,1,2,2,3,5,5,0,-0.5064,0.0152,0.1771,60,2,30,2,28,0,506.866,12400106,12400159
1,1,1,1,3,2,6,6,375,-0.983,2.2934,2.0641,60,2,30,2,28,0,515.059,12400526,12400159
1,1,1,1,3,4,6,6,300,2.5915,0.6501,1.2243,60,2,30,2,28,0,492.241,12401535,12400159
1,1,1,2,1,4,5,5,0,1.0269,-0.4778,-0.2727,60,2,30,2,28,0,409.12,12406232,12400159
1,1,1,1,5,3,6,6,375,0.0248,2.2712,1.8906,60,2,30,2,28,0,632.437,12411818,12400159
1,1,1,2,3,2,4,4,400,-1.0597,-0.5528,-0.9966,60,2,30,2,28,0,599.524,12411829,12400159
1,1,1,1,3,3,6,6,350,-0.3381,2.0627,1.566,60,2,30,2,28,0,534.362,12412129,12400159
1,1,1,2,2,4,6,6,375,0.3171,0.7097,1.3167,60,2,30,2,28,0,572.889,12412352,12400159
1,1,1,1,4,3,4,4,0,-0.6239,0.7036,-0.1629,60,2,30,2,28,0,603.106,12414604,12400159
1,1,1,1,2,2,6,6,0,-0.983,0.4432,0.8882,60,2,30,2,28,0,481.898,12417048,12400159
1,1,1,2,2,4,5,6,550,0.3171,0.9006,0.2711,60,2,30,2,28,0,471.451,12420593,12400159
1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,2,30,2,28,0,439.946,12425564,12400159
1,1,1,1,3,4,5,5,450,1.5611,0.114,0.0197,60,2,30,2,28,0,549.681,12427811,12400159
1,1,1,1,5,3,5,5,375,-0.3381,1.5397,0.4688,60,2,30,2,28,0,499.4,12429907,12400159
1,2,1,2,1,4,5,5,375,0.3171,0.2813,-0.1797,60,2,30,2,28,0,532.275,12400808,12400159
