"SCHID","Y","GENDER","ST011Q06","ST011Q07","ST013Q01","ST034Q01","MISCED","HISCED","MMINS","BELONG","HOMEPOS","ESCS","SC048Q01","SC048Q02","SC048Q03","SC061Q07","CLSIZE","treat","V1","W_FSTUWT","W_FSTURWT1","W_FSTURWT2","W_FSTURWT3","W_FSTURWT4","W_FSTURWT5","W_FSTURWT6","W_FSTURWT7","W_FSTURWT8","W_FSTURWT9","W_FSTURWT10","W_FSTURWT11","W_FSTURWT12","W_FSTURWT13","W_FSTURWT14","W_FSTURWT15","W_FSTURWT16","W_FSTURWT17","W_FSTURWT18","W_FSTURWT19","W_FSTURWT20","W_FSTURWT21","W_FSTURWT22","W_FSTURWT23","W_FSTURWT24","W_FSTURWT25","W_FSTURWT26","W_FSTURWT27","W_FSTURWT28","W_FSTURWT29","W_FSTURWT30","W_FSTURWT31","W_FSTURWT32","W_FSTURWT33","W_FSTURWT34","W_FSTURWT35","W_FSTURWT36","W_FSTURWT37","W_FSTURWT38","W_FSTURWT39","W_FSTURWT40","W_FSTURWT41","W_FSTURWT42","W_FSTURWT43","W_FSTURWT44","W_FSTURWT45","W_FSTURWT46","W_FSTURWT47","W_FSTURWT48","W_FSTURWT49","W_FSTURWT50","W_FSTURWT51","W_FSTURWT52","W_FSTURWT53","W_FSTURWT54","W_FSTURWT55","W_FSTURWT56","W_FSTURWT57","W_FSTURWT58","W_FSTURWT59","W_FSTURWT60","W_FSTURWT61","W_FSTURWT62","W_FSTURWT63","W_FSTURWT64","W_FSTURWT65","W_FSTURWT66","W_FSTURWT67","W_FSTURWT68","W_FSTURWT69","W_FSTURWT70","W_FSTURWT71","W_FSTURWT72","W_FSTURWT73","W_FSTURWT74","W_FSTURWT75","W_FSTURWT76","W_FSTURWT77","W_FSTURWT78","W_FSTURWT79","W_FSTURWT80","PV1MATH","PV2MATH","PV3MATH","PV4MATH","PV5MATH","PV6MATH","PV7MATH","PV8MATH","PV9MATH","PV10MATH","CNTSTUID"
12400001,511.858,2,1,2,2,4,6,6,0,0.2015,0.398,0.5823,10,15,10,2,23,0,1,30.97377,47.68331,44.73989,15.89444,45.87255,46.46066,47.06404,46.46066,15.68801,15.89444,46.46066,15.68801,15.48689,47.68331,46.46066,15.68801,15.89444,15.29085,15.48689,45.87255,15.89444,47.68331,44.73989,15.89444,45.87255,46.46066,47.06404,46.46066,15.68801,15.89444,46.46066,15.68801,15.48689,47.68331,46.46066,15.68801,15.89444,15.29085,15.48689,45.87255,15.89444,47.68331,43.66182,15.89444,47.06404,47.68331,47.06404,45.29914,15.68801,15.48689,47.68331,15.29085,15.48689,46.46066,46.46066,16.10636,16.32402,15.29085,15.48689,45.87255,15.89444,46.46066,44.73989,16.32402,45.87255,46.46066,48.31909,46.46066,16.10636,15.89444,46.46066,15.68801,15.09971,47.68331,45.29914,15.68801,15.89444,14.9133,15.89444,47.06404,15.48689,511.858,453.736,491.645,421.899,489.404,526.078,486.164,451.067,488.643,460.812,12421077
12400001,393.901,2,0.982189220559712,1.12721332363672,3.8286724091279,3.57149516463174,4.6412469736384,5.07133637222732,398.596281562149,1.9316872706453,1.60662474707536,0.197244273645218,10,15,10,2,23,0,1,30.97377,47.68331,44.73989,15.89444,45.87255,46.46066,47.06404,46.46066,15.68801,15.89444,46.46066,15.68801,15.48689,47.68331,46.46066,15.68801,15.89444,15.29085,15.48689,45.87255,15.89444,47.68331,44.73989,15.89444,45.87255,46.46066,47.06404,46.46066,15.68801,15.89444,46.46066,15.68801,15.48689,47.68331,46.46066,15.68801,15.89444,15.29085,15.48689,45.87255,15.89444,47.68331,43.66182,15.89444,47.06404,47.68331,47.06404,45.29914,15.68801,15.48689,47.68331,15.29085,15.48689,46.46066,46.46066,16.10636,16.32402,15.29085,15.48689,45.87255,15.89444,46.46066,44.73989,16.32402,45.87255,46.46066,48.31909,46.46066,16.10636,15.89444,46.46066,15.68801,15.09971,47.68331,45.29914,15.68801,15.89444,14.9133,15.89444,47.06404,15.48689,393.901,356.656,335.269,481.983,357.573,478.173,364.212,358.637,424.326,386.524,12422459
12400001,588.922,2,1,1,6,1,6,6,400,-1.1955,1.927,0.6069,10,15,10,2,23,0,1,30.97377,47.68331,44.73989,15.89444,45.87255,46.46066,47.06404,46.46066,15.68801,15.89444,46.46066,15.68801,15.48689,47.68331,46.46066,15.68801,15.89444,15.29085,15.48689,45.87255,15.89444,47.68331,44.73989,15.89444,45.87255,46.46066,47.06404,46.46066,15.68801,15.89444,46.46066,15.68801,15.48689,47.68331,46.46066,15.68801,15.89444,15.29085,15.48689,45.87255,15.89444,47.68331,43.66182,15.89444,47.06404,47.68331,47.06404,45.29914,15.68801,15.48689,47.68331,15.29085,15.48689,46.46066,46.46066,16.10636,16.32402,15.29085,15.48689,45.87255,15.89444,46.46066,44.73989,16.32402,45.87255,46.46066,48.31909,46.46066,16.10636,15.89444,46.46066,15.68801,15.09971,47.68331,45.29914,15.68801,15.89444,14.9133,15.89444,47.06404,15.48689,588.922,496.004,527.738,619.133,587.417,542.06,585.475,523.603,529.52,504.787,12422921
12400001,439.035,2,1,2,3,2,5,5,0,-0.8686,0.3656,0.6572,10,15,10,2,23,0,1,30.97377,47.68331,44.73989,15.89444,45.87255,46.46066,47.06404,46.46066,15.68801,15.89444,46.46066,15.68801,15.48689,47.68331,46.46066,15.68801,15.89444,15.29085,15.48689,45.87255,15.89444,47.68331,44.73989,15.89444,45.87255,46.46066,47.06404,46.46066,15.68801,15.89444,46.46066,15.68801,15.48689,47.68331,46.46066,15.68801,15.89444,15.29085,15.48689,45.87255,15.89444,47.68331,43.66182,15.89444,47.06404,47.68331,47.06404,45.29914,15.68801,15.48689,47.68331,15.29085,15.48689,46.46066,46.46066,16.10636,16.32402,15.29085,15.48689,45.87255,15.89444,46.46066,44.73989,16.32402,45.87255,46.46066,48.31909,46.46066,16.10636,15.89444,46.46066,15.68801,15.09971,47.68331,45.29914,15.68801,15.89444,14.9133,15.89444,47.06404,15.48689,439.035,419.038,470.777,528.327,473.726,506.827,504.979,429.616,445.15,470.654,12424568
12400001,444.124,2,1,1,3,2,5,6,500,-0.7768,0.5564,1.1364,10,15,10,2,23,0,1,30.97377,47.68331,44.73989,15.89444,45.87255,46.46066,47.06404,46.46066,15.68801,15.89444,46.46066,15.68801,15.48689,47.68331,46.46066,15.68801,15.89444,15.29085,15.48689,45.87255,15.89444,47.68331,44.73989,15.89444,45.87255,46.46066,47.06404,46.46066,15.68801,15.89444,46.46066,15.68801,15.48689,47.68331,46.46066,15.68801,15.89444,15.29085,15.48689,45.87255,15.89444,47.68331,43.66182,15.89444,47.06404,47.68331,47.06404,45.29914,15.68801,15.48689,47.68331,15.29085,15.48689,46.46066,46.46066,16.10636,16.32402,15.29085,15.48689,45.87255,15.89444,46.46066,44.73989,16.32402,45.87255,46.46066,48.31909,46.46066,16.10636,15.89444,46.46066,15.68801,15.09971,47.68331,45.29914,15.68801,15.89444,14.9133,15.89444,47.06404,15.48689,444.124,496.666,493.098,471.651,481.242,509.23,503.959,397.047,512.256,503.281,12425620
12400001,482.084,2,1,1,5,3,6,6,375,0.0248,1.8263,1.4791,10,15,10,2,23,0,1,30.97377,47.68331,44.73989,15.89444,45.87255,46.46066,47.06404,46.46066,15.68801,15.89444,46.46066,15.68801,15.48689,47.68331,46.46066,15.68801,15.89444,15.29085,15.48689,45.87255,15.89444,47.68331,44.73989,15.89444,45.87255,46.46066,47.06404,46.46066,15.68801,15.89444,46.46066,15.68801,15.48689,47.68331,46.46066,15.68801,15.89444,15.29085,15.48689,45.87255,15.89444,47.68331,43.66182,15.89444,47.06404,47.68331,47.06404,45.29914,15.68801,15.48689,47.68331,15.29085,15.48689,46.46066,46.46066,16.10636,16.32402,15.29085,15.48689,45.87255,15.89444,46.46066,44.73989,16.32402,45.87255,46.46066,48.31909,46.46066,16.10636,15.89444,46.46066,15.68801,15.09971,47.68331,45.29914,15.68801,15.89444,14.9133,15.89444,47.06404,15.48689,482.084,456.324,412.378,502.87,439.011,472.704,492.356,491.759,468.973,461.253,12426088
12400001,569.56,2,1,2,6,4,6,6,350,0.3171,2.2178,1.623,10,15,10,2,23,0,1,30.97377,47.68331,44.73989,15.89444,45.87255,46.46066,47.06404,46.46066,15.68801,15.89444,46.46066,15.68801,15.48689,47.68331,46.46066,15.68801,15.89444,15.29085,15.48689,45.87255,15.89444,47.68331,44.73989,15.89444,45.87255,46.46066,47.06404,46.46066,15.68801,15.89444,46.46066,15.68801,15.48689,47.68331,46.46066,15.68801,15.89444,15.29085,15.48689,45.87255,15.89444,47.68331,43.66182,15.89444,47.06404,47.68331,47.06404,45.29914,15.68801,15.48689,47.68331,15.29085,15.48689,46.46066,46.46066,16.10636,16.32402,15.29085,15.48689,45.87255,15.89444,46.46066,44.73989,16.32402,45.87255,46.46066,48.31909,46.46066,16.10636,15.89444,46.46066,15.68801,15.09971,47.68331,45.29914,15.68801,15.89444,14.9133,15.89444,47.06404,15.48689,569.56,609.821,633.584,640.358,608.995,645.596,598.956,588.305,553.209,613.537,12427415
12400001,574.473,1,1,1,3,3,6,6,350,-0.3381,0.1645,0.3087,10,15,10,2,23,0,1,40.22289,61.92207,58.09972,20.64069,59.5706,60.33433,61.11789,60.33433,20.37263,20.64069,60.33433,20.37263,20.11144,61.92207,60.33433,20.37263,20.64069,19.85687,20.11144,59.5706,20.64069,61.92207,58.09972,20.64069,59.5706,60.33433,61.11789,60.33433,20.37263,20.64069,60.33433,20.37263,20.11144,61.92207,60.33433,20.37263,20.64069,19.85687,20.11144,59.5706,20.64069,61.92207,56.69973,20.64069,61.11789,61.92207,61.11789,58.82597,20.37263,20.11144,61.92207,19.85687,20.11144,60.33433,60.33433,20.9159,21.19855,19.85687,20.11144,59.5706,20.64069,60.33433,58.09972,21.19855,59.5706,60.33433,62.7477,60.33433,20.9159,20.64069,60.33433,20.37263,19.60866,61.92207,58.82597,20.37263,20.64069,19.36657,20.64069,61.11789,20.11144,574.473,503.227,597.704,541.81,602.004,628.871,570.208,598.2,564.764,550.403,12403587
12400001,332.328,1,1,2,1,2,4,5,300,-1.1407,0.3171,0.2881,10,15,10,2,23,0,1,40.22289,61.92207,58.09972,20.64069,59.5706,60.33433,61.11789,60.33433,20.37263,20.64069,60.33433,20.37263,20.11144,61.92207,60.33433,20.37263,20.64069,19.85687,20.11144,59.5706,20.64069,61.92207,58.09972,20.64069,59.5706,60.33433,61.11789,60.33433,20.37263,20.64069,60.33433,20.37263,20.11144,61.92207,60.33433,20.37263,20.64069,19.85687,20.11144,59.5706,20.64069,61.92207,56.69973,20.64069,61.11789,61.92207,61.11789,58.82597,20.37263,20.11144,61.92207,19.85687,20.11144,60.33433,60.33433,20.9159,21.19855,19.85687,20.11144,59.5706,20.64069,60.33433,58.09972,21.19855,59.5706,60.33433,62.7477,60.33433,20.9159,20.64069,60.33433,20.37263,19.60866,61.92207,58.82597,20.37263,20.64069,19.36657,20.64069,61.11789,20.11144,332.328,436.537,263.906,361.305,361.241,454.434,390.236,365.693,466.749,375.103,12407456
12400001,467.66,1,1,2,2,4,5,6,600,0.4597,0.0996,0.6793,10,15,10,2,23,0,1,40.22289,61.92207,58.09972,20.64069,59.5706,60.33433,61.11789,60.33433,20.37263,20.64069,60.33433,20.37263,20.11144,61.92207,60.33433,20.37263,20.64069,19.85687,20.11144,59.5706,20.64069,61.92207,58.09972,20.64069,59.5706,60.33433,61.11789,60.33433,20.37263,20.64069,60.33433,20.37263,20.11144,61.92207,60.33433,20.37263,20.64069,19.85687,20.11144,59.5706,20.64069,61.92207,56.69973,20.64069,61.11789,61.92207,61.11789,58.82597,20.37263,20.11144,61.92207,19.85687,20.11144,60.33433,60.33433,20.9159,21.19855,19.85687,20.11144,59.5706,20.64069,60.33433,58.09972,21.19855,59.5706,60.33433,62.7477,60.33433,20.9159,20.64069,60.33433,20.37263,19.60866,61.92207,58.82597,20.37263,20.64069,19.36657,20.64069,61.11789,20.11144,467.66,479.769,502.205,464.688,482.375,525.508,521.832,414.5,508.255,504.396,12407509
