"SCHID","Y","GENDER","ST011Q06","ST011Q07","ST013Q01","ST034Q01","MISCED","HISCED","MMINS","BELONG","HOMEPOS","ESCS","SC048Q01","SC048Q02","SC048Q03","SC061Q07","CLSIZE","treat","V1","CNTSTUID"
84000061,420.798,1,1,2,3,4,4,5,200,1.398,0.8037,0.531,18,7,3,2,33,0,1,84009146
84000061,619.111,1,1,2,3,3,6,6,300,-1.0036,1.403,1.4496,18,7,3,2,33,0,1,84009719
84000061,523.656,1,1,2,3,3,4,6,200,-0.3381,0.5862,1.1288,18,7,3,2,33,0,1,84010058
84000061,467.376,2,1,2,6,4,6,6,285,-0.0621,0.6816,0.5646,18,7,3,2,33,0,1,84001631
84000061,638.98,2,1,2,4,3,6,6,120,-0.3381,0.9362,1.1748,18,7,3,2,33,0,1,84002506
84000061,514.838,2,1,1.61977790181773,1,4,6,6,300,2.5915,0.9742,0.8788,18,7,3,2,33,0,1,84003785
84000061,620.943,2,1,2,4,2,6,6,300,-1.0137,1.3457,1.0153,18,7,3,2,33,0,1,84004704
84000061,438.771,2,1,2,4,4,6,6,200,1.0269,0.4615,0.8763,18,7,3,2,33,0,1,84005871
84000061,628.001,2,1,1,4,4,6,6,500,-0.0621,1.045,1.1321,18,7,3,2,33,0,1,84006424
84000061,538.487,2,1,2,5,3,6,6,300,-0.5064,-0.9034,0.3334,18,7,3,2,33,0,1,84006728
84000061,521.087,2,1,1,4,4,6,6,180,0.4597,-0.1139,0.8302,18,7,3,2,33,0,1,84007814
84000061,430.984,2,1,1,2,3,4,6,200,-0.3381,0.5221,0.4647,18,7,3,2,33,0,1,84009544
84000061,415.188,2,1,1,4,4,6,6,180,-0.0621,0.735,0.7289,18,7,3,2,33,0,1,84009748
84000061,536.023,2,1,1,6,3,4,4,0,-0.5753,1.9483,0.6458,18,7,3,2,33,0,1,84011031
84000061,486.931,2,1,2,3,2,6,6,300,-0.5304,0.2702,0.0415,18,7,3,2,33,0,1,84011077
84000061,440.071,1,1,1,4,3,5,6,270,-0.3381,1.0216,1.2061,18,7,3,2,33,0,1,84001894
84000061,603.849,1,1,2,2,4,5,6,300,0.6642,0.7731,1.3421,18,7,3,2,33,0,1,84002291
84000061,578.862,1,1,1,3,3,6,6,0,0.1313,0.8271,1.176,18,7,3,2,33,0,1,84004765
84000061,547.419,1,1,1,5,3,6,6,315,-0.5064,-0.0707,-0.0425,18,7,3,2,33,0,1,84008762
84000061,530.463,1,1,2,4,3,6,6,300,-0.3381,1.2221,1.3418,18,7,3,2,33,0,1,84010098
84000061,559.212,1,1,1,3,3,6,6,100,-0.3381,0.6557,1.1543,18,7,3,2,33,0,1,84010119
84000061,535.592,2,1,2,3,3,6,6,100,-0.0221,1.0154,1.2865,18,7,3,2,33,0,1,84001886
84000061,605.434,2,1,1,5,2,6,6,300,-0.9414,2.0894,1.206,18,7,3,2,33,0,1,84002937
84000061,665.805,2,1,2,6,2,6,6,500,-1.2146,0.3938,1.1201,18,7,3,2,33,0,1,84005110
84000061,574.125,2,1,1,4,4,6,6,240,0.9357,1.9456,1.3804,18,7,3,2,33,0,1,84006782
84000061,592.788,2,1,2,4,2,6,6,300,-0.6981,1.2108,1.2343,18,7,3,2,33,0,1,84010769
84000063,525.412,1,1,2,2,3,4,4,360,-0.3381,-0.0408,-0.7051,65,3,86,2,33,0,1,84000223
84000063,465.076,1,1,1,3,2,4,4,260,-1.0536,0.775,-0.3681,65,3,86,2,33,0,1,84000806
84000063,431.134,1,1,2,2,2,2,4,240,-0.6981,0.1088,-0.6501,65,3,86,2,33,0,1,84002062
84000063,416.691,1,1,2,2,1,4,4,240,-1.871,0.0468,-0.7142,65,3,86,2,33,0,1,84002102
84000063,451.296,1,1,2,4,4,5,5,260,0.4906,0.6011,-0.4527,65,3,86,2,33,0,1,84002187
84000063,450.433,1,1,2,2,4,4,4,240,0.9357,-0.2226,-0.7926,65,3,86,2,33,0,1,84002207
84000063,458.244,1,1,2,2,4,5,5,260,2.5915,0.026,-0.3954,65,3,86,2,33,0,1,84002799
84000063,425.368,1,1,2,3,3,5,5,240,-0.3381,0.7172,0.5612,65,3,86,2,33,0,1,84003686
84000063,528.225,1,1,1,4,2,6.45269789263585,6.1229490478305,300,-1.1467,2.426,1.5967,65,3,86,2,33,0,1,84005833
84000063,481.576,1,1,2,1,3,2,2,260,-0.082,-0.0973,-0.5543,65,3,86,2,33,0,1,84007016
84000063,389.011,1,1,2,2,3,5,5,180,-0.3381,0.7249,0.2127,65,3,86,2,33,0,1,84007040
84000063,383.526,1,1,2,2,3,2,2,260,0.0248,-0.121,-0.1497,65,3,86,2,33,0,1,84008005
84000063,421.587,1,1,2,2,3,4,4,220,-0.8383,-1.3361,-0.2719,65,3,86,2,33,0,1,84008558
84000063,499.579,1,1,1,3,2,1,1,240,-0.8616,0.9706,-1.3128,65,3,86,2,33,0,1,84008596
84000063,464.554,1,1,2,1,3,1,1,300,0.2947,-0.2481,-1.7672,65,3,86,2,33,0,1,84009713
84000063,451.919,1,1,2,1,3,6,6,300,-0.3381,-0.1867,0.3901,65,3,86,2,33,0,1,84010546
84000063,418.641,1,1,1,3,2,5,5,280,-0.9479,0.63,0.389,65,3,86,2,33,0,1,84011296
84000063,459.424,2,1,2,2,4,6,6,260,-0.3182,-0.1287,0.3288,65,3,86,2,33,0,1,84001873
84000063,556.441,2,1,2,1,2,2,4,280,-0.8337,-1.5678,-0.6877,65,3,86,2,33,0,1,84006321
84000063,454.964,2,1,2,4,3,4,4,220,-0.9629,-0.2115,-0.6438,65,3,86,2,33,0,1,84008322
84000063,530.371,2,1,2,2,3,4,4,280,-0.6837,-1.2754,-1.1588,65,3,86,2,33,0,1,84000505
84000063,491.337,2,1,1,4,4,0,0,460,2.5915,0.291,-1.8042,65,3,86,2,33,0,1,84001227
84000063,440.305,2,1,1,2,4,4,4,240,0.6642,0.4549,0.0143,65,3,86,2,33,0,1,84001421
84000063,393.389,2,1,1,1,3,2.50758047629286,2.55562690987769,260,0.4638,-0.6368,-1.2596,65,3,86,2,33,0,1,84002808
84000063,474.087,2,1,2,2,4,1,4,250,1.0269,-0.3649,-1.0515,65,3,86,2,33,0,1,84003711
84000063,488.79,2,1,2,1,3,2,2,260,-0.3381,0.1116,-0.3742,65,3,86,2,33,0,1,84007505
84000063,452.675,2,1,1,5,3,6,6,240,0.0248,2.9294,1.9073,65,3,86,2,33,0,1,84008484
84000063,585.691,2,1,2,1,2,4,4,300,-1.072,-0.0125,-0.9633,65,3,86,2,33,0,1,84008964
84000063,521.11,2,1,1,3,3,0,0,240,-0.7577,1.3939,-0.5104,65,3,86,2,33,0,1,84009287
84000063,391.153,2,1,1,4,3,4,4,240,-0.1985,1.052,-0.3655,65,3,86,2,33,0,1,84010626
84000063,421.079,1,1,1,5,4,5,5,360,2.5915,1.8724,0.9857,65,3,86,2,33,0,1,84001164
84000063,393.006,1,1,2,2,2,4,4,260,0.0652,0.2905,0.2432,65,3,86,2,33,0,1,84004770
84000063,326.583,1,1,1,2,4,4,4,220,0.1157,0.4586,-0.4596,65,3,86,2,33,0,1,84005547
84000063,456.894,1,1,2,1,3,2,2,260,-0.3381,0.5259,-1.0485,65,3,86,2,33,0,1,84006002
84000063,325.432,1,1,2,1,4,4,5,220,2.5915,-0.2447,-0.5775,65,3,86,2,33,0,1,84008835
84000063,471.988,1,1,1,5,3,5,5,240,0.5311,1.1709,0.9759,65,3,86,2,33,0,1,84009012
84000063,405.555,1,1,1,2,3,2.98168133496264,3.36100967831556,240,0.1052,-0.0052,-1.05656513117806,65,3,86,2,33,0,1,84009051
84000063,473.66,1,1,1,2,3,1,1,260,-0.3381,0.8822,-1.3039,65,3,86,2,33,0,1,84010885
84000065,531.911,1,1,2,1,3,6,6,450,-0.4725,0.0903,0.2027,31,28,53,2,28,0,1,84000736
84000065,452.751,1,1,2,3,3,5,5,0,-0.4725,0.0738,-0.3778,31,28,53,2,28,0,1,84001224
84000065,555.109,1,1,1,3,3,4,4,90,-0.5064,-0.2773,-0.6267,31,28,53,2,28,0,1,84003040
84000065,488.657,1,1,2,2,2,4,6,0,-0.9454,-0.771,0.0308,31,28,53,2,28,0,1,84003119
84000065,443.431,1,1,2,3,3,4,4,0,-0.5753,-0.1548,-0.4783,31,28,53,2,28,0,1,84003247
84000065,474.686,1,1,2,3,3,4,4,75,-0.6239,0.2731,0.1128,31,28,53,2,28,0,1,84004193
84000065,368.436,1,2,2,2,2,5,6,450,-0.965,-1.7731,-0.2548,31,28,53,2,28,0,1,84004711
84000065,275.175,1,1,2,1,1,6,6,0,-0.6672,-0.9704,-0.6624,31,28,53,2,28,0,1,84004796
84000065,465.874,1,1,1,1,3,4,4,450,0.4972,-0.9693,-0.5297,31,28,53,2,28,0,1,84007412
84000065,666.381,1,1,2,4,3,4,4,0,-0.3381,0.9132,0.5547,31,28,53,2,28,0,1,84008965
84000065,459.686,1,1,2,3,4,6,6,90,0.1258,-0.3261,0.5869,31,28,53,2,28,0,1,84009431
84000065,480.045,1,2,2,2,3,4,4,340,0.0622,-0.7128,-0.1462,31,28,53,2,28,0,1,84009837
84000065,432.991,1,1,2,3,3,5,6,450,-0.5753,-0.5023,-0.0565,31,28,53,2,28,0,1,84010369
84000065,497.466,1,1,1,4,3,4,4,450,0.2552,1.0977,-0.5966,31,28,53,2,28,0,1,84010927
84000065,488.095,1,1,1,3,3,5,5,550,-0.1613,1.7296,1.1812,31,28,53,2,28,0,1,84011123
84000065,571.638,2,1,2,4,3,6,6,161.149742861529,-0.3381,0.3768,0.9692,31,28,53,2,28,0,1,84000024
84000065,454.771,2,1,2,1,3,5,5,360,-0.3381,-0.8609,-0.1221,31,28,53,2,28,0,1,84000056
84000065,361.511,2,2,2,3,4,4,4,120,2.6127,-1.0819,-1.1703,31,28,53,2,28,0,1,84000170
84000065,340.342,2,1,2,2,3,6,6,600,-0.3381,1.3313,1.1547,31,28,53,2,28,0,1,84001905
84000065,594.72,2,1,2,2,3,6,6,0,0.3366,-0.8202,0.4053,31,28,53,2,28,0,1,84002780
84000065,568.157,2,1,2,1,3,1,1,450,-0.3381,-0.346,-1.9413,31,28,53,2,28,0,1,84003193
84000065,565.499,2,1,2,1,4,4,4,400,2.5915,-0.7097,-0.7856,31,28,53,2,28,0,1,84003703
84000065,379.002,2,2,2,1,4,2,2,0,-0.0621,-1.282,-1.5137,31,28,53,2,28,0,1,84003962
84000065,305.835,2,1,1,3,3,6,6,276.351882889785,-0.1491,1.7005,1.3317,31,28,53,2,28,0,1,84004938
84000065,332.529,2,1,2,3,2,6,6,75,-0.6102,-0.0691,1.0119,31,28,53,2,28,0,1,84005753
84000065,632.238,2,1,2,4,4,2.58337121116225,4,450,1.0269,0.5931,0.5611,31,28,53,2,28,0,1,84005856
84000065,497.179,2,1,1,5,3,4,6,450,-0.4725,3.0375,1.5957,31,28,53,2,28,0,1,84006796
84000065,472.138,2,1,2,1,4,6,6,90,1.5611,0.0089,0.71,31,28,53,2,28,0,1,84009383
84000065,473.709,2,1,2,2,3,6,6,500,0.0951,-1.1355,-0.2024,31,28,53,2,28,0,1,84010565
84000065,450.412,2,1,1,6,3,6,6,450,-0.3381,1.0993,1.214,31,28,53,2,28,0,1,84010657
84000065,428.002,2,1,2,2,3,6,6,300,0.0371,0.0945,0.7001,31,28,53,2,28,0,1,84011171
84000065,339.055,1,1,2,1,3,6,6,180,-0.3381,-1.1918,-0.5578,31,28,53,2,28,0,1,84003498
84000065,329.895,1,1,1,1,2,2,6,0,-0.983,1.2402,1.2658,31,28,53,2,28,0,1,84006511
84000065,373.834,1,1,2,2,4,4,6,0,-0.1047,0.5075,0.8519,31,28,53,2,28,0,1,84009641
84000065,440.608,2,1,1,1,3,4,4,120,-0.687,-0.2369,-0.5085,31,28,53,2,28,0,1,84002480
84000065,290.555,2,2,2,3,3,4,4,90,-0.4421,-1.0665,-1.206,31,28,53,2,28,0,1,84005897
84000065,365.962,2,1,1,3,1,5,5,450,-1.902,2.0373,0.9843,31,28,53,2,28,0,1,84008891
84000066,383.869,2,1,2,1,3,2,2,140,-0.3381,-1.9104,-2.0885,25,8,85,1,13,0,1,84000728
84000066,383.891,2,1,1,3,4,1,2,60,0.6642,0.829,0.2201,25,8,85,1,13,0,1,84002324
84000066,490.232,2,1,2,3,2,0,4,418.48260642221,-0.8616,-0.4551,-0.9813,25,8,85,1,13,0,1,84006885
84000066,467.022,1,1,2,4,3,1,1,60,-0.699,-0.4052,-2.087,25,8,85,1,13,0,1,84001168
84000066,366.09,1,1,2,3,2,2,2,60,-1.0536,0.2183,-0.2652,25,8,85,1,13,0,1,84002022
84000066,437.704,1,1,1,4,1,4,5,120,-1.3367,1.7763,0.1858,25,8,85,1,13,0,1,84002267
84000066,427.847,1,1,1,1,1,4,4,60,-1.7548,-1.3376,-0.5411,25,8,85,1,13,0,1,84002441
84000066,310.155,1,1,2,1,2,1,1,55,-0.8219,-1.2196,-2.2003,25,8,85,1,13,0,1,84002855
84000066,600.33,1,1,1,2,2,4,4,90,-1.1407,0.0195,-0.8069,25,8,85,1,13,0,1,84004229
84000066,437.19,1,1,2,5,2,4,4,0,-0.7244,1.4582,0.879,25,8,85,1,13,0,1,84004693
84000066,457.218,1,1,2,1,4,1,4,120,0.9646,-0.3801,-0.9124,25,8,85,1,13,0,1,84004904
84000066,406.407,1,1,2,3,4,4,4,0,0.236,-0.3699,-1.1153,25,8,85,1,13,0,1,84006021
84000066,421.889,1,1.2181239512317,2,3,3,1,2,65,-0.9849,-0.7172,-1.4227,25,8,85,1,13,0,1,84010021
84000066,395.843,1,1,1,3,3,2,2,35,-0.7577,0.4653,-1.2154,25,8,85,1,13,0,1,84010167
84000066,462.892,1,1,2,2,3,1,1,60,-0.8913,-0.5701,-1.3831,25,8,85,1,13,0,1,84000095
84000066,274.24,1,1,1,4,4,6,6,50,1.5043,2.6863,1.0327,25,8,85,1,13,0,1,84000850
84000066,430.812,1,1,2,1,1,0,1,60,-1.0992,-0.9462,-2.2858,25,8,85,1,13,0,1,84003731
84000066,424.595,1,1,1,4,2,5,5,232.512971387781,-0.7244,0.3387,0.2774,25,8,85,1,13,0,1,84006055
84000066,239.008,1,1,2,1,4,0,1,0,-1.0359,-2.0093,-2.6765,25,8,85,1,13,0,1,84006557
84000066,413.3,2,1,2,3,4,5,5,0,0.6642,0.2433,-0.3982,25,8,85,1,13,0,1,84001071
84000066,483.441,2,1,1,3,4,6,6,0,2.5915,2.3063,1.4303,25,8,85,1,13,0,1,84006683
84000066,358.449,2,1,2,3,3,2,2,60,-0.3381,0.7688,-0.1739,25,8,85,1,13,0,1,84008518
84000066,456.411,2,1,1,5,3,4,4,120,0.2947,1.2336,0.1559,25,8,85,1,13,0,1,84009290
84000066,419.081,2,1,2,4,1,6,6,55,-0.8127,-0.0402,0.7126,25,8,85,1,13,0,1,84010573
84000067,471.447,1,1,2,3,4,4,4,160,1.5611,-0.2036,-0.8889,12,25,39,2,28,0,1,84000148
84000067,385.922,1,1.1107475598174,1.29820857530519,2,3,5,5,360,-0.5618,0.8421,0.7311,12,25,39,2,28,0,1,84000296
84000067,612.093,1,1,2,3,3,4,4,240,0.0248,0.0262,-0.2878,12,25,39,2,28,0,1,84000441
84000067,499.621,1,1,2,2,2,4,4,240,-0.8219,-0.0678,-0.715,12,25,39,2,28,0,1,84000564
84000067,517.756,1,1,1,3,3,6,6,720,-0.66,1.1052,1.1129,12,25,39,2,28,0,1,84002127
84000067,400.658,1,1,1,1,3,5,5,270,0.0248,-1.1294,0.139,12,25,39,2,28,0,1,84003580
84000067,450.604,1,1,1,4,3,6,6,240,-0.3381,0.4847,0.9882,12,25,39,2,28,0,1,84005410
84000067,428.329,1,1,2,3,3,4,4,240,-0.5043,0.1902,-0.6202,12,25,39,2,28,0,1,84005539
84000067,530.905,1,1,2,4,2,4,4,240,-0.5917,1.622,0.9185,12,25,39,2,28,0,1,84005549
84000067,508.215,1,1,2,2,3,4,4,240,-0.8021,-0.5845,-0.6569,12,25,39,2,28,0,1,84006625
84000067,459.421,1,1,1,6,3,6,6,160,-0.3381,1.1419,1.1264,12,25,39,2,28,0,1,84007311
84000067,505.573,1,1,1,6,4,6,6,240,0.5423,1.2064,1.3154,12,25,39,2,28,0,1,84009385
84000067,428.407,1,1,1,2,3,5,6,480,-0.3381,0.8111,0.5915,12,25,39,2,28,0,1,84010201
84000067,229.869,1,2,2,2,2,6,6,225,-1.002,-1.3756,-0.5508,12,25,39,2,28,0,1,84010250
84000067,440.199,2,1,2,3,7,4,6,446.637580338326,2.76811278890371,-0.3273,0.8757,12,25,39,2,28,0,1,84000701
84000067,463.806,2,1,1,6,4,5,5,240,0.7246,0.71,-0.206,12,25,39,2,28,0,1,84000783
84000067,369.339,2,0.979894844977943,1.38689571372091,2,3,2,2,360,-0.4378,0.9957,-0.1113,12,25,39,2,28,0,1,84000905
84000067,486.993,2,1,2,3,4,6,6,240,0.5423,-0.5288,0.4711,12,25,39,2,28,0,1,84002920
84000067,499.057,2,1,1,3,3,4,4,160,-0.5064,-0.1038,-0.5629,12,25,39,2,28,0,1,84003235
84000067,427.023,2,1,2,2,3,4,4,240,-0.5064,-0.2281,-0.0713,12,25,39,2,28,0,1,84003459
84000067,448.507,2,1,2,3,1,6,6,160,-2.4441,0.2297,0.6672,12,25,39,2,28,0,1,84005156
84000067,551.013,2,1,2,3,3,4,5,160,0.0248,0.228,0.1334,12,25,39,2,28,0,1,84005300
84000067,475.625,2,1,1,5,3,4,5,150,-0.5064,1.2861,0.3776,12,25,39,2,28,0,1,84005340
84000067,580.978,2,1,2,2,4,6,6,240,0.6642,-0.9769,0.3477,12,25,39,2,28,0,1,84006181
84000067,430.331,2,1,2,2,3,6,6,240,-0.5753,0.5792,0.5063,12,25,39,2,28,0,1,84007617
84000067,447.89,2,1,2,5,3,6,6,240,0.0248,0.994,1.0307,12,25,39,2,28,0,1,84008047
84000067,553.288,2,1,1,3,2,6,6,270,-0.9585,0.2285,0.3774,12,25,39,2,28,0,1,84010538
84000067,452.171,1,1,2,4,2,4,4,245,-1.35,1.9055,0.8987,12,25,39,2,28,0,1,84001889
84000067,511.642,1,1,2,5,3,4,4,240,-0.082,0.568,0.1179,12,25,39,2,28,0,1,84007519
84000067,366.687,1,1,2,2.19055564809025,2,4,5,715,-0.0744,-0.7707,-0.5229,12,25,39,2,28,0,1,84008930
84000067,440.858,2,1,2,1,3,4,4,160,-0.7104,-1.1437,-0.9658,12,25,39,2,28,0,1,84002399
84000067,540.228,2,1,2,3,4,6,6,240,1.0269,0.2559,0.7594,12,25,39,2,28,0,1,84006981
84000069,580.669,2,1,1,4,3,6,6,195,-0.3381,1.5205,1.5961,2,10,7,3,23,0,1,84000320
84000069,402.111,2,1,2,1,3,5,5,218.03172804163,-0.3381,-1.3507,-0.2608,2,10,7,3,23,0,1,84000449
84000069,472.637,2,1,1,4,3,6,6,195,-0.376,0.9303,1.2759,2,10,7,3,23,0,1,84001459
84000069,674.587,2,1,2,4,4,6,6,280,0.4906,1.0088,1.0775,2,10,7,3,23,0,1,84001848
84000069,602.348,2,1,1,4,3,6,6,260,-0.1515,0.5167,0.7726,2,10,7,3,23,0,1,84003096
84000069,435.497,2,1,1,5,4,6,6,280,2.5915,1.4384,1.3387,2,10,7,3,23,0,1,84003185
84000069,596.716,2,1,1,5,4,6,6,280,1.5043,1.0995,1.3381,2,10,7,3,23,0,1,84003701
84000069,766.785,2,1,1,4,3,6,6,260,0.0248,0.4897,0.6594,2,10,7,3,23,0,1,84004847
84000069,525.298,2,1,1,3,1,6,6,325,0.02,0.421,0.8201,2,10,7,3,23,0,1,84004954
84000069,496.093,2,1,2,4,4,5,6,260,-0.0251,1.2902,1.1602,2,10,7,3,23,0,1,84005123
84000069,494.483,2,1,2,1,3,6,6,195,-0.3381,-0.0591,0.6437,2,10,7,3,23,0,1,84005919
84000069,550.077,2,1,1,3,3,4,6,280,0.1052,0.877,1.1943,2,10,7,3,23,0,1,84006530
84000069,632.483,2,1,1,6,3,6,6,260,-0.3381,1.024,1.3103,2,10,7,3,23,0,1,84007499
84000069,611.603,2,1,2,4,3,4,4,325,-0.1144,0.351,-0.0238,2,10,7,3,23,0,1,84008867
84000069,369.471,2,1,1,4,3,6,6,420,-0.3489,1.2655,0.8825,2,10,7,3,23,0,1,84008944
84000069,524.027,2,1,1,3,3,4,4,280,-0.3381,-0.172,-0.8153,2,10,7,3,23,0,1,84009763
84000069,550.987,1,1,2,3,4,6,6,195,0.9646,0.5017,1.0771,2,10,7,3,23,0,1,84000986
84000069,420.921,1,1,2,3,4,4,5,240,2.5915,0.1824,0.2613,2,10,7,3,23,0,1,84002777
84000069,514.568,1,1,1,4,3,6,6,280,0.2067,1.8535,1.5945,2,10,7,3,23,0,1,84002961
84000069,418.447,1,1,1,4,3,6,6,300,0.0248,1.2548,1.1679,2,10,7,3,23,0,1,84003769
84000069,378.559,1,1,1,2,3,5,5,280,-0.5753,0.4516,0.4636,2,10,7,3,23,0,1,84004231
84000069,518.804,1,1,2,3,1,6,6,350,-1.8419,0.4879,0.9274,2,10,7,3,23,0,1,84005051
84000069,463.006,1,1,1,4,3,6,6,280,-0.3381,-0.3214,-0.5686,2,10,7,3,23,0,1,84007144
84000069,605.563,1,1,2,3,4,6,6,280,0.5073,1.0295,1.1057,2,10,7,3,23,0,1,84007727
84000069,531.065,1,1,2,3,1,4,4,280,-1.3612,0.4986,0.1957,2,10,7,3,23,0,1,84008502
84000069,522.779,1,1,0.699109737696571,4,4,6,6,260,0.6642,2.1241,1.5907,2,10,7,3,23,0,1,84009655
84000069,466.498,1,1,2,2,4,6,6,240,0.75,1.3999,0.9939,2,10,7,3,23,0,1,84009968
84000069,494.571,1,1,1,4,3,6,6,280,-0.3381,0.3603,0.7978,2,10,7,3,23,0,1,84011033
84000069,497.046,1,1,1,3,4,5,5,280,1.0269,0.9849,0.3496,2,10,7,3,23,0,1,84011167
84000069,575.192,1,1,1,3,4,6,6,280,2.5915,0.1453,0.7601,2,10,7,3,23,0,1,84011298
84000069,612.776,1,1,1,3,4,6,6,260,1.0269,-0.3446,-0.3704,2,10,7,3,23,0,1,84002167
84000069,568.058,2,1,2,5,3,6,6,280,-0.5152,1.07,1.3066,2,10,7,3,23,0,1,84002669
84000069,427.798,1,1,1,4,4,6,6,280,2.5915,1.8161,1.4775,2,10,7,3,23,0,1,84005842
84000069,573.082,1,1,1,4,4,6,6,350,2.5915,0.6252,0.7505,2,10,7,3,23,0,1,84005995
84000070,494.094,1,1,1,1,4,2,5,150,-0.423,0.1433,0.0403,39,19,81,2,28,0,1,84000478
84000070,512.441,1,1,1,3,3,6,6,75,0.5643,1.7928,1.4689,39,19,81,2,28,0,1,84000572
84000070,516.676,1,1,2,2,2,2,4,375,-0.5523,-0.793,-1.1055,39,19,81,2,28,0,1,84001051
84000070,480.273,1,1,1,3,3,5,5,400,-0.3381,0.4523,0.0299,39,19,81,2,28,0,1,84001629
84000070,525.796,1,1,2,2,4,6,6,300,2.5915,-0.8308,0.5047,39,19,81,2,28,0,1,84002546
84000070,492.296,1,1,2,2,4,4,6,0,0.3171,-0.3414,0.7672,39,19,81,2,28,0,1,84003004
84000070,469.002,1,1,2,2,4,4,4,85,0.6642,-0.4733,-0.3268,39,19,81,2,28,0,1,84003663
84000070,571.956,1,1,1,2,2,6,6,350,-0.9585,-0.2914,0.8269,39,19,81,2,28,0,1,84003847
84000070,495.008,1,1,1,4,3,6,6,450,-0.3381,0.9351,1.257,39,19,81,2,28,0,1,84004306
84000070,510.653,1,2,2,1,2,4,4,350,-0.2511,-1.2813,-1.2643,39,19,81,2,28,0,1,84004961
84000070,575.395,1,1,2,1,3,1,2,375,-0.6239,0.5092,-0.9926,39,19,81,2,28,0,1,84005233
84000070,501.384,1,2,1,3,3,2,4,450,-0.7817,-1.8706,-1.4602,39,19,81,2,28,0,1,84005590
84000070,534.018,1,1,2,3,2,6,6,0,-0.8828,0.3268,0.9301,39,19,81,2,28,0,1,84007147
84000070,497.177,1,1,2,2,3,6,6,375,-0.5064,0.3598,0.2604,39,19,81,2,28,0,1,84007444
84000070,533.202,1,1,2,2,3,4,4,350,-0.5064,0.8454,0.3232,39,19,81,2,28,0,1,84008244
84000070,712.356,1,1,1,3,4,4,4,375,0.5423,-0.3545,0.1095,39,19,81,2,28,0,1,84009258
84000070,512.395,1,1,2,2,3,4,4,0,-0.3381,-0.3096,-0.5559,39,19,81,2,28,0,1,84010389
84000070,596.273,2,1,2,1,4,2,5,375,0.3549,-0.9293,-0.6225,39,19,81,2,28,0,1,84000016
84000070,602.296,2,1,1,2,3,4,5,0,-0.1144,-0.0464,0.0119,39,19,81,2,28,0,1,84000213
84000070,586.247,2,1,1,1,3,5,5,325,-0.0469,-0.4478,0.2157,39,19,81,2,28,0,1,84000319
84000070,450.215,2,1,1,5,4,4,6,450,0.8589,0.9714,0.6711,39,19,81,2,28,0,1,84000636
84000070,515.01,2,1,1,3,3,4,4,375,0.0248,1.2635,-0.4117,39,19,81,2,28,0,1,84001782
84000070,444.869,2,2,2,1,3,2,2,275,-0.5753,-1.9418,-1.6248,39,19,81,2,28,0,1,84002654
84000070,475.553,2,1,2,2,3,4,4,400,-0.3381,-0.8613,-0.2834,39,19,81,2,28,0,1,84002946
84000070,451.645,2,1,1,4,2,6,6,325,-0.9585,0.4952,0.8474,39,19,81,2,28,0,1,84003805
84000070,556.673,2,2,2,1,2,4,4,375,-0.5917,-2.0373,-2.2244,39,19,81,2,28,0,1,84004184
84000070,559.246,2,1,2,3,4,4,4,375,0.3171,0.3255,-0.5705,39,19,81,2,28,0,1,84004298
84000070,536.671,2,2,2,2,2,4,4,350,-1.35,-0.5099,0.1144,39,19,81,2,28,0,1,84005644
84000070,565.412,2,1,2,1,2,2,2,0,-0.7244,-0.2333,-0.4183,39,19,81,2,28,0,1,84006929
84000070,536.765,2,1,2,1,4,4,4,375,0.0777,-0.1479,-0.4002,39,19,81,2,28,0,1,84007362
84000070,581.988,2,1,2,3,4,6,6,0,1.5611,0.0116,0.6697,39,19,81,2,28,0,1,84007479
84000070,476.685,2,2,2,1,3,2,2,375,-0.3381,-1.0153,-1.5942,39,19,81,2,28,0,1,84008598
84000070,488.312,2,1,2,1,2,0,2,80,-0.9089,-1.3338,-1.9179,39,19,81,2,28,0,1,84009002
84000070,667.248,2,1,2,3,3,6,6,350,-0.3381,-0.1437,0.7572,39,19,81,2,28,0,1,84009058
84000070,558.97,2,1,1,3,2,4,6,0,-0.9767,0.22,0.7462,39,19,81,2,28,0,1,84009329
84000070,502.679,2,1,1,4,4,4,4,450,2.6127,0.8321,0.5456,39,19,81,2,28,0,1,84010055
84000070,459.15,2,1,1,2,1,6,6,275,-2.032,-0.0388,0.7958,39,19,81,2,28,0,1,84010633
84000070,529.343,2,1,1,2,4,4,4,75,0.6642,0.4847,-0.6359,39,19,81,2,28,0,1,84010752
84000070,525.526,2,1,2,1,3,5,6,375,-0.3381,-1.4896,0.3453,39,19,81,2,28,0,1,84010967
84000073,489.983,2,1,1,4,2,4,4,300,-1.0137,0.3785,-0.4706,14,15.3638811744156,43.3204369930702,2,33,0,1,84000201
84000073,395.388,2,1,1.17116443158373,2,2,4,4,437.848618037263,-1.1407,0.6364,0.235,14,15.3729545775535,43.3381276499587,2,33,0,1,84000204
84000073,596.17,2,1,2,2,2,6,6,300,-0.6178,0.6952,1.0449,14,15.3610589621816,43.3399828907994,2,33,0,1,84000705
84000073,496.455,2,1,2,5,4,4,6,55,0.2638,1.0884,1.3133,14,15.3632433741679,43.3400725796779,2,33,0,1,84001258
